event_id,year,start_date,end_date,duration_days,cluster_id,n_tiles,event_path,n_communes,communes,n_candidates_tested,n_overlap_skipped
2018-04-23---2018-07-09_cluster_None,2018,2018-04-23,2018-07-09,56,,1,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2018_filtered\WD_MERGE_2018-04-23---2018-07-09_duration_56_days_cluster_060_A0_000940_A_001072_lat_03859_lon_-0526_size_0298.tif,0,,815,3039
2018-04-30---2018-05-07_cluster_None,2018,2018-04-30,2018-05-07,7,,6,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2018_filtered\WD_MERGE_2018-04-30---2018-05-07_duration_7_days_cluster_065_A0_000003_A_000003_lat_04872_lon_-0381_size_0020.tif,0,,752,264
2018-04-30---2018-06-18_cluster_None,2018,2018-04-30,2018-06-18,42,,1,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2018_filtered\WD_MERGE_2018-04-30---2018-06-18_duration_42_days_cluster_068_A0_000652_A_000736_lat_04115_lon_02557_size_0103.tif,0,,0,0
2018-05-07---2018-05-14_cluster_None,2018,2018-05-07,2018-05-14,7,,4,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2018_filtered\WD_MERGE_2018-05-07---2018-05-14_duration_7_days_cluster_072_A0_000017_A_000018_lat_03671_lon_-0593_size_0054.tif,0,,0,0
2018-05-21---2018-05-28_cluster_None,2018,2018-05-21,2018-05-28,7,,5,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2018_filtered\WD_MERGE_2018-05-21---2018-05-28_duration_7_days_cluster_087_A0_000014_A_000016_lat_05416_lon_-0561_size_0035.tif,0,,3599,1154
2018-05-28---2018-06-04_cluster_None,2018,2018-05-28,2018-06-04,7,,3,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2018_filtered\WD_MERGE_2018-05-28---2018-06-04_duration_7_days_cluster_093_A0_000004_A_000005_lat_04870_lon_-0387_size_0025.tif,0,,752,264
2018-06-04---2018-06-11_cluster_None,2018,2018-06-04,2018-06-11,7,,7,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2018_filtered\WD_MERGE_2018-06-04---2018-06-11_duration_7_days_cluster_099_A0_000011_A_000013_lat_05427_lon_-0560_size_0029.tif,0,,3599,1154
2018-06-04---2018-06-18_cluster_None,2018,2018-06-04,2018-06-18,14,,1,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2018_filtered\WD_MERGE_2018-06-04---2018-06-18_duration_14_days_cluster_098_A0_000042_A_000061_lat_04818_lon_-0084_size_0084.tif,8,Boissei-la-Lande; Briollay; Chenay; Créances; Moulins-le-Carbonnel; Saint-Julien-du-Terroux; Saint-Paterne - Le Chevain; Écouflant,8701,6507
2018-06-11---2018-06-18_cluster_None,2018,2018-06-11,2018-06-18,7,,4,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2018_filtered\WD_MERGE_2018-06-11---2018-06-18_duration_7_days_cluster_108_A0_000040_A_000058_lat_04315_lon_-0110_size_0066.tif,10,Bidache; Candresse; Dax; Onard; Pey; Saint-Jean-de-Lier; Saint-Étienne-d'Orthe; Tercis-les-Bains; Vicq-d'Auribat; Yzosse,815,1975
2018-06-25---2018-07-02_cluster_None,2018,2018-06-25,2018-07-02,7,,4,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2018_filtered\WD_MERGE_2018-06-25---2018-07-02_duration_7_days_cluster_121_A0_000001_A_000001_lat_04145_lon_01567_size_0021.tif,0,,0,0
2018-07-02---2018-07-09_cluster_None,2018,2018-07-02,2018-07-09,7,,5,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2018_filtered\WD_MERGE_2018-07-02---2018-07-09_duration_7_days_cluster_129_A0_000001_A_000002_lat_04245_lon_-0125_size_0024.tif,0,,815,813
2018-07-02---2018-07-23_cluster_None,2018,2018-07-02,2018-07-23,21,,1,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2018_filtered\WD_MERGE_2018-07-02---2018-07-23_duration_21_days_cluster_130_A0_000031_A_000040_lat_05104_lon_-0076_size_0057.tif,0,,12226,6171
2018-07-09---2018-07-23_cluster_None,2018,2018-07-09,2018-07-23,14,,2,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2018_filtered\WD_MERGE_2018-07-09---2018-07-23_duration_14_days_cluster_139_A0_000002_A_000002_lat_04355_lon_00458_size_0019.tif,0,,3599,1154
2018-07-16---2018-07-23_cluster_None,2018,2018-07-16,2018-07-23,7,,6,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2018_filtered\WD_MERGE_2018-07-16---2018-07-23_duration_7_days_cluster_145_A0_000006_A_000008_lat_03874_lon_-0868_size_0038.tif,0,,815,813
2018-07-23---2018-07-30_cluster_None,2018,2018-07-23,2018-07-30,7,,7,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2018_filtered\WD_MERGE_2018-07-23---2018-07-30_duration_7_days_cluster_152_A0_000003_A_000003_lat_03892_lon_-0241_size_0032.tif,0,,0,171
2018-08-06---2018-08-13_cluster_None,2018,2018-08-06,2018-08-13,7,,9,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2018_filtered\WD_MERGE_2018-08-06---2018-08-13_duration_7_days_cluster_165_A0_000001_A_000001_lat_05125_lon_-0519_size_0057.tif,0,,3599,1325
2018-08-13---2018-08-20_cluster_None,2018,2018-08-13,2018-08-20,7,,2,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2018_filtered\WD_MERGE_2018-08-13---2018-08-20_duration_7_days_cluster_174_A0_000023_A_000040_lat_04059_lon_-0861_size_0014.tif,0,,234,597
2018-08-13---2018-08-27_cluster_None,2018,2018-08-13,2018-08-27,14,,3,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2018_filtered\WD_MERGE_2018-08-13---2018-08-27_duration_14_days_cluster_175_A0_000011_A_000014_lat_04834_lon_-0359_size_0057.tif,0,,752,264
2018-08-27---2018-09-24_cluster_None,2018,2018-08-27,2018-09-24,28,,1,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2018_filtered\WD_MERGE_2018-08-27---2018-09-24_duration_28_days_cluster_192_A0_000045_A_000055_lat_05296_lon_-0333_size_0227.tif,0,,234,8858
2018-09-10---2018-09-17_cluster_None,2018,2018-09-10,2018-09-17,7,,3,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2018_filtered\WD_MERGE_2018-09-10---2018-09-17_duration_7_days_cluster_205_A0_000017_A_000031_lat_04071_lon_-0866_size_0003.tif,0,,0,0
2018-09-24---2018-10-01_cluster_None,2018,2018-09-24,2018-10-01,7,,4,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2018_filtered\WD_MERGE_2018-09-24---2018-10-01_duration_7_days_cluster_222_A0_000004_A_000005_lat_04864_lon_01060_size_0030.tif,0,,0,0
2018-09-24---2018-10-22_cluster_None,2018,2018-09-24,2018-10-22,28,,1,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2018_filtered\WD_MERGE_2018-09-24---2018-10-22_duration_28_days_cluster_221_A0_000027_A_000030_lat_03646_lon_01036_size_0044.tif,0,,0,0
2018-10-08---2018-10-15_cluster_None,2018,2018-10-08,2018-10-15,7,,8,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2018_filtered\WD_MERGE_2018-10-08---2018-10-15_duration_7_days_cluster_239_A0_000028_A_000046_lat_04014_lon_-0850_size_0065.tif,0,,4100,1715
2018-10-08---2018-10-22_cluster_None,2018,2018-10-08,2018-10-22,14,,1,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2018_filtered\WD_MERGE_2018-10-08---2018-10-22_duration_14_days_cluster_240_A0_000050_A_000064_lat_05109_lon_-0295_size_0131.tif,3,La Plaine-sur-Mer; Préfailles; Saint-Martin-des-Champs,12226,6171
2018-10-15---2018-10-22_cluster_None,2018,2018-10-15,2018-10-22,7,,7,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2018_filtered\WD_MERGE_2018-10-15---2018-10-22_duration_7_days_cluster_251_A0_000047_A_000055_lat_04322_lon_00298_size_0008.tif,4,Coursan; Marcorignan; Moussan; Raissac-d'Aude,7267,3221
2018-10-29---2018-11-05_cluster_None,2018,2018-10-29,2018-11-05,7,,6,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2018_filtered\WD_MERGE_2018-10-29---2018-11-05_duration_7_days_cluster_270_A0_000021_A_000024_lat_05438_lon_-0545_size_0039.tif,0,,0,0
2018-10-29---2018-11-12_cluster_None,2018,2018-10-29,2018-11-12,14,,3,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2018_filtered\WD_MERGE_2018-10-29---2018-11-12_duration_14_days_cluster_271_A0_000043_A_000064_lat_04503_lon_00990_size_0026.tif,0,,3638,2267
2018-11-05---2018-11-12_cluster_None,2018,2018-11-05,2018-11-12,7,,5,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2018_filtered\WD_MERGE_2018-11-05---2018-11-12_duration_7_days_cluster_281_A0_000021_A_000040_lat_04070_lon_-0866_size_0004.tif,0,,0,244
2018-11-05---2018-11-26_cluster_None,2018,2018-11-05,2018-11-26,21,,2,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2018_filtered\WD_MERGE_2018-11-05---2018-11-26_duration_21_days_cluster_282_A0_000009_A_000011_lat_04856_lon_-0342_size_0108.tif,0,,752,265
2018-11-05---2018-12-03_cluster_None,2018,2018-11-05,2018-12-03,28,,1,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2018_filtered\WD_MERGE_2018-11-05---2018-12-03_duration_28_days_cluster_286_A0_000016_A_000019_lat_03599_lon_01068_size_0088.tif,0,,0,0
2018-11-12---2018-11-26_cluster_None,2018,2018-11-12,2018-11-26,14,,2,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2018_filtered\WD_MERGE_2018-11-12---2018-11-26_duration_14_days_cluster_296_A0_000083_A_000097_lat_05330_lon_01073_size_0063.tif,0,,234,597
2018-11-19---2018-11-26_cluster_None,2018,2018-11-19,2018-11-26,7,,6,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2018_filtered\WD_MERGE_2018-11-19---2018-11-26_duration_7_days_cluster_303_A0_000003_A_000004_lat_05442_lon_-0901_size_0071.tif,0,,3638,2267
2018-11-19---2018-12-03_cluster_None,2018,2018-11-19,2018-12-03,14,,2,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2018_filtered\WD_MERGE_2018-11-19---2018-12-03_duration_14_days_cluster_307_A0_000008_A_000008_lat_04133_lon_01343_size_0027.tif,0,,0,0
2018-11-26---2018-12-03_cluster_None,2018,2018-11-26,2018-12-03,7,,10,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2018_filtered\WD_MERGE_2018-11-26---2018-12-03_duration_7_days_cluster_313_A0_000001_A_000002_lat_04269_lon_-0895_size_0022.tif,0,,1469,4915
2018-12-03---2018-12-10_cluster_None,2018,2018-12-03,2018-12-10,7,,4,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2018_filtered\WD_MERGE_2018-12-03---2018-12-10_duration_7_days_cluster_326_A0_000001_A_000001_lat_03882_lon_-0022_size_0015.tif,0,,0,0
2018-12-03---2019-01-07_cluster_None,2018,2018-12-03,2019-01-07,35,,2,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2018_filtered\WD_MERGE_2018-12-03---2019-01-07_duration_35_days_cluster_328_A0_000018_A_000021_lat_04628_lon_00810_size_0137.tif,31,Appeville; Auvers; Bouquemont; Brives-sur-Charente; Brécy-Brières; Carentan-les-Marais; Cendrey; Conflandey; Courcoury; Créances; Fleurey-lès-Faverney; Graignes-Mesnil-Angot; La Ferté-sur-Chiers; Les Gonds; Les Petites-Armoises; Liesville-sur-Douve; Merpins; Montlebon; Picauville; Pont-Hébert; Rouffiac; Saint-André-de-Bohon; Saint-Malo-de-Guersac; Saint-Sever-de-Saintonge; Saint-Sulpice; Salignac-sur-Charente; Tribehou; Vandy; Varenguebec; Vaux-lès-Mouzon; Écouflant,28030,9045
2018-12-31---2019-02-04_cluster_None,2019,2018-12-31,2019-02-04,35,,1,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2019_filtered\WD_MERGE_2018-12-31---2019-02-04_duration_35_days_cluster_003_A0_000514_A_000635_lat_05181_lon_01396_size_0516.tif,4,Carentan-les-Marais; Graignes-Mesnil-Angot; Saint-André-de-Bohon; Tribehou,33262,1484
2019-01-14---2019-03-11_cluster_None,2019,2019-01-14,2019-03-11,35,,1,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2019_filtered\WD_MERGE_2019-01-14---2019-03-11_duration_35_days_cluster_329_A0_000159_A_000198_lat_04726_lon_01884_size_0422.tif,0,,4073,10294
2019-01-21---2019-02-11_cluster_None,2019,2019-01-21,2019-02-11,21,,1,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2019_filtered\WD_MERGE_2019-01-21---2019-02-11_duration_21_days_cluster_026_A0_000107_A_000135_lat_03926_lon_-0446_size_0406.tif,2,Montaut; Pey,815,3039
2019-01-21---2019-02-25_cluster_None,2019,2019-01-21,2019-02-25,28,,1,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2019_filtered\WD_MERGE_2019-01-21---2019-02-25_duration_28_days_cluster_027_A0_000234_A_000293_lat_04921_lon_00044_size_0162.tif,40,Airel; Appeville; Auvers; Boutteville; Bricqueville; Briollay; Brétigny; Carentan-les-Marais; Colombières; Créances; Deuillet; Giraumont; Graignes-Mesnil-Angot; La Ferté-sur-Chiers; Lassay-les-Châteaux; Le Gua; Liesville-sur-Douve; Mandeville-en-Bessin; Miniac-Morvan; Moulins-le-Carbonnel; Picauville; Pont-Hébert; Remilly Les Marais; Saint-André-de-Bohon; Saint-Fromond; Saint-Molf; Sainte-Jamme-sur-Sarthe; Servais; Sevrai; Terre-et-Marais; Thubœuf; Torchamp; Tribehou; Trévières; Vandy; Varenguebec; Varesnes; Vigneul-sous-Montmédy; Écouflant; Étaules,25470,6106
2019-01-28---2019-02-11_cluster_None,2019,2019-01-28,2019-02-11,14,,1,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2019_filtered\WD_MERGE_2019-01-28---2019-02-11_duration_14_days_cluster_035_A0_000004_A_000006_lat_04368_lon_00444_size_0026.tif,1,Anzat-le-Luguet,3599,1154
2019-01-28---2019-02-18_cluster_None,2019,2019-01-28,2019-02-18,21,,1,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2019_filtered\WD_MERGE_2019-01-28---2019-02-18_duration_21_days_cluster_036_A0_000040_A_000044_lat_03707_lon_00975_size_0019.tif,0,,0,0
2019-02-11---2019-03-11_cluster_None,2019,2019-02-11,2019-03-11,28,,1,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2019_filtered\WD_MERGE_2019-02-11---2019-03-11_duration_28_days_cluster_331_A0_000459_A_000544_lat_05542_lon_01612_size_0362.tif,0,,1235,9018
2019-02-18---2019-02-25_cluster_None,2019,2019-02-18,2019-02-25,7,,3,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2019_filtered\WD_MERGE_2019-02-18---2019-02-25_duration_7_days_cluster_055_A0_000003_A_000003_lat_03736_lon_-0510_size_0006.tif,4,Billiers; Saint-Malo-de-Guersac; Saint-Molf; Trignac,752,265
2019-02-25---2019-03-04_cluster_None,2019,2019-02-25,2019-03-04,7,,3,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2019_filtered\WD_MERGE_2019-02-25---2019-03-04_duration_7_days_cluster_059_A0_000002_A_000002_lat_04109_lon_-0149_size_0012.tif,0,,0,244
2019-03-04---2019-04-08_cluster_None,2019,2019-03-04,2019-04-08,28,,1,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2019_filtered\WD_MERGE_2019-03-04---2019-04-08_duration_28_days_cluster_333_A0_000653_A_000885_lat_05154_lon_00036_size_0450.tif,53,Aboncourt-sur-Seille; Aire; Amigny-Rouy; Ancemont; Andelain; Bannoncourt; Besné; Beuzeville-la-Bastille; Bouquemont; Brissay-Choigny; Brétigny; Charmes; Chauvoncourt; Commercy; Cormicy; Damerey; Deuillet; Dieue-sur-Meuse; Donges; Gigny-sur-Saône; Hazembourg; Insming; La Chapelle-Heulin; La Ferté-sur-Chiers; La Fère; La Neuville-à-Maire; Les Monthairons; Les Petites-Armoises; Liesville-sur-Douve; Maizeroy; Maizey; Manicamp; Margut; Marnay; Origny-Sainte-Benoite; Pagney; Pontoise-lès-Noyon; Proisy; Remies; Rigny-la-Salle; Rouvrois-sur-Meuse; Saint-Malo-de-Guersac; Saint-Remy-du-Nord; Servais; Seveux-Motey; Thervay; Varesnes; Vaux-lès-Mouzon; Vellexon-Queutrey-et-Vaudey; Vieux-lès-Asfeld; Vigneul-sous-Montmédy; Vitreux; Échigey,25470,6106
2019-03-11---2019-03-18_cluster_None,2019,2019-03-11,2019-03-18,7,,6,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2019_filtered\WD_MERGE_2019-03-11---2019-03-18_duration_7_days_cluster_068_A0_000002_A_000002_lat_05909_lon_-0281_size_0022.tif,0,,0,0
2019-03-11---2019-04-22_cluster_None,2019,2019-03-11,2019-04-22,42,,1,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2019_filtered\WD_MERGE_2019-03-11---2019-04-22_duration_42_days_cluster_334_A0_001258_A_001642_lat_05896_lon_01956_size_0299.tif,0,,0,1246
2019-03-18---2019-04-01_cluster_None,2019,2019-03-18,2019-04-01,14,,2,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2019_filtered\WD_MERGE_2019-03-18---2019-04-01_duration_14_days_cluster_078_A0_000030_A_000035_lat_03642_lon_01021_size_0048.tif,0,,0,0
2019-04-01---2019-04-08_cluster_None,2019,2019-04-01,2019-04-08,7,,2,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2019_filtered\WD_MERGE_2019-04-01---2019-04-08_duration_7_days_cluster_084_A0_000011_A_000014_lat_04962_lon_-0311_size_0106.tif,0,,4633,2847
2019-04-01---2019-04-22_cluster_None,2019,2019-04-01,2019-04-22,21,,2,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2019_filtered\WD_MERGE_2019-04-01---2019-04-22_duration_21_days_cluster_085_A0_000034_A_000040_lat_04370_lon_00477_size_0028.tif,0,,3638,2267
2019-04-15---2019-04-22_cluster_None,2019,2019-04-15,2019-04-22,7,,8,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2019_filtered\WD_MERGE_2019-04-15---2019-04-22_duration_7_days_cluster_100_A0_000001_A_000002_lat_05125_lon_-0520_size_0057.tif,0,,360,180
2019-04-22---2019-04-29_cluster_None,2019,2019-04-22,2019-04-29,7,,5,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2019_filtered\WD_MERGE_2019-04-22---2019-04-29_duration_7_days_cluster_111_A0_000004_A_000004_lat_04865_lon_-0374_size_0022.tif,0,,752,264
2019-04-29---2019-06-17_cluster_None,2019,2019-04-29,2019-06-17,35,,1,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2019_filtered\WD_MERGE_2019-04-29---2019-06-17_duration_35_days_cluster_116_A0_000452_A_000518_lat_04056_lon_00008_size_0153.tif,2,Mas-Blanc-des-Alpilles; Saint-Paulet-de-Caisson,9484,4846
2019-05-06---2019-05-13_cluster_None,2019,2019-05-06,2019-05-13,7,,3,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2019_filtered\WD_MERGE_2019-05-06---2019-05-13_duration_7_days_cluster_118_A0_000001_A_000001_lat_04581_lon_01285_size_0026.tif,0,,0,0
2019-05-13---2019-05-20_cluster_None,2019,2019-05-13,2019-05-20,7,,4,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2019_filtered\WD_MERGE_2019-05-13---2019-05-20_duration_7_days_cluster_123_A0_000002_A_000003_lat_04682_lon_-0197_size_0004.tif,0,,79,836
2019-05-13---2019-07-22_cluster_None,2019,2019-05-13,2019-07-22,70,,1,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2019_filtered\WD_MERGE_2019-05-13---2019-07-22_duration_70_days_cluster_341_A0_000618_A_000877_lat_04834_lon_02206_size_0503.tif,0,,0,427
2019-06-03---2019-06-10_cluster_None,2019,2019-06-03,2019-06-10,7,,5,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2019_filtered\WD_MERGE_2019-06-03---2019-06-10_duration_7_days_cluster_138_A0_000003_A_000004_lat_04967_lon_-0434_size_0154.tif,0,,752,265
2019-06-17---2019-06-24_cluster_None,2019,2019-06-17,2019-06-24,7,,7,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2019_filtered\WD_MERGE_2019-06-17---2019-06-24_duration_7_days_cluster_151_A0_000001_A_000002_lat_04796_lon_-0387_size_0049.tif,0,,752,264
2019-06-17---2019-07-01_cluster_None,2019,2019-06-17,2019-07-01,14,,3,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2019_filtered\WD_MERGE_2019-06-17---2019-07-01_duration_14_days_cluster_150_A0_000042_A_000061_lat_04029_lon_-0723_size_0134.tif,0,,4414,3129
2019-06-24---2019-07-01_cluster_None,2019,2019-06-24,2019-07-01,7,,2,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2019_filtered\WD_MERGE_2019-06-24---2019-07-01_duration_7_days_cluster_161_A0_000001_A_000001_lat_05102_lon_00652_size_0007.tif,0,,1235,1098
2019-07-01---2019-07-08_cluster_None,2019,2019-07-01,2019-07-08,7,,5,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2019_filtered\WD_MERGE_2019-07-01---2019-07-08_duration_7_days_cluster_164_A0_000009_A_000010_lat_04874_lon_-0374_size_0015.tif,0,,752,264
2019-07-08---2019-07-15_cluster_None,2019,2019-07-08,2019-07-15,7,,5,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2019_filtered\WD_MERGE_2019-07-08---2019-07-15_duration_7_days_cluster_172_A0_000004_A_000004_lat_04949_lon_-0128_size_0018.tif,0,,3931,1930
2019-07-29---2019-08-05_cluster_None,2019,2019-07-29,2019-08-05,7,,6,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2019_filtered\WD_MERGE_2019-07-29---2019-08-05_duration_7_days_cluster_193_A0_000001_A_000002_lat_04248_lon_-0231_size_0106.tif,0,,4746,2743
2019-08-05---2019-08-12_cluster_None,2019,2019-08-05,2019-08-12,7,,4,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2019_filtered\WD_MERGE_2019-08-05---2019-08-12_duration_7_days_cluster_202_A0_000008_A_000014_lat_06359_lon_-1827_size_0014.tif,0,,3599,1154
2019-08-12---2019-08-19_cluster_None,2019,2019-08-12,2019-08-19,7,,1,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2019_filtered\WD_MERGE_2019-08-12---2019-08-19_duration_7_days_cluster_210_A0_000002_A_000003_lat_04945_lon_00219_size_0047.tif,1,Bus-la-Mésière,7498,2028
2019-08-19---2019-08-26_cluster_None,2019,2019-08-19,2019-08-26,7,,1,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2019_filtered\WD_MERGE_2019-08-19---2019-08-26_duration_7_days_cluster_215_A0_000014_A_000017_lat_05117_lon_00111_size_0170.tif,0,,234,3817
2019-08-19---2019-09-09_cluster_None,2019,2019-08-19,2019-09-09,21,,1,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2019_filtered\WD_MERGE_2019-08-19---2019-09-09_duration_21_days_cluster_214_A0_000067_A_000100_lat_03894_lon_-0700_size_0250.tif,0,,0,209
2019-08-26---2019-09-02_cluster_None,2019,2019-08-26,2019-09-02,7,,3,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2019_filtered\WD_MERGE_2019-08-26---2019-09-02_duration_7_days_cluster_218_A0_000001_A_000002_lat_05171_lon_-0491_size_0004.tif,0,,0,171
2019-09-02---2019-09-09_cluster_None,2019,2019-09-02,2019-09-09,7,,2,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2019_filtered\WD_MERGE_2019-09-02---2019-09-09_duration_7_days_cluster_222_A0_000004_A_000005_lat_04779_lon_-0350_size_0074.tif,0,,752,264
2019-09-02---2019-09-16_cluster_None,2019,2019-09-02,2019-09-16,14,,2,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2019_filtered\WD_MERGE_2019-09-02---2019-09-16_duration_14_days_cluster_223_A0_000015_A_000017_lat_05176_lon_-0155_size_0112.tif,0,,0,244
2019-09-09---2019-09-16_cluster_None,2019,2019-09-09,2019-09-16,7,,4,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2019_filtered\WD_MERGE_2019-09-09---2019-09-16_duration_7_days_cluster_229_A0_000015_A_000026_lat_05351_lon_-0002_size_0015.tif,0,,0,0
2019-09-16---2019-09-23_cluster_None,2019,2019-09-16,2019-09-23,7,,2,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2019_filtered\WD_MERGE_2019-09-16---2019-09-23_duration_7_days_cluster_235_A0_000014_A_000017_lat_05028_lon_01037_size_0108.tif,0,,3650,3361
2019-09-23---2019-10-21_cluster_None,2019,2019-09-23,2019-10-21,28,,1,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2019_filtered\WD_MERGE_2019-09-23---2019-10-21_duration_28_days_cluster_346_A0_000296_A_000373_lat_05307_lon_-0336_size_0186.tif,1,La Plaine-sur-Mer,12226,6171
