cod_commune;lib_commune;dat_publi_dicrim
80622;Picquigny;2005-01-01 01:00:00
80627;Plachy-Buyon;2005-01-01 01:00:00
80634;Pont-Noyelles;2005-01-01 01:00:00
80650;Querrieu;2005-01-01 01:00:00
80668;Remiencourt;2005-01-01 01:00:00
80672;Ribemont-sur-Ancre;2005-01-01 01:00:00
80724;Saleux;2005-01-01 01:00:00
80725;Salouël;2005-01-01 01:00:00
80738;Soues;2005-01-01 01:00:00
80752;Thézy-Glimont;2005-01-01 01:00:00
80774;Vaire-sous-Corbie;2005-01-01 01:00:00
80784;Vaux-sur-Somme;2005-01-01 01:00:00
80785;Vecquemont;2005-01-01 01:00:00
80791;Vers-sur-Selle;2005-01-01 01:00:00
21003;Ahuy;2005-01-01 01:00:00
21037;Auxey-Duresses;2005-01-01 01:00:00
21195;Cormot-Vauchignon;2005-01-01 01:00:00
26211;Montségur-sur-Lauzon;2006-01-01 01:00:00
26317;Saint-Maurice-sur-Eygues;2006-01-01 01:00:00
02566;Ognes;2006-01-01 01:00:00
28007;Anet;2006-01-01 01:00:00
28094;Chaudon;2006-01-01 01:00:00
28103;Cloyes-les-Trois-Rivières;2006-01-01 01:00:00
28110;Le Coudray;2006-01-01 01:00:00
28113;Coulombs;2006-01-01 01:00:00
28116;Courville-sur-Eure;2006-01-01 01:00:00
28140;Épernon;2006-01-01 01:00:00
28233;Marboué;2006-01-01 01:00:00
28249;Mévoisins;2006-01-01 01:00:00
28253;Mignières;2006-01-01 01:00:00
28267;Montreuil;2006-01-01 01:00:00
28334;Saint-Denis-Lanneray;2006-01-01 01:00:00
28337;Saint-Georges-sur-Eure;2006-01-01 01:00:00
28353;Saint-Maur-sur-le-Loir;2006-01-01 01:00:00
30011;Les Angles;2006-01-01 01:00:00
30312;Sauveterre;2006-01-01 01:00:00
31066;Bessières;2006-01-01 01:00:00
31248;Labarthe-sur-Lèze;2006-01-01 01:00:00
26088;Chatuzange-le-Goubet;2013-01-01 12:00:00
31352;Mondouzil;2006-01-01 01:00:00
31455;Rieux-Volvestre;2006-01-01 01:00:00
38150;Domène;2006-01-01 01:00:00
40001;Aire-sur-l'Adour;2006-01-01 01:00:00
42019;Boën-sur-Lignon;2006-01-01 01:00:00
44184;Saint-Nazaire;2006-01-01 01:00:00
45208;Montargis;2006-01-01 01:00:00
47002;Agmé;2006-01-01 01:00:00
47064;Cazideroque;2006-01-01 01:00:00
47130;Lagruère;2006-01-01 01:00:00
49332;La Séguinière;2006-01-01 01:00:00
49378;Vivy;2006-01-01 01:00:00
55011;Andernay;2006-01-01 01:00:00
55044;Belrain;2006-01-01 01:00:00
55116;Le Claon;2006-01-01 01:00:00
55141;Dagonville;2006-01-01 01:00:00
55175;Érize-la-Brûlée;2006-01-01 01:00:00
55371;Nançois-le-Grand;2006-01-01 01:00:00
55551;Vigneulles-lès-Hattonchâtel;2006-01-01 01:00:00
55581;Willeroncourt;2006-01-01 01:00:00
63213;Les Martres-d'Artière;2006-01-01 01:00:00
63300;Riom;2006-01-01 01:00:00
63411;Sauvagnat-Sainte-Marthe;2006-01-01 01:00:00
64023;Angaïs;2006-01-01 01:00:00
64039;Aren;2006-01-01 01:00:00
64096;Barraute-Camu;2006-01-01 01:00:00
64102;Bayonne;2006-01-01 01:00:00
64184;Cescau;2006-01-01 01:00:00
64220;Estos;2006-01-01 01:00:00
64227;Gabaston;2006-01-01 01:00:00
64247;Gotein-Libarrenx;2006-01-01 01:00:00
64256;Hasparren;2006-01-01 01:00:00
64344;Livron;2006-01-01 01:00:00
64400;Montaut;2006-01-01 01:00:00
64403;Montfort;2006-01-01 01:00:00
64413;Narcastet;2006-01-01 01:00:00
64426;Orin;2006-01-01 01:00:00
64448;Poey-de-Lescar;2006-01-01 01:00:00
64500;Salles-Mongiscard;2006-01-01 01:00:00
64519;Serres-Castet;2006-01-01 01:00:00
64521;Serres-Sainte-Marie;2006-01-01 01:00:00
64526;Soumoulou;2006-01-01 01:00:00
66028;Cabestany;2006-01-01 01:00:00
73067;La Chambre;2006-01-01 01:00:00
73109;Épierre;2006-01-01 01:00:00
73160;Montagnole;2006-01-01 01:00:00
73269;Saint-Paul-sur-Yenne;2006-01-01 01:00:00
74272;Sillingy;2006-01-01 01:00:00
80036;Aubigny;2006-01-01 01:00:00
80045;Authuille;2006-01-01 01:00:00
80054;Barleux;2006-01-01 01:00:00
80151;Buire-sur-l'Ancre;2006-01-01 01:00:00
80184;Cerisy;2006-01-01 01:00:00
80192;Chipilly;2006-01-01 01:00:00
80195;Chuignolles;2006-01-01 01:00:00
80199;Cléry-sur-Somme;2006-01-01 01:00:00
80212;Corbie;2006-01-01 01:00:00
80264;Éclusier-Vaux;2006-01-01 01:00:00
80307;Feuillères;2006-01-01 01:00:00
80337;Fouencamps;2006-01-01 01:00:00
80428;Hem-Monacu;2006-01-01 01:00:00
80530;Méricourt-l'Abbé;2006-01-01 01:00:00
80607;Oissy;2006-01-01 01:00:00
80682;Rouvroy-en-Santerre;2006-01-01 01:00:00
80693;Sailly-Laurette;2006-01-01 01:00:00
80769;Treux;2006-01-01 01:00:00
82161;Saint-Étienne-de-Tulmont;2006-01-01 01:00:00
87129;Royères;2006-01-01 01:00:00
87185;Saint-Victurnien;2006-01-01 01:00:00
92047;Marnes-la-Coquette;2006-01-01 01:00:00
92078;Villeneuve-la-Garenne;2006-01-01 01:00:00
93066;Saint-Denis;2006-01-01 01:00:00
97113;Le Gosier;2006-01-01 01:00:00
97121;Pointe-Noire;2006-01-01 01:00:00
97130;Terre-de-Bas;2006-01-01 01:00:00
19016;Bar;2006-01-01 01:00:00
76447;Montivilliers;2009-12-31 01:00:00
76624;Saint-Nicolas-d'Aliermont;2017-12-31 01:00:00
76711;Le Tréport;2017-12-31 01:00:00
76349;Hautot-sur-Mer;2021-12-31 01:00:00
76436;Le Mesnil-sous-Jumièges;2023-12-31 01:00:00
76255;Eu;2020-12-31 01:00:00
31372;Montespan;2013-01-01 01:00:00
21416;Mirebeau-sur-Bèze;2012-01-01 01:00:00
67305;Mothern;2013-01-01 01:00:00
76616;Saint-Martin-du-Manoir;2004-12-31 01:00:00
76305;Gonfreville-l'Orcher;2006-12-31 01:00:00
76600;Saint-Léonard;2004-12-31 01:00:00
51217;Dormans;2013-01-01 01:00:00
69022;Bibost;2012-01-01 01:00:00
76498;Le Petit-Quevilly;2019-12-31 01:00:00
76377;Isneauville;2024-12-31 01:00:00
76341;Harfleur;2016-12-31 01:00:00
76142;Brémontier-Merval;2016-12-31 01:00:00
76758;Yvetot;2021-12-31 01:00:00
76540;Rouen;2019-12-31 01:00:00
76159;Cany-Barville;2008-12-31 01:00:00
76178;Cléon;2024-12-31 01:00:00
62569;Merck-Saint-Liévin;2014-01-01 01:00:00
76192;Criel-sur-Mer;2020-12-31 01:00:00
35331;Talensac;2012-01-01 01:00:00
76457;Moulineaux;2024-12-31 01:00:00
89004;Aisy-sur-ArmanÃ§on;2014-01-01 12:00:00
89005;Ancy-le-Franc;2014-01-01 12:00:00
89025;Avallon;2014-01-01 12:00:00
14607;Saint-Louet-sur-Seulles;2012-01-01 01:00:00
97129;Sainte-Rose;2012-01-01 01:00:00
31401;Noueilles;2014-01-01 01:00:00
76006;Amfreville-les-Champs;2016-12-31 01:00:00
76618;Petit-Caux;2018-12-31 01:00:00
76007;Anceaumeville;2015-12-31 01:00:00
76164;Rives-en-Seine;2021-12-31 01:00:00
76644;Saint-Rémy-Boscrocourt;2020-12-31 01:00:00
76004;Ambrumesnil;2015-12-31 01:00:00
76649;Saint-Saire;2020-12-31 01:00:00
76482;Offranville;2009-12-31 01:00:00
76595;Saint-Jouin-Bruneval;2007-12-31 01:00:00
76203;Croix-Mare;2006-12-31 01:00:00
76347;Hautot-le-Vatois;2021-12-31 01:00:00
76157;Canteleu;2019-12-31 01:00:00
19118;Le Lonzac;2006-01-01 01:00:00
19174;La Roche-Canillac;2006-01-01 01:00:00
21398;Maxilly-sur-Saône;2006-01-01 01:00:00
28005;Alluyes;2007-01-01 01:00:00
28015;Auneau-Bleury-Saint-Symphorien;2007-01-01 01:00:00
28051;Bonneval;2007-01-01 01:00:00
28096;La Chaussée-d'Ivry;2007-01-01 01:00:00
28134;Dreux;2007-01-01 01:00:00
28236;Arcisses;2007-01-01 01:00:00
28293;Oulins;2007-01-01 01:00:00
28348;Saint-Lubin-des-Joncherets;2007-01-01 01:00:00
28350;Saint-Luperce;2007-01-01 01:00:00
30008;Allègre-les-Fumades;2007-01-01 01:00:00
30046;Boucoiran-et-Nozières;2007-01-01 01:00:00
30059;Le Cailar;2007-01-01 01:00:00
30089;Comps;2007-01-01 01:00:00
30112;Fons;2007-01-01 01:00:00
30217;Rochefort-du-Gard;2007-01-01 01:00:00
30315;Saze;2007-01-01 01:00:00
30351;Villeneuve-lès-Avignon;2007-01-01 01:00:00
31116;Castelginest;2007-01-01 01:00:00
31224;Gourdan-Polignan;2007-01-01 01:00:00
31247;Labarthe-Rivière;2007-01-01 01:00:00
31259;Lacroix-Falgarde;2007-01-01 01:00:00
31395;Muret;2007-01-01 01:00:00
31533;Saubens;2007-01-01 01:00:00
36034;Chabris;2007-01-01 01:00:00
03232;Saint-Félix;2007-01-01 01:00:00
38027;Barraux;2007-01-01 01:00:00
38133;Coublevie;2007-01-01 01:00:00
38229;Meylan;2007-01-01 01:00:00
38421;Saint-Martin-d'Hères;2007-01-01 01:00:00
38423;Saint-Martin-le-Vinoux;2007-01-01 01:00:00
38439;Crêts en Belledonne;2007-01-01 01:00:00
31227;Goyrans;2015-01-01 12:00:00
38468;Salaise-sur-Sanne;2007-01-01 01:00:00
38516;La Tronche;2007-01-01 01:00:00
38563;Voiron;2007-01-01 01:00:00
40017;Audignon;2007-01-01 01:00:00
40303;Solférino;2007-01-01 01:00:00
40306;Sorde-l'Abbaye;2007-01-01 01:00:00
41229;Saint-Romain-sur-Cher;2007-01-01 01:00:00
42038;Chalain-le-Comtal;2007-01-01 01:00:00
42149;Montrond-les-Bains;2007-01-01 01:00:00
42185;Rivas;2007-01-01 01:00:00
43038;Bournoncle-Saint-Pierre;2007-01-01 01:00:00
43049;Chamalières-sur-Loire;2007-01-01 01:00:00
44204;Thouaré-sur-Loire;2007-01-01 01:00:00
45053;Briare;2007-01-01 01:00:00
45271;Saint-Brisson-sur-Loire;2007-01-01 01:00:00
45286;Saint-Jean-le-Blanc;2007-01-01 01:00:00
45291;Saint-Martin-sur-Ocre;2007-01-01 01:00:00
76558;Saint-Aubin-Celloville;2022-12-31 01:00:00
97310;Roura;1900-01-01 00:09:21
97610;Koungou;1900-01-01 00:09:21
97361;Awala-Yalimapo;1900-01-01 00:09:21
97306;Mana;1900-01-01 00:09:21
89184;Fulvy;1900-01-01 00:09:21
89093;Chaumont;1900-01-01 00:09:21
81254;Saint-Jean-de-Marcel;1900-01-01 00:09:21
81056;Campagnac;1900-01-01 00:09:21
80721;Saint-Valery-sur-Somme;1900-01-01 00:09:21
80649;Quend;1900-01-01 00:09:21
80557;Estrées-Mons;1900-01-01 00:09:21
80224;Cressy-Omencourt;1900-01-01 00:09:21
74312;Vougy;1900-01-01 00:09:21
74307;Villy-le-Pelloux;1900-01-01 00:09:21
74302;Les Villards-sur-Thônes;1900-01-01 00:09:21
74297;Versonnex;1900-01-01 00:09:21
74283;Thusy;1900-01-01 00:09:21
74275;Talloires-Montmin;1900-01-01 00:09:21
74266;Servoz;1900-01-01 00:09:21
74265;Serraval;1900-01-01 00:09:21
74213;Poisy;1900-01-01 00:09:21
74205;Onnion;1900-01-01 00:09:21
74203;Novel;1900-01-01 00:09:21
74202;Nonglard;1900-01-01 00:09:21
74201;Neydens;1900-01-01 00:09:21
74188;Montriond;1900-01-01 00:09:21
74165;Marigny-Saint-Marcel;1900-01-01 00:09:21
74162;Marcellaz;1900-01-01 00:09:21
46015;Bagnac-sur-Célé;2007-01-01 01:00:00
76005;Amfreville-la-Mi-Voie;2022-12-31 01:00:00
74152;Lovagny;1900-01-01 00:09:21
74151;Lornay;1900-01-01 00:09:21
74150;Loisin;1900-01-01 00:09:21
74144;Jonzier-Épagny;1900-01-01 00:09:21
74139;Habère-Lullin;1900-01-01 00:09:21
74136;Le Grand-Bornand;1900-01-01 00:09:21
74133;Gaillard;1900-01-01 00:09:21
76474;Notre-Dame-de-Bondeville;2023-12-31 01:00:00
74124;Feigères;1900-01-01 00:09:21
74121;Excenevex;1900-01-01 00:09:21
76602;Saint-Maclou-de-Folleville;2007-12-31 01:00:00
74107;Droisy;1900-01-01 00:09:21
76014;Angerville-l'Orcher;2007-12-31 01:00:00
74089;Cordon;1900-01-01 00:09:21
74081;Cluses;1900-01-01 00:09:21
74075;Chilly;1900-01-01 00:09:21
74074;Chevrier;1900-01-01 00:09:21
74067;Chavanod;1900-01-01 00:09:21
76610;Sainte-Marie-des-Champs;2002-12-31 01:00:00
74054;Chainaz-les-Frasses;1900-01-01 00:09:21
74045;Le Bouchet-Mont-Charvin;1900-01-01 00:09:21
74035;Bloye;1900-01-01 00:09:21
74031;Beaumont;1900-01-01 00:09:21
74026;La Balme-de-Sillingy;1900-01-01 00:09:21
74016;Archamps;1900-01-01 00:09:21
74004;Allèves;1900-01-01 00:09:21
74001;Abondance;1900-01-01 00:09:21
68306;Seppois-le-Haut;1900-01-01 00:09:21
68242;Oberhergheim;1900-01-01 00:09:21
68211;Mitzach;1900-01-01 00:09:21
68152;Illfurth;1900-01-01 00:09:21
67523;Weitbruch;1900-01-01 00:09:21
67112;Duttlenheim;1900-01-01 00:09:21
66226;Villemolaque;1900-01-01 00:09:21
66206;Le Tech;1900-01-01 00:09:21
66179;Saint-Laurent-de-Cerdans;1900-01-01 00:09:21
66128;Oreilla;1900-01-01 00:09:21
66117;Mont-Louis;1900-01-01 00:09:21
66106;Maureillas-las-Illas;1900-01-01 00:09:21
66038;Canohès;1900-01-01 00:09:21
66057;Corneilla-de-Conflent;1900-01-01 00:09:21
57033;Arzviller;1900-01-01 00:09:21
57019;Amnéville;1900-01-01 00:09:21
30347;Vestric-et-Candiac;1900-01-01 00:09:21
30343;Verfeuil;1900-01-01 00:09:21
30338;Vallérargues;1900-01-01 00:09:21
30335;Vabres;1900-01-01 00:09:21
30333;Uchaud;1900-01-01 00:09:21
30332;Trèves;1900-01-01 00:09:21
30329;Thoiras;1900-01-01 00:09:21
30328;Théziers;1900-01-01 00:09:21
30325;Sumène;1900-01-01 00:09:21
30324;Souvignargues;1900-01-01 00:09:21
30316;Sénéchas;1900-01-01 00:09:21
30314;Savignargues;1900-01-01 00:09:21
30313;Sauzet;1900-01-01 00:09:21
30309;Sardan;1900-01-01 00:09:21
30308;Sanilhac-Sagriès;1900-01-01 00:09:21
30307;Les Salles-du-Gardon;1900-01-01 00:09:21
30306;Salinelles;1900-01-01 00:09:21
30304;Salazac;1900-01-01 00:09:21
30303;Saint-Victor-de-Malcap;1900-01-01 00:09:21
30301;Saint-Victor-des-Oules;1900-01-01 00:09:21
30300;Saint-Théodorit;1900-01-01 00:09:21
30299;Saint-Siffret;1900-01-01 00:09:21
30298;Saint-Sébastien-d'Aigrefeuille;1900-01-01 00:09:21
30297;Saint-Sauveur-Camprieu;1900-01-01 00:09:21
30296;Saint-Roman-de-Codières;1900-01-01 00:09:21
30293;Saint-Privat-de-Champclos;1900-01-01 00:09:21
30292;Saint-Pons-la-Calm;1900-01-01 00:09:21
30291;Saint-Paul-la-Coste;1900-01-01 00:09:21
30290;Saint-Paulet-de-Caisson;1900-01-01 00:09:21
30289;Saint-Nazaire-des-Gardies;1900-01-01 00:09:21
30288;Saint-Nazaire;1900-01-01 00:09:21
30287;Saint-Michel-d'Euzet;1900-01-01 00:09:21
30285;Saint-Maurice-de-Cazevieille;1900-01-01 00:09:21
30283;Saint-Martial;1900-01-01 00:09:21
30281;Saint-Mamert-du-Gard;1900-01-01 00:09:21
30279;Saint-Laurent-la-Vernède;1900-01-01 00:09:21
30277;Saint-Laurent-de-Carnols;1900-01-01 00:09:21
30276;Saint-Laurent-d'Aigouze;1900-01-01 00:09:21
30274;Saint-Julien-les-Rosiers;1900-01-01 00:09:21
30273;Saint-Julien-de-Peyrolas;1900-01-01 00:09:21
30272;Saint-Julien-de-la-Nef;1900-01-01 00:09:21
30271;Saint-Julien-de-Cassagnas;1900-01-01 00:09:21
30267;Saint-Jean-de-Serres;1900-01-01 00:09:21
30265;Saint-Jean-de-Crieulon;1900-01-01 00:09:21
30264;Saint-Jean-de-Ceyrargues;1900-01-01 00:09:21
30263;Saint-Hippolyte-du-Fort;1900-01-01 00:09:21
30260;Saint-Hilaire-d'Ozilhan;1900-01-01 00:09:21
30259;Saint-Hilaire-de-Brethmas;1900-01-01 00:09:21
30257;Saint-Gervasy;1900-01-01 00:09:21
30256;Saint-Gervais;1900-01-01 00:09:21
30254;Saint-Geniès-de-Comolas;1900-01-01 00:09:21
30253;Saint-Florent-sur-Auzonnet;1900-01-01 00:09:21
30252;Saint-Félix-de-Pallières;1900-01-01 00:09:21
30251;Saint-Étienne-des-Sorts;1900-01-01 00:09:21
30250;Saint-Étienne-de-l'Olm;1900-01-01 00:09:21
30249;Saint-Dionisy;1900-01-01 00:09:21
30248;Saint-Dézéry;1900-01-01 00:09:21
30247;Saint-Denis;1900-01-01 00:09:21
30246;Sainte-Croix-de-Caderle;1900-01-01 00:09:21
30245;Saint-Côme-et-Maruéjols;1900-01-01 00:09:21
30244;Saint-Clément;1900-01-01 00:09:21
30242;Saint-Christol-de-Rodières;1900-01-01 00:09:21
30241;Saint-Chaptes;1900-01-01 00:09:21
30240;Saint-Césaire-de-Gauzignan;1900-01-01 00:09:21
30237;Saint-Brès;1900-01-01 00:09:21
30236;Saint-Bonnet-de-Salendrinque;1900-01-01 00:09:21
30235;Saint-Bonnet-du-Gard;1900-01-01 00:09:21
30234;Saint-Bénézet;1900-01-01 00:09:21
30233;Saint-Bauzély;1900-01-01 00:09:21
30232;Saint-André-d'Olérargues;1900-01-01 00:09:21
30231;Saint-André-de-Valborgne;1900-01-01 00:09:21
30230;Saint-André-de-Roquepertuis;1900-01-01 00:09:21
30229;Saint-André-de-Majencoules;1900-01-01 00:09:21
30225;Sabran;1900-01-01 00:09:21
30224;La Rouvière;1900-01-01 00:09:21
30220;Roquedur;1900-01-01 00:09:21
30219;Rogues;1900-01-01 00:09:21
30213;Revens;1900-01-01 00:09:21
30209;Pujaut;1900-01-01 00:09:21
30208;Puechredon;1900-01-01 00:09:21
30207;Pouzilhac;1900-01-01 00:09:21
30203;Portes;1900-01-01 00:09:21
30201;Ponteils-et-Brésis;1900-01-01 00:09:21
30199;Pommiers;1900-01-01 00:09:21
30198;Les Plantiers;1900-01-01 00:09:21
30196;Le Pin;1900-01-01 00:09:21
30195;Peyrolles;1900-01-01 00:09:21
30194;Peyremale;1900-01-01 00:09:21
30192;Orthoux-Sérignac-Quilhan;1900-01-01 00:09:21
30188;Ners;1900-01-01 00:09:21
30187;Navacelles;1900-01-01 00:09:21
30181;Montmirat;1900-01-01 00:09:21
30176;Montdardier;1900-01-01 00:09:21
30173;Mons;1900-01-01 00:09:21
30172;Monoblet;1900-01-01 00:09:21
30171;Molières-sur-Cèze;1900-01-01 00:09:21
30170;Molières-Cavaillac;1900-01-01 00:09:21
30168;Mialet;1900-01-01 00:09:21
30167;Meyrannes;1900-01-01 00:09:21
30164;Méjannes-le-Clap;1900-01-01 00:09:21
30163;Mauressargues;1900-01-01 00:09:21
30162;Massillargues-Attuech;1900-01-01 00:09:21
30160;Maruéjols-lès-Gardon;1900-01-01 00:09:21
30159;Le Martinet;1900-01-01 00:09:21
30154;Mandagout;1900-01-01 00:09:21
30152;Les Mages;1900-01-01 00:09:21
30151;Lussan;1900-01-01 00:09:21
30150;Logrian-Florian;1900-01-01 00:09:21
30149;Lirac;1900-01-01 00:09:21
30148;Liouc;1900-01-01 00:09:21
30135;Jonquières-Saint-Vincent;1900-01-01 00:09:21
30134;Issirac;1900-01-01 00:09:21
30126;Garrigues-Sainte-Eulalie;1900-01-01 00:09:21
30121;Gailhan;1900-01-01 00:09:21
30120;Gagnières;1900-01-01 00:09:21
30116;Fournès;1900-01-01 00:09:21
30115;Fontarèches;1900-01-01 00:09:21
30114;Fontanès;1900-01-01 00:09:21
30113;Fons-sur-Lussan;1900-01-01 00:09:21
30111;Foissac;1900-01-01 00:09:21
30110;Flaux;1900-01-01 00:09:21
30109;Euzet;1900-01-01 00:09:21
30107;Estézargues;1900-01-01 00:09:21
30105;Dourbies;1900-01-01 00:09:21
30104;Domessargues;1900-01-01 00:09:21
30103;Domazan;1900-01-01 00:09:21
30099;Cros;1900-01-01 00:09:21
30098;Crespian;1900-01-01 00:09:21
30097;Courry;1900-01-01 00:09:21
30094;Corbès;1900-01-01 00:09:21
30093;Conqueyrac;1900-01-01 00:09:21
30091;Congénies;1900-01-01 00:09:21
30090;Concoules;1900-01-01 00:09:21
30082;Clarensac;1900-01-01 00:09:21
30080;Chamborigaud;1900-01-01 00:09:21
30075;Caveirac;1900-01-01 00:09:21
30074;Causse-Bégon;1900-01-01 00:09:21
30073;Castillon-du-Gard;1900-01-01 00:09:21
30072;Castelnau-Valence;1900-01-01 00:09:21
30070;Carsan;1900-01-01 00:09:21
30069;Carnas;1900-01-01 00:09:21
30068;Cardet;1900-01-01 00:09:21
30064;Campestre-et-Luc;1900-01-01 00:09:21
30062;Calvisson;1900-01-01 00:09:21
30056;La Bruguière;1900-01-01 00:09:21
30055;Brouzet-lès-Alès;1900-01-01 00:09:21
30050;Bragassargues;1900-01-01 00:09:21
30049;Bourdic;1900-01-01 00:09:21
30048;Bouquet;1900-01-01 00:09:21
30044;Bonnevaux;1900-01-01 00:09:21
30043;Boissières;1900-01-01 00:09:21
30041;Blauzac;1900-01-01 00:09:21
30040;Blandas;1900-01-01 00:09:21
30038;Bez-et-Esparon;1900-01-01 00:09:21
30036;Bernis;1900-01-01 00:09:21
30025;Aumessas;1900-01-01 00:09:21
30023;Aujargues;1900-01-01 00:09:21
30021;Aubussargues;1900-01-01 00:09:21
30018;Aspères;1900-01-01 00:09:21
30016;Arre;1900-01-01 00:09:21
30015;Arphy;1900-01-01 00:09:21
30014;Arpaillargues-et-Aureillac;1900-01-01 00:09:21
30013;Argilliers;1900-01-01 00:09:21
30002;Aigremont;1900-01-01 00:09:21
2B343;Venzolasca;1900-01-01 00:09:21
2B337;Valle-di-Rostino;1900-01-01 00:09:21
2B313;San-Nicolao;1900-01-01 00:09:21
2B283;Solaro;1900-01-01 00:09:21
2B250;Prunelli-di-Casacconi;1900-01-01 00:09:21
2B248;Prato-di-Giovellina;1900-01-01 00:09:21
2B195;Ortiporio;1900-01-01 00:09:21
2B192;Olmo;1900-01-01 00:09:21
2B030;Barrettali;1900-01-01 00:09:21
03262;Saint-Victor;1900-01-01 00:09:21
03159;Malicorne;1900-01-01 00:09:21
03047;La Celle;1900-01-01 00:09:21
02211;Condé-sur-Suippe;1900-01-01 00:09:21
03243;Saint-Marcel-en-Murat;1900-01-01 00:09:21
03195;Néris-les-Bains;1900-01-01 00:09:21
30119;Fressac;1900-01-01 00:09:21
30318;Servas;1900-01-01 00:09:21
30356;Rodilhan;1900-01-01 00:09:21
30354;Montagnac;1900-01-01 00:09:21
30353;Vissec;1900-01-01 00:09:21
30327;Tharaux;1900-01-01 00:09:21
30326;Tavel;1900-01-01 00:09:21
30320;Seynes;1900-01-01 00:09:21
30319;Serviers-et-Labaume;1900-01-01 00:09:21
30177;Monteils;1900-01-01 00:09:21
30180;Montignargues;1900-01-01 00:09:21
30039;Bezouce;1900-01-01 00:09:21
03202;Noyant-d'Allier;1900-01-01 00:09:21
30262;Saint-Hippolyte-de-Montaigu;1900-01-01 00:09:21
30345;La Vernarède;1900-01-01 00:09:21
30322;Soudorgues;1900-01-01 00:09:21
30261;Saint-Hippolyte-de-Caton;1900-01-01 00:09:21
30165;Méjannes-lès-Alès;1900-01-01 00:09:21
30204;Potelières;1900-01-01 00:09:21
30183;Moulézan;1900-01-01 00:09:21
03055;La Chapelaude;1900-01-01 00:09:21
30146;Lédignan;1900-01-01 00:09:21
30145;Lédenon;1900-01-01 00:09:21
30087;Colognac;1900-01-01 00:09:21
68014;Aubure;1900-01-01 00:09:21
76007;Anceaumeville;2015-01-01 12:00:00
30035;Belvézet;1900-01-01 00:09:21
97608;Dzaoudzi;1900-01-01 00:09:21
30017;Arrigas;1900-01-01 00:09:21
30295;Saint-Quentin-la-Poterie;1900-01-01 00:09:21
30066;Cannes-et-Clairan;1900-01-01 00:09:21
30136;Junas;1900-01-01 00:09:21
2B165;Moncale;1900-01-01 00:09:21
30275;Saint-Just-et-Vacquières;1900-01-01 00:09:21
30106;Durfort-et-Saint-Martin-de-Sossenac;1900-01-01 00:09:21
30058;La Cadière-et-Cambo;1900-01-01 00:09:21
30031;La Bastide-d'Engras;1900-01-01 00:09:21
68009;Artzenheim;1900-01-01 00:09:21
30153;Malons-et-Elze;1900-01-01 00:09:21
74175;Meillerie;1900-01-01 00:09:21
30088;Combas;1900-01-01 00:09:21
03225;Saint-Désiré;1900-01-01 00:09:21
28104;Coltainville;1900-01-01 00:09:21
30130;Génolhac;1900-01-01 00:09:21
30280;Saint-Laurent-le-Minier;1900-01-01 00:09:21
30179;Montfrin;1900-01-01 00:09:21
30022;Aujac;1900-01-01 00:09:21
30067;La Capelle-et-Masmolène;1900-01-01 00:09:21
80250;Domvast;1900-01-01 00:09:21
80228;Le Crotoy;1900-01-01 00:09:21
80222;Crécy-en-Ponthieu;1900-01-01 00:09:21
2B058;Canari;1900-01-01 00:09:21
2B083;Castirla;1900-01-01 00:09:21
30079;Chambon;1900-01-01 00:09:21
2B079;Castello-di-Rostino;1900-01-01 00:09:21
03315;Villefranche-d'Allier;1900-01-01 00:09:21
03217;Saint-Angel;1900-01-01 00:09:21
03205;Périgny;1900-01-01 00:09:21
66119;Mosset;1900-01-01 00:09:21
03189;Montvicq;1900-01-01 00:09:21
03109;Escurolles;1900-01-01 00:09:21
03088;Courçais;1900-01-01 00:09:21
03140;Lavault-Sainte-Anne;1900-01-01 00:09:21
86124;Lavoux;2015-01-01 12:00:00
03052;Chamblet;1900-01-01 00:09:21
03027;Bézenet;1900-01-01 00:09:21
30174;Montaren-et-Saint-Médiers;1900-01-01 00:09:21
30169;Milhaud;1900-01-01 00:09:21
30238;Saint-Bresson;1900-01-01 00:09:21
30228;Sainte-Anastasie;1900-01-01 00:09:21
30108;L'Estréchure;1900-01-01 00:09:21
30029;Barjac;1900-01-01 00:09:21
30205;Pougnadoresse;1900-01-01 00:09:21
68221;Muespach;1900-01-01 00:09:21
30223;Rousson;1900-01-01 00:09:21
30214;Ribaute-les-Tavernes;1900-01-01 00:09:21
30200;Pompignan;1900-01-01 00:09:21
30197;Les Plans;1900-01-01 00:09:21
30182;Montpezat;1900-01-01 00:09:21
30143;Laval-Saint-Roman;1900-01-01 00:09:21
30140;Lasalle;1900-01-01 00:09:21
30024;Aulas;1900-01-01 00:09:21
30065;Canaules-et-Argentières;1900-01-01 00:09:21
74212;Glières-Val-de-Borne;1900-01-01 00:09:21
30052;Bréau-Mars;1900-01-01 00:09:21
97302;Cayenne;1900-01-01 00:09:21
97309;Remire-Montjoly;1900-01-01 00:09:21
47101;Fourques-sur-Garonne;2007-01-01 01:00:00
47159;Le Mas-d'Agenais;2007-01-01 01:00:00
49107;Cornillé-les-Caves;2007-01-01 01:00:00
49222;Mozé-sur-Louet;2007-01-01 01:00:00
49347;Tiercé;2007-01-01 01:00:00
49374;Villebernier;2007-01-01 01:00:00
50034;Baudre;2007-01-01 01:00:00
50041;La Hague;2007-01-01 01:00:00
50099;Carentan-les-Marais;2007-01-01 01:00:00
50222;Grosville;2007-01-01 01:00:00
