cod_commune;lib_commune;dat_transmission_tim
57386;Laudrefang;2002-11-13 01:00:00
66050;Claira;2002-03-25 01:00:00
04030;Blieux;2006-03-30 02:00:00
27180;Courcelles-sur-Seine;2009-07-04 02:00:00
04041;Le Castellet;2006-03-30 02:00:00
27455;Piencourt;2009-07-04 02:00:00
42163;La Pacaudière;2007-07-12 02:00:00
27415;Morainville-Jouveaux;2009-07-04 02:00:00
74045;Le Bouchet-Mont-Charvin;2005-08-01 02:00:00
66195;Le Soler;2009-07-20 02:00:00
67312;Mutzenhouse;2009-11-05 01:00:00
04203;Selonnet;2005-11-22 01:00:00
27010;Amécourt;2009-07-04 02:00:00
27685;La Vieille-Lyre;2009-07-04 02:00:00
29273;Santec;2009-12-30 01:00:00
63121;Coudes;2006-06-23 02:00:00
81311;Vénès;2008-10-06 02:00:00
59557;Saultain;2006-04-24 02:00:00
81267;Saint-Pierre-de-Trivisy;2005-04-11 02:00:00
27693;Sylvains-Lès-Moulins;2009-07-04 02:00:00
27579;Saint-Ouen-de-Pontcheuil;2009-09-04 02:00:00
65068;Barthe;2005-06-14 02:00:00
27124;Cailly-sur-Eure;2009-07-04 02:00:00
59589;Thiant;2006-04-24 02:00:00
63196;Limons;2006-06-23 02:00:00
27177;Coudres;2009-07-04 02:00:00
04141;Ongles;2006-01-11 01:00:00
19262;Soudaine-Lavinadière;2006-07-07 02:00:00
66094;Latour-Bas-Elne;2007-11-26 01:00:00
65447;Tournay;2007-10-31 01:00:00
27448;Pacy-sur-Eure;2009-07-04 02:00:00
67462;Sélestat;2009-08-21 02:00:00
27389;Marbeuf;2009-07-04 02:00:00
61348;Réveillon;2008-06-23 02:00:00
73240;Sainte-Hélène-du-Lac;2008-10-01 02:00:00
73299;Traize;2007-07-25 02:00:00
73310;Verel-Pragondran;2008-10-01 02:00:00
66113;Montbolo;2005-04-18 02:00:00
03046;Buxières-les-Mines;2005-11-15 01:00:00
61464;Sées;2009-12-10 01:00:00
27183;La Couture-Boussey;2009-07-04 02:00:00
73151;Porte-de-Savoie;2008-10-01 02:00:00
27271;Fresney;2009-07-04 02:00:00
57396;Lessy;2005-03-01 01:00:00
39348;Montaigu;2002-07-19 02:00:00
26249;Pont-de-Barret;2002-10-23 02:00:00
26179;Mercurol-Veaunes;2002-01-10 01:00:00
66106;Maureillas-las-Illas;2002-01-29 01:00:00
66108;Millas;2002-10-30 01:00:00
26318;Saint-May;2002-05-16 02:00:00
05112;Rabou;2002-12-09 01:00:00
25004;Abbévillers;2002-03-05 01:00:00
65046;Aulon;2002-01-16 01:00:00
74263;Sciez;2002-09-06 02:00:00
26119;Érôme;2002-10-23 02:00:00
25256;Frambouhans;2002-03-05 01:00:00
26114;Dieulefit;2002-12-05 01:00:00
57589;Rohrbach-lès-Bitche;2002-07-05 02:00:00
11418;Villasavary;2002-01-24 01:00:00
16400;Verteuil-sur-Charente;2002-10-14 02:00:00
39306;Macornay;2002-07-19 02:00:00
26058;Bourg-lès-Valence;2002-01-07 01:00:00
2A288;Sotta;2002-10-21 02:00:00
26301;Saint-Donat-sur-l'Herbasse;2002-01-10 01:00:00
74052;Cernex;2002-01-18 01:00:00
65428;Sireix;2002-12-23 01:00:00
05037;Châteauvieux;2002-11-21 01:00:00
95295;Guiry-en-Vexin;2002-11-08 01:00:00
05060;Furmeyer;2002-11-26 01:00:00
38017;Assieu;2002-06-11 02:00:00
02304;La Fère;2002-07-30 02:00:00
25216;Écurcey;2002-03-05 01:00:00
32412;Saramon;2002-11-08 01:00:00
38349;Sablons;2002-06-11 02:00:00
69088;Fontaines-sur-Saône;2002-10-07 02:00:00
28281;Nogent-sur-Eure;2002-07-08 02:00:00
05004;Ancelle;2002-11-14 01:00:00
32165;Juilles;2002-11-08 01:00:00
95116;Bruyères-sur-Oise;2002-02-07 01:00:00
57270;Val-de-Bride;2002-07-05 02:00:00
26342;Solérieux;2002-12-05 01:00:00
83148;Vidauban;2002-06-30 02:00:00
25362;Malpas;2002-03-05 01:00:00
32173;Labrihe;2002-11-08 01:00:00
57237;Frémestroff;2002-04-22 02:00:00
66222;Vernet-les-Bains;2002-05-23 02:00:00
57284;Hallering;2002-11-13 01:00:00
95535;Sagy;2002-11-08 01:00:00
26176;Marsanne;2002-05-16 02:00:00
95427;Montmagny;2002-01-02 01:00:00
66080;Fontpédrouse;2002-01-29 01:00:00
83079;La Môle;2002-06-30 02:00:00
57138;Chenois;2002-04-15 02:00:00
27473;Port-Mort;2009-07-04 02:00:00
16370;Sireuil;2009-02-05 01:00:00
73011;Albertville;2008-10-01 02:00:00
38061;La Buisse;2005-03-09 01:00:00
27595;Saint-Pierre-du-Bosguérard;2009-07-04 02:00:00
27350;Illiers-l'Évêque;2009-07-04 02:00:00
16237;Mouton;2009-12-31 01:00:00
67448;Schirmeck;2009-05-06 02:00:00
27260;Foulbec;2009-07-04 02:00:00
30133;Le Grau-du-Roi;2009-10-06 02:00:00
65067;Barry;2007-10-31 01:00:00
73188;Notre-Dame-des-Millières;2008-10-01 02:00:00
19086;Goulles;2006-07-07 02:00:00
73303;Ugine;2008-10-01 02:00:00
74080;La Clusaz;2005-08-03 02:00:00
27671;Vannecrocq;2009-07-04 02:00:00
32001;Aignan;2005-09-15 02:00:00
04068;Dauphin;2005-11-22 01:00:00
04217;Thoard;2005-11-22 01:00:00
27686;Vieux-Port;2009-07-04 02:00:00
27258;Fort-Moville;2009-07-04 02:00:00
27632;Le Thil;2009-07-04 02:00:00
04194;Saint-Pierre;2006-03-30 02:00:00
04066;Curbans;2005-11-22 01:00:00
73150;La Plagne Tarentaise;2009-03-11 01:00:00
27622;Serquigny;2009-07-04 02:00:00
04099;Lambruisse;2006-03-30 02:00:00
73288;Sonnaz;2008-10-01 02:00:00
81200;Palleville;2005-11-16 01:00:00
27321;La Haye-le-Comte;2009-07-04 02:00:00
73187;La Léchère;2008-10-01 02:00:00
27617;Saussay-la-Campagne;2009-07-04 02:00:00
27003;Acquigny;2009-07-04 02:00:00
63472;Yronde-et-Buron;2006-06-23 02:00:00
81195;Navès;2005-09-01 02:00:00
19118;Le Lonzac;2006-07-07 02:00:00
27541;Le Mesnil-Saint-Jean;2009-07-04 02:00:00
57288;Ham-sous-Varsberg;2005-02-17 01:00:00
73109;Épierre;2009-03-11 01:00:00
38383;Saint-Étienne-de-Crossey;2005-03-09 01:00:00
27191;Clef Vallée d'Eure;2009-07-04 02:00:00
27640;Tilleul-Dame-Agnès;2009-07-04 02:00:00
04076;Entrevaux;2006-03-30 02:00:00
27565;Le Lesme;2009-07-04 02:00:00
27601;Saint-Samson-de-la-Roque;2009-07-04 02:00:00
38422;Saint-Martin-d'Uriage;2005-03-09 01:00:00
04120;Val d'Oronaye;2006-01-11 01:00:00
67188;Heiligenberg;2009-05-06 02:00:00
27576;Sainte-Opportune-du-Bosc;2009-07-04 02:00:00
04005;Allons;2006-03-30 02:00:00
59159;Craywick;2005-09-29 02:00:00
73042;Billième;2007-07-25 02:00:00
16352;Saint-Simon;2009-06-26 02:00:00
27070;Frenelles-en-Vexin;2009-07-04 02:00:00
74158;Machilly;2005-07-20 02:00:00
73104;Dullin;2007-07-25 02:00:00
73117;Fourneaux;2009-03-11 01:00:00
73207;Presle;2008-10-01 02:00:00
85051;Chantonnay;2008-11-01 01:00:00
65279;Lortet;2005-11-14 01:00:00
61479;Tanques;2009-12-10 01:00:00
04157;Puimoisson;2006-03-30 02:00:00
19258;Servières-le-Château;2006-07-07 02:00:00
81079;Dénat;2008-10-06 02:00:00
73092;Corbel;2007-08-16 02:00:00
27422;Muids;2009-07-04 02:00:00
27072;Bois-Jérôme-Saint-Ouen;2009-07-04 02:00:00
81305;Vabre;2005-04-11 02:00:00
27119;Bueil;2009-07-04 02:00:00
81133;Lamillarié;2008-10-06 02:00:00
73114;Flumet;2008-10-01 02:00:00
74133;Gaillard;2005-08-10 02:00:00
04087;Fontienne;2006-01-11 01:00:00
57537;Petite-Rosselle;2005-03-14 01:00:00
63139;Dore-l'Église;2006-06-23 02:00:00
27082;La Bonneville-sur-Iton;2009-07-04 02:00:00
27245;Fleury-la-Forêt;2009-07-04 02:00:00
27400;Merey;2009-07-04 02:00:00
27490;Richeville;2009-07-04 02:00:00
65330;Nouilhan;2005-11-14 01:00:00
81130;Lagarrigue;2005-06-09 02:00:00
27243;Fiquefleur-Équainville;2009-07-04 02:00:00
38346;Royas;2005-03-09 01:00:00
85153;Mouchamps;2009-06-01 02:00:00
63003;Ambert;2006-06-23 02:00:00
27380;Malleville-sur-le-Bec;2009-07-04 02:00:00
02195;Ciry-Salsogne;2008-04-24 02:00:00
27546;Saint-Germain-des-Angles;2009-07-04 02:00:00
81005;Albine;2005-08-11 02:00:00
38401;Saint-Jean-de-Soudain;2005-03-09 01:00:00
85093;Fougeré;2009-01-01 01:00:00
65397;Saint-Sever-de-Rustan;2007-12-12 01:00:00
57642;Scy-Chazelles;2005-02-22 01:00:00
73026;Avrieux;2008-10-01 02:00:00
73101;Doucy-en-Bauges;2007-07-25 02:00:00
74136;Le Grand-Bornand;2005-07-12 02:00:00
27073;Bois-le-Roi;2009-07-04 02:00:00
67112;Duttlenheim;2009-04-17 02:00:00
73103;Drumettaz-Clarafond;2008-10-01 02:00:00
27020;Arnières-sur-Iton;2009-07-04 02:00:00
02326;Fontenoy;2008-04-24 02:00:00
27018;Appeville-Annebault;2009-07-04 02:00:00
27469;Pont-de-l'Arche;2009-07-04 02:00:00
63231;La Monnerie-le-Montel;2006-06-23 02:00:00
73225;Saint-Baldoph;2008-10-01 02:00:00
27161;Claville;2009-07-04 02:00:00
27203;Douains;2009-07-04 02:00:00
57058;Behren-lès-Forbach;2005-03-01 01:00:00
67401;Rimsdorf;2009-10-12 02:00:00
81128;Lacrouzette;2005-04-29 02:00:00
27301;Grossœuvre;2009-07-04 02:00:00
02740;Thenailles;2008-05-23 02:00:00
27299;Gravigny;2009-07-04 02:00:00
73294;La Thuile;2007-07-25 02:00:00
73301;Trévignin;2008-10-01 02:00:00
02780;Venizel;2008-04-24 02:00:00
27027;Les Authieux;2009-07-04 02:00:00
04226;Uvernet-Fours;2005-11-22 01:00:00
68115;Guewenheim;2006-06-01 02:00:00
73182;Mouxy;2008-10-01 02:00:00
68368;Wihr-au-Val;2006-06-01 02:00:00
27630;Thibouville;2009-07-04 02:00:00
27009;Ambenay;2009-07-04 02:00:00
67360;Ohnenheim;2009-08-13 02:00:00
65286;Lourdes;2007-12-13 01:00:00
19026;Bilhac;2006-07-07 02:00:00
63286;Pouzol;2006-06-23 02:00:00
42220;Saint-Forgeux-Lespinasse;2007-07-13 02:00:00
27553;Saint-Julien-de-la-Liègue;2009-07-04 02:00:00
68129;Heimsbrunn;2006-06-01 02:00:00
68374;Wintzenheim;2006-06-01 02:00:00
81307;Valdurenque;2005-06-09 02:00:00
73120;Fréterive;2008-10-01 02:00:00
27099;Le Boulay-Morin;2009-07-04 02:00:00
27112;Breteuil;2009-07-04 02:00:00
04178;Saint-Étienne-les-Orgues;2005-11-22 01:00:00
67103;Dossenheim-sur-Zinsel;2009-10-29 01:00:00
73145;Lépin-le-Lac;2007-07-25 02:00:00
27091;Bosgouet;2009-07-04 02:00:00
27487;Radepont;2009-07-04 02:00:00
16066;Brossac;2009-06-26 02:00:00
27234;Fauville;2009-07-04 02:00:00
32373;Sainte-Dode;2005-09-15 02:00:00
27410;Miserey;2009-07-04 02:00:00
81250;Saint-Genest-de-Contest;2008-10-06 02:00:00
63335;Saint-Diéry;2006-06-23 02:00:00
02678;Sainte-Geneviève;2008-02-28 01:00:00
27690;Villers-en-Vexin;2009-07-04 02:00:00
81239;Saint-Amans-Valtoret;2005-08-16 02:00:00
81303;Trébas;2008-10-06 02:00:00
02556;Noircourt;2008-06-09 02:00:00
81021;Aussillon;2005-08-16 02:00:00
04123;Mison;2006-03-30 02:00:00
74190;Morillon;2005-10-03 02:00:00
65402;Samuran;2005-06-14 02:00:00
73039;Belmont-Tramonet;2008-10-01 02:00:00
19165;Peyrissac;2006-07-07 02:00:00
81066;Caucalières;2005-08-16 02:00:00
68092;Fislis;2006-06-01 02:00:00
19264;Soursac;2006-07-07 02:00:00
85223;Sainte-Hermine;2009-04-01 02:00:00
27454;Perruel;2009-07-04 02:00:00
04163;Revest-du-Bion;2005-11-22 01:00:00
04101;Lardiers;2006-01-11 01:00:00
38439;Crêts en Belledonne;2005-03-09 01:00:00
65044;Aubarède;2005-11-14 01:00:00
02331;Franqueville;2008-05-23 02:00:00
67350;Oberschaeffolsheim;2009-10-27 01:00:00
73119;Freney;2008-10-01 02:00:00
04109;Mallefougasse-Augès;2006-01-11 01:00:00
27412;Terres de Bord;2009-04-04 02:00:00
04211;Sourribes;2006-01-11 01:00:00
67456;Schopperten;2009-10-12 02:00:00
68252;Ostheim;2006-06-01 02:00:00
27231;Fains;2009-07-04 02:00:00
85092;Fontenay-le-Comte;2008-11-01 01:00:00
63452;Verrières;2006-06-23 02:00:00
04220;Les Thuiles;2006-01-11 01:00:00
68304;Sentheim;2006-06-01 02:00:00
68343;Ungersheim;2006-06-01 02:00:00
74294;Verchaix;2005-10-21 02:00:00
27286;Giverville;2009-07-04 02:00:00
04129;Montjustin;2005-11-22 01:00:00
02660;Rouvroy-sur-Serre;2008-06-09 02:00:00
66091;Lamanère;2005-09-15 02:00:00
54197;Fléville-devant-Nancy;2005-01-31 01:00:00
61118;Corbon;2008-06-23 02:00:00
66015;Banyuls-dels-Aspres;2008-12-08 01:00:00
73137;Jacob-Bellecombette;2008-10-01 02:00:00
27322;La Haye-Malherbe;2009-07-04 02:00:00
27184;Crasville;2009-07-04 02:00:00
81031;Le Bez;2005-05-17 02:00:00
27436;Nogent-le-Sec;2009-07-04 02:00:00
27342;Houetteville;2009-07-04 02:00:00
73290;Val-Cenis;2008-10-01 02:00:00
59439;Noyelles-sur-Sambre;2005-02-21 01:00:00
27192;Crosville-la-Vieille;2009-07-04 02:00:00
61097;La Chapelle-Montligeon;2008-07-10 02:00:00
27430;La Neuve-Grange;2009-07-04 02:00:00
02003;Acy;2008-04-24 02:00:00
16013;Angeac-Charente;2009-12-22 01:00:00
66226;Villemolaque;2008-04-14 02:00:00
68363;Werentzhouse;2006-06-01 02:00:00
19028;Bort-les-Orgues;2006-07-07 02:00:00
02643;Ressons-le-Long;2008-04-24 02:00:00
27497;Rougemontiers;2009-07-04 02:00:00
27100;Boulleville;2009-07-04 02:00:00
04227;Vachères;2005-11-22 01:00:00
29051;Ergué-Gabéric;2008-07-02 02:00:00
16168;Jauldes;2009-10-28 01:00:00
63338;Saint-Éloy-les-Mines;2006-06-23 02:00:00
68322;Steinbach;2006-06-01 02:00:00
73133;Hauteville;2007-07-25 02:00:00
61474;Gouffern en Auge;2009-03-06 01:00:00
81125;Lacaze;2005-03-07 01:00:00
04095;L'Hospitalet;2006-01-11 01:00:00
59353;Locquignol;2005-02-21 01:00:00
04202;Sausses;2006-03-30 02:00:00
04160;Reillanne;2005-11-22 01:00:00
74201;Neydens;2005-10-07 02:00:00
87015;Beynac;2007-03-16 01:00:00
67118;Eckbolsheim;2009-10-20 02:00:00
74269;Seyssel;2005-10-12 02:00:00
04175;Sainte-Croix-à-Lauze;2005-11-22 01:00:00
59590;Thiennes;2006-04-24 02:00:00
04199;Saint-Vincent-sur-Jabron;2005-11-22 01:00:00
27459;Les Places;2009-07-04 02:00:00
19013;Aubazines;2006-07-07 02:00:00
59041;Bachant;2005-02-21 01:00:00
67067;Brumath;2009-01-12 01:00:00
63318;Saint-Angel;2006-03-23 01:00:00
19057;Collonges-la-Rouge;2006-07-07 02:00:00
16355;Saint-Sulpice-de-Cognac;2005-06-23 02:00:00
27001;Aclou;2009-07-04 02:00:00
04004;Allemagne-en-Provence;2006-03-30 02:00:00
73085;Chindrieux;2005-11-22 01:00:00
63095;Charnat;2006-06-23 02:00:00
67267;Lingolsheim;2009-10-28 01:00:00
73270;Saint-Pierre-d'Albigny;2008-10-01 02:00:00
19014;Auriac;2006-07-07 02:00:00
27095;Bosrobert;2009-07-04 02:00:00
73194;Orelle;2009-03-11 01:00:00
32380;Saint-Griède;2005-09-15 02:00:00
16134;Exideuil-sur-Vienne;2005-01-17 01:00:00
85256;Saint-Michel-le-Cloucq;2008-12-01 01:00:00
04204;Senez;2006-03-30 02:00:00
02160;Chaourse;2008-06-09 02:00:00
65425;Siarrouy;2005-11-14 01:00:00
02224;Courcelles-sur-Vesle;2008-04-24 02:00:00
27025;Autheuil-Authouillet;2009-07-04 02:00:00
27548;Saint-Germain-sur-Avre;2009-07-04 02:00:00
02714;Sermoise;2008-04-24 02:00:00
27267;Freneuse-sur-Risle;2009-07-04 02:00:00
73234;Saint-François-de-Sales;2007-07-25 02:00:00
27660;La Trinité-de-Réville;2009-07-04 02:00:00
65239;Labastide;2005-06-14 02:00:00
27204;Doudeauville-en-Vexin;2009-07-04 02:00:00
67025;Beinheim;2009-10-15 02:00:00
63255;Nonette-Orsonnette;2006-06-23 02:00:00
74160;Manigod;2005-08-08 02:00:00
27173;Corneville-la-Fouquetière;2009-07-04 02:00:00
73184;Nances;2007-07-25 02:00:00
81103;Gijounet;2005-03-07 01:00:00
27629;Thiberville;2009-07-04 02:00:00
74016;Archamps;2005-07-26 02:00:00
81147;Lombers;2008-10-06 02:00:00
67298;Mittelschaeffolsheim;2008-01-15 01:00:00
68123;Hattstatt;2006-06-01 02:00:00
73289;La Table;2009-03-11 01:00:00
85082;Les Epesses;2009-02-01 01:00:00
81278;Sauveterre;2005-08-11 02:00:00
73006;Aime-la-Plagne;2008-10-01 02:00:00
19219;Sainte-Marie-Lapanouze;2006-07-07 02:00:00
67468;Siltzheim;2009-10-12 02:00:00
27069;Bois-Arnault;2009-07-04 02:00:00
27113;Brétigny;2009-07-04 02:00:00
27164;Combon;2009-07-04 02:00:00
73330;Yenne;2007-08-16 02:00:00
73191;Novalaise;2007-08-16 02:00:00
74238;Saint-Jean-d'Aulps;2005-10-14 02:00:00
73105;Les Échelles;2007-07-25 02:00:00
04107;Majastres;2006-03-30 02:00:00
27353;Irreville;2009-07-04 02:00:00
32334;Pujaudran;2005-09-15 02:00:00
67543;Wisches;2009-04-20 02:00:00
67205;Hœrdt;2009-10-15 02:00:00
27137;Chaise-Dieu-du-Theil;2009-07-04 02:00:00
02011;Ambleny;2008-04-24 02:00:00
04159;Redortiers;2006-01-11 01:00:00
63390;Saint-Quintin-sur-Sioule;2006-06-23 02:00:00
32343;Riguepeu;2005-09-15 02:00:00
02773;Vauxtin;2008-04-24 02:00:00
27300;Grosley-sur-Risle;2009-07-04 02:00:00
32291;Mormès;2005-09-29 02:00:00
67080;Dachstein;2009-04-14 02:00:00
67299;Mollkirch;2009-04-20 02:00:00
73023;Aussois;2007-08-16 02:00:00
27034;Bacqueville;2009-07-04 02:00:00
61160;Feings;2008-11-20 01:00:00
81120;Labruguière;2005-09-01 02:00:00
67212;Holtzheim;2009-10-27 01:00:00
67066;La Broque;2009-04-20 02:00:00
38351;Saint-Agnin-sur-Bion;2005-03-09 01:00:00
04172;Roumoules;2006-03-30 02:00:00
81238;Saint-Amans-Soult;2005-08-11 02:00:00
46284;Saint-Michel-Loubéjou;2006-01-13 01:00:00
63239;Montmorin;2006-06-23 02:00:00
81258;Saint-Julien-du-Puy;2008-10-06 02:00:00
02089;Billy-sur-Aisne;2008-04-24 02:00:00
73007;Aiton;2008-10-01 02:00:00
16001;Abzac;2009-08-21 02:00:00
67046;Bischwiller;2009-10-13 02:00:00
73312;Verrens-Arvey;2009-03-11 01:00:00
73090;La Compôte;2007-07-25 02:00:00
73281;Saint-Sulpice;2008-10-01 02:00:00
73190;Notre-Dame-du-Pré;2009-03-11 01:00:00
38517;Tullins;2005-03-09 01:00:00
63168;Glaine-Montaigut;2006-06-23 02:00:00
19256;Sérandon;2006-07-07 02:00:00
19211;Saint-Hilaire-Peyroux;2006-07-07 02:00:00
27552;Saint-Jean-du-Thenney;2009-07-04 02:00:00
27108;Bourth;2009-07-04 02:00:00
38120;La Combe-de-Lancey;2005-03-09 01:00:00
67152;Geispolsheim;2009-10-28 01:00:00
27385;Manneville-sur-Risle;2009-07-04 02:00:00
04110;Mallemoisson;2005-11-22 01:00:00
81084;Escoussens;2005-11-16 01:00:00
27586;Saint-Philbert-sur-Boissey;2009-07-04 02:00:00
27209;Écaquelon;2009-07-04 02:00:00
68384;Zillisheim;2006-06-01 02:00:00
67425;Saint-Jean-Saverne;2009-11-05 01:00:00
61240;Macé;2009-12-10 01:00:00
27360;Jumelles;2009-07-04 02:00:00
67101;Dorlisheim;2009-04-14 02:00:00
02763;Vasseny;2008-04-24 02:00:00
16100;Chirac;2009-04-21 02:00:00
27261;Fouqueville;2009-07-04 02:00:00
68167;Kirchberg;2006-06-01 02:00:00
67161;Gottenhouse;2009-10-29 01:00:00
27504;Sacquenville;2009-07-04 02:00:00
57321;Hesse;2005-03-01 01:00:00
63269;Parent;2006-06-23 02:00:00
73022;Attignat-Oncin;2007-07-25 02:00:00
63040;Billom;2006-06-23 02:00:00
63273;Pérignat-sur-Allier;2006-06-23 02:00:00
68354;Walbach;2006-06-01 02:00:00
27133;Caumont;2009-07-04 02:00:00
04036;Le Brusquet;2005-11-22 01:00:00
81034;Boissezon;2005-06-09 02:00:00
27114;Breuilpont;2009-07-04 02:00:00
74208;Passy;2005-10-07 02:00:00
27537;Saint-Étienne-du-Vauvray;2009-07-04 02:00:00
73268;Saint-Paul-sur-Isère;2009-03-11 01:00:00
63043;Blot-l'Église;2006-06-23 02:00:00
04222;Turriers;2006-01-11 01:00:00
81117;Labessière-Candeil;2008-10-06 02:00:00
04181;Saint-Jeannet;2006-03-30 02:00:00
27074;Boisney;2009-07-04 02:00:00
27432;La Neuville-du-Bosc;2009-07-04 02:00:00
30328;Théziers;2009-10-06 02:00:00
46163;Laval-de-Cère;2006-01-13 01:00:00
73241;Sainte-Hélène-sur-Isère;2008-10-01 02:00:00
27372;Longchamps;2009-07-04 02:00:00
27341;L'Hosmes;2009-07-04 02:00:00
73160;Montagnole;2008-10-01 02:00:00
04043;Val-de-Chalvagne;2006-03-30 02:00:00
04128;Montfuron;2005-11-22 01:00:00
85188;La Réorthe;2009-04-01 02:00:00
27424;Nagel-Séez-Mesnil;2009-07-04 02:00:00
74041;Bonnevaux;2005-12-16 01:00:00
27414;Montreuil-l'Argillé;2009-07-04 02:00:00
16291;Ruelle-sur-Touvre;2009-12-22 01:00:00
27364;Launay;2009-07-04 02:00:00
27557;Saint-Léger-de-Rôtes;2009-07-04 02:00:00
81209;Pont-de-Larn;2005-08-11 02:00:00
27213;Vexin-sur-Epte;2009-07-04 02:00:00
19186;Saint-Bonnet-Elvert;2006-07-07 02:00:00
27470;Pont-Saint-Pierre;2009-07-04 02:00:00
73152;Marcieux;2007-07-25 02:00:00
59272;Grand-Fort-Philippe;2005-09-29 02:00:00
67434;Sarre-Union;2009-04-14 02:00:00
27683;Vézillon;2009-07-04 02:00:00
63271;Paslières;2006-06-23 02:00:00
66084;Fourques;2008-09-25 02:00:00
27012;Amfreville-les-Champs;2009-07-04 02:00:00
02770;Vauxbuin;2008-04-24 02:00:00
32310;Perchède;2005-09-29 02:00:00
27259;Foucrainville;2009-07-04 02:00:00
03185;Montluçon;2005-11-15 01:00:00
73028;La Balme;2007-08-16 02:00:00
63034;Beauregard-l'Évêque;2006-06-23 02:00:00
73030;Barby;2007-08-16 02:00:00
81253;Saint-Grégoire;2008-10-06 02:00:00
81081;Dourgne;2005-11-16 01:00:00
19169;Puy-d'Arnac;2006-07-07 02:00:00
85087;Faymoreau;2008-11-01 01:00:00
73179;La Motte-Servolex;2008-10-01 02:00:00
73021;Arvillard;2008-10-01 02:00:00
04092;La Garde;2006-03-30 02:00:00
73086;Cléry;2007-07-25 02:00:00
27290;Goupil-Othon;2009-07-04 02:00:00
73072;Champ-Laurent;2007-07-25 02:00:00
19041;Chanac-les-Mines;2006-07-07 02:00:00
27589;Saint-Pierre-de-Bailleul;2009-07-04 02:00:00
73123;La Giettaz;2005-11-22 01:00:00
59324;Jeumont;2005-02-21 01:00:00
27584;Saint-Paul-de-Fourques;2009-07-04 02:00:00
27542;Saint-Georges-du-Vièvre;2009-07-04 02:00:00
59271;Grande-Synthe;2005-09-29 02:00:00
27106;Bournainville-Faverolles;2009-07-04 02:00:00
38399;Saint-Jean-de-Bournay;2005-03-09 01:00:00
27090;Bosroumois;2009-07-04 02:00:00
04085;Faucon-du-Caire;2006-01-11 01:00:00
27146;La Chapelle-Bayvel;2009-07-04 02:00:00
67218;Illkirch-Graffenstaden;2009-10-28 01:00:00
04031;Bras-d'Asse;2006-03-30 02:00:00
74205;Onnion;2005-10-07 02:00:00
27535;Saint-Élier;2009-07-04 02:00:00
27242;Le Fidelaire;2009-07-04 02:00:00
02805;Villeneuve-Saint-Germain;2008-04-24 02:00:00
27593;Saint-Pierre-des-Fleurs;2009-07-04 02:00:00
04059;Clumanc;2006-03-30 02:00:00
63464;Vitrac;2006-06-23 02:00:00
04233;Vaumeilh;2005-11-22 01:00:00
32043;Belmont;2005-09-15 02:00:00
32458;Urgosse;2005-09-15 02:00:00
27374;Louversey;2009-07-04 02:00:00
68060;Burnhaupt-le-Haut;2006-06-01 02:00:00
73162;Montailleur;2008-10-01 02:00:00
32268;Monferran-Savès;2005-09-29 02:00:00
27333;Heudicourt;2009-07-04 02:00:00
59084;Blaringhem;2005-09-29 02:00:00
63350;Saint-Georges-sur-Allier;2006-06-23 02:00:00
85108;L'Herbergement;2009-01-01 01:00:00
27277;La Baronnie;2009-07-04 02:00:00
85202;Sainte-Cécile;2009-04-01 02:00:00
04037;Le Caire;2006-01-11 01:00:00
32219;Lupiac;2005-09-15 02:00:00
68033;Bettendorf;2006-06-01 02:00:00
59344;Leval;2005-02-21 01:00:00
27405;Mesnil-sous-Vienne;2009-07-04 02:00:00
02031;Aubenton;2005-08-01 02:00:00
27109;Bray;2009-07-04 02:00:00
27521;Saint-Christophe-sur-Avre;2009-07-04 02:00:00
04139;Noyers-sur-Jabron;2005-11-22 01:00:00
81248;Saint-Gauzens;2008-10-06 02:00:00
04133;Moriez;2006-03-30 02:00:00
27205;Douville-sur-Andelle;2009-07-04 02:00:00
27381;Malouy;2009-07-04 02:00:00
67345;Oberhoffen-sur-Moder;2009-10-20 02:00:00
04115;Méailles;2006-03-30 02:00:00
65156;Dours;2007-12-12 01:00:00
19171;Reygade;2006-07-07 02:00:00
81269;Saint-Salvy-de-la-Balme;2005-06-09 02:00:00
68075;Durmenach;2006-06-01 02:00:00
38388;Saint-Georges-de-Commiers;2005-03-09 01:00:00
27251;Fontaine-l'Abbé;2009-07-04 02:00:00
27391;Marcilly-sur-Eure;2009-07-04 02:00:00
74001;Abondance;2005-07-11 02:00:00
59331;Landrecies;2005-02-21 01:00:00
04121;Mézel;2006-03-30 02:00:00
27539;Saint-Étienne-sous-Bailleul;2009-07-04 02:00:00
63341;Saint-Ferréol-des-Côtes;2006-06-23 02:00:00
27067;Bézu-Saint-Éloi;2009-07-04 02:00:00
27098;Bouchevilliers;2009-07-04 02:00:00
61079;Ceton;2008-11-26 01:00:00
73005;Aillon-le-Vieux;2007-08-16 02:00:00
81077;Curvalle;2008-10-06 02:00:00
46024;Belmont-Bretenoux;2006-01-13 01:00:00
27028;Authou;2009-07-04 02:00:00
68078;Eguisheim;2006-06-01 02:00:00
27246;Fleury-sur-Andelle;2009-07-04 02:00:00
07334;Les Vans;2006-06-30 02:00:00
67033;Bernolsheim;2009-01-12 01:00:00
67129;Ernolsheim-lès-Saverne;2009-11-02 01:00:00
63012;Artonne;2006-06-23 02:00:00
27006;Aizier;2009-07-04 02:00:00
67039;Bilwisheim;2009-01-12 01:00:00
