event_id,raster_file,raster_path,source_year_folder,start_date,end_date,duration_days,flood_id,gfm_extent_km2,enhanced_extent_km2,centroid_lat_cents,centroid_lon_cents,spatial_spread_units,nuts0_code,nuts0_name,max_depth_cm,flooded_pixels,flooded_area_m2,n_lau
WD_MERGE_2022-02-14---2022-04-18_duration_63_days_cluster_338_A0_000257_A_000315_lat_05281_lon_00599_size_0115,WD_MERGE_2022-02-14---2022-04-18_duration_63_days_cluster_338_A0_000257_A_000315_lat_05281_lon_00599_size_0115.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2022\WD_MERGE_2022-02-14---2022-04-18_duration_63_days_cluster_338_A0_000257_A_000315_lat_05281_lon_00599_size_0115.tif,2022,2022-02-14,2022-04-18,63,338,257,315,5281,599,115,DK,Danmark,813.0,25411,10164400.0,22
WD_MERGE_2022-02-14---2022-04-18_duration_63_days_cluster_338_A0_000257_A_000315_lat_05281_lon_00599_size_0115,WD_MERGE_2022-02-14---2022-04-18_duration_63_days_cluster_338_A0_000257_A_000315_lat_05281_lon_00599_size_0115.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2022\WD_MERGE_2022-02-14---2022-04-18_duration_63_days_cluster_338_A0_000257_A_000315_lat_05281_lon_00599_size_0115.tif,2022,2022-02-14,2022-04-18,63,338,257,315,5281,599,115,FR,France,783.0,4283,1713200.0,41
WD_MERGE_2022-02-14---2022-04-18_duration_63_days_cluster_338_A0_000257_A_000315_lat_05281_lon_00599_size_0115,WD_MERGE_2022-02-14---2022-04-18_duration_63_days_cluster_338_A0_000257_A_000315_lat_05281_lon_00599_size_0115.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2022\WD_MERGE_2022-02-14---2022-04-18_duration_63_days_cluster_338_A0_000257_A_000315_lat_05281_lon_00599_size_0115.tif,2022,2022-02-14,2022-04-18,63,338,257,315,5281,599,115,NL,Nederland,922.0,307094,122837600.0,145
WD_MERGE_2022-02-21---2022-02-28_duration_7_days_cluster_019_A0_000006_A_000007_lat_04129_lon_-0462_size_0037,WD_MERGE_2022-02-21---2022-02-28_duration_7_days_cluster_019_A0_000006_A_000007_lat_04129_lon_-0462_size_0037.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2022\WD_MERGE_2022-02-21---2022-02-28_duration_7_days_cluster_019_A0_000006_A_000007_lat_04129_lon_-0462_size_0037.tif,2022,2022-02-21,2022-02-28,7,19,6,7,4129,-462,37,ES,España,424.0,19169,7667600.0,78
WD_MERGE_2022-02-21---2022-02-28_duration_7_days_cluster_020_A0_000010_A_000012_lat_06560_lon_-1430_size_0007,WD_MERGE_2022-02-21---2022-02-28_duration_7_days_cluster_020_A0_000010_A_000012_lat_06560_lon_-1430_size_0007.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2022\WD_MERGE_2022-02-21---2022-02-28_duration_7_days_cluster_020_A0_000010_A_000012_lat_06560_lon_-1430_size_0007.tif,2022,2022-02-21,2022-02-28,7,20,10,12,6560,-1430,7,IS,Ísland,431.0,31515,12606000.0,3
WD_MERGE_2022-02-21---2022-02-28_duration_7_days_cluster_021_A0_000001_A_000002_lat_04313_lon_01300_size_0025,WD_MERGE_2022-02-21---2022-02-28_duration_7_days_cluster_021_A0_000001_A_000002_lat_04313_lon_01300_size_0025.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2022\WD_MERGE_2022-02-21---2022-02-28_duration_7_days_cluster_021_A0_000001_A_000002_lat_04313_lon_01300_size_0025.tif,2022,2022-02-21,2022-02-28,7,21,1,2,4313,1300,25,IT,Italia,2900.0,6025,2410000.0,11
WD_MERGE_2022-02-21---2022-02-28_duration_7_days_cluster_023_A0_000001_A_000002_lat_06368_lon_02672_size_0004,WD_MERGE_2022-02-21---2022-02-28_duration_7_days_cluster_023_A0_000001_A_000002_lat_06368_lon_02672_size_0004.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2022\WD_MERGE_2022-02-21---2022-02-28_duration_7_days_cluster_023_A0_000001_A_000002_lat_06368_lon_02672_size_0004.tif,2022,2022-02-21,2022-02-28,7,23,1,2,6368,2672,4,FI,Suomi/Finland,197.0,6628,2651200.0,2
WD_MERGE_2022-02-21---2022-04-18_duration_56_days_cluster_340_A0_003672_A_006286_lat_06619_lon_02740_size_0204,WD_MERGE_2022-02-21---2022-04-18_duration_56_days_cluster_340_A0_003672_A_006286_lat_06619_lon_02740_size_0204.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2022\WD_MERGE_2022-02-21---2022-04-18_duration_56_days_cluster_340_A0_003672_A_006286_lat_06619_lon_02740_size_0204.tif,2022,2022-02-21,2022-04-18,56,340,3672,6286,6619,2740,204,EE,Eesti,390.0,241915,96766000.0,41
WD_MERGE_2022-02-21---2022-04-18_duration_56_days_cluster_340_A0_003672_A_006286_lat_06619_lon_02740_size_0204,WD_MERGE_2022-02-21---2022-04-18_duration_56_days_cluster_340_A0_003672_A_006286_lat_06619_lon_02740_size_0204.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2022\WD_MERGE_2022-02-21---2022-04-18_duration_56_days_cluster_340_A0_003672_A_006286_lat_06619_lon_02740_size_0204.tif,2022,2022-02-21,2022-04-18,56,340,3672,6286,6619,2740,204,FI,Suomi/Finland,9692.0,13776435,5510574000.0,159
WD_MERGE_2022-02-21---2022-04-18_duration_56_days_cluster_340_A0_003672_A_006286_lat_06619_lon_02740_size_0204,WD_MERGE_2022-02-21---2022-04-18_duration_56_days_cluster_340_A0_003672_A_006286_lat_06619_lon_02740_size_0204.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2022\WD_MERGE_2022-02-21---2022-04-18_duration_56_days_cluster_340_A0_003672_A_006286_lat_06619_lon_02740_size_0204.tif,2022,2022-02-21,2022-04-18,56,340,3672,6286,6619,2740,204,LT,Lietuva,58.0,117,46800.0,1
WD_MERGE_2022-02-21---2022-04-18_duration_56_days_cluster_340_A0_003672_A_006286_lat_06619_lon_02740_size_0204,WD_MERGE_2022-02-21---2022-04-18_duration_56_days_cluster_340_A0_003672_A_006286_lat_06619_lon_02740_size_0204.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2022\WD_MERGE_2022-02-21---2022-04-18_duration_56_days_cluster_340_A0_003672_A_006286_lat_06619_lon_02740_size_0204.tif,2022,2022-02-21,2022-04-18,56,340,3672,6286,6619,2740,204,LV,Latvija,460.0,51489,20595600.0,7
WD_MERGE_2022-02-21---2022-04-18_duration_56_days_cluster_340_A0_003672_A_006286_lat_06619_lon_02740_size_0204,WD_MERGE_2022-02-21---2022-04-18_duration_56_days_cluster_340_A0_003672_A_006286_lat_06619_lon_02740_size_0204.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2022\WD_MERGE_2022-02-21---2022-04-18_duration_56_days_cluster_340_A0_003672_A_006286_lat_06619_lon_02740_size_0204.tif,2022,2022-02-21,2022-04-18,56,340,3672,6286,6619,2740,204,NO,Norge,650.0,6822,2728800.0,1
WD_MERGE_2022-02-21---2022-04-18_duration_56_days_cluster_340_A0_003672_A_006286_lat_06619_lon_02740_size_0204,WD_MERGE_2022-02-21---2022-04-18_duration_56_days_cluster_340_A0_003672_A_006286_lat_06619_lon_02740_size_0204.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2022\WD_MERGE_2022-02-21---2022-04-18_duration_56_days_cluster_340_A0_003672_A_006286_lat_06619_lon_02740_size_0204.tif,2022,2022-02-21,2022-04-18,56,340,3672,6286,6619,2740,204,SE,Sverige,564.0,183206,73282400.0,6
WD_MERGE_2022-02-28---2022-03-07_duration_7_days_cluster_025_A0_000004_A_000005_lat_06467_lon_-2163_size_0007,WD_MERGE_2022-02-28---2022-03-07_duration_7_days_cluster_025_A0_000004_A_000005_lat_06467_lon_-2163_size_0007.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2022\WD_MERGE_2022-02-28---2022-03-07_duration_7_days_cluster_025_A0_000004_A_000005_lat_06467_lon_-2163_size_0007.tif,2022,2022-02-28,2022-03-07,7,25,4,5,6467,-2163,7,IS,Ísland,2986.0,12708,5083200.0,4
WD_MERGE_2022-02-28---2022-03-07_duration_7_days_cluster_028_A0_000001_A_000001_lat_04484_lon_01069_size_0008,WD_MERGE_2022-02-28---2022-03-07_duration_7_days_cluster_028_A0_000001_A_000001_lat_04484_lon_01069_size_0008.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2022\WD_MERGE_2022-02-28---2022-03-07_duration_7_days_cluster_028_A0_000001_A_000001_lat_04484_lon_01069_size_0008.tif,2022,2022-02-28,2022-03-07,7,28,1,1,4484,1069,8,IT,Italia,106.0,3564,1425600.0,9
WD_MERGE_2022-02-28---2022-03-14_duration_14_days_cluster_029_A0_000013_A_000015_lat_04800_lon_01018_size_0081,WD_MERGE_2022-02-28---2022-03-14_duration_14_days_cluster_029_A0_000013_A_000015_lat_04800_lon_01018_size_0081.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2022\WD_MERGE_2022-02-28---2022-03-14_duration_14_days_cluster_029_A0_000013_A_000015_lat_04800_lon_01018_size_0081.tif,2022,2022-02-28,2022-03-14,14,29,13,15,4800,1018,81,CH,Schweiz/Suisse/Svizzera,465.0,8376,3350400.0,21
WD_MERGE_2022-02-28---2022-03-14_duration_14_days_cluster_029_A0_000013_A_000015_lat_04800_lon_01018_size_0081,WD_MERGE_2022-02-28---2022-03-14_duration_14_days_cluster_029_A0_000013_A_000015_lat_04800_lon_01018_size_0081.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2022\WD_MERGE_2022-02-28---2022-03-14_duration_14_days_cluster_029_A0_000013_A_000015_lat_04800_lon_01018_size_0081.tif,2022,2022-02-28,2022-03-14,14,29,13,15,4800,1018,81,DE,Deutschland,221.0,27400,10960000.0,63
WD_MERGE_2022-02-28---2022-03-14_duration_14_days_cluster_029_A0_000013_A_000015_lat_04800_lon_01018_size_0081,WD_MERGE_2022-02-28---2022-03-14_duration_14_days_cluster_029_A0_000013_A_000015_lat_04800_lon_01018_size_0081.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2022\WD_MERGE_2022-02-28---2022-03-14_duration_14_days_cluster_029_A0_000013_A_000015_lat_04800_lon_01018_size_0081.tif,2022,2022-02-28,2022-03-14,14,29,13,15,4800,1018,81,IT,Italia,201.0,3423,1369200.0,17
WD_MERGE_2022-02-28---2022-03-21_duration_21_days_cluster_024_A0_000024_A_000039_lat_03977_lon_-0777_size_0141,WD_MERGE_2022-02-28---2022-03-21_duration_21_days_cluster_024_A0_000024_A_000039_lat_03977_lon_-0777_size_0141.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2022\WD_MERGE_2022-02-28---2022-03-21_duration_21_days_cluster_024_A0_000024_A_000039_lat_03977_lon_-0777_size_0141.tif,2022,2022-02-28,2022-03-21,21,24,24,39,3977,-777,141,ES,España,141.0,16113,6445200.0,19
WD_MERGE_2022-02-28---2022-03-21_duration_21_days_cluster_024_A0_000024_A_000039_lat_03977_lon_-0777_size_0141,WD_MERGE_2022-02-28---2022-03-21_duration_21_days_cluster_024_A0_000024_A_000039_lat_03977_lon_-0777_size_0141.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2022\WD_MERGE_2022-02-28---2022-03-21_duration_21_days_cluster_024_A0_000024_A_000039_lat_03977_lon_-0777_size_0141.tif,2022,2022-02-28,2022-03-21,21,24,24,39,3977,-777,141,PT,Portugal,1621.0,75413,30165200.0,44
WD_MERGE_2022-02-28---2022-03-28_duration_21_days_cluster_341_A0_000185_A_000238_lat_05561_lon_02201_size_0235,WD_MERGE_2022-02-28---2022-03-28_duration_21_days_cluster_341_A0_000185_A_000238_lat_05561_lon_02201_size_0235.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2022\WD_MERGE_2022-02-28---2022-03-28_duration_21_days_cluster_341_A0_000185_A_000238_lat_05561_lon_02201_size_0235.tif,2022,2022-02-28,2022-03-28,21,341,185,238,5561,2201,235,DK,Danmark,80.0,841,336400.0,2
WD_MERGE_2022-02-28---2022-03-28_duration_21_days_cluster_341_A0_000185_A_000238_lat_05561_lon_02201_size_0235,WD_MERGE_2022-02-28---2022-03-28_duration_21_days_cluster_341_A0_000185_A_000238_lat_05561_lon_02201_size_0235.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2022\WD_MERGE_2022-02-28---2022-03-28_duration_21_days_cluster_341_A0_000185_A_000238_lat_05561_lon_02201_size_0235.tif,2022,2022-02-28,2022-03-28,21,341,185,238,5561,2201,235,EE,Eesti,171.0,63655,25462000.0,9
WD_MERGE_2022-02-28---2022-03-28_duration_21_days_cluster_341_A0_000185_A_000238_lat_05561_lon_02201_size_0235,WD_MERGE_2022-02-28---2022-03-28_duration_21_days_cluster_341_A0_000185_A_000238_lat_05561_lon_02201_size_0235.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2022\WD_MERGE_2022-02-28---2022-03-28_duration_21_days_cluster_341_A0_000185_A_000238_lat_05561_lon_02201_size_0235.tif,2022,2022-02-28,2022-03-28,21,341,185,238,5561,2201,235,FI,Suomi/Finland,296.0,18828,7531200.0,8
WD_MERGE_2022-02-28---2022-03-28_duration_21_days_cluster_341_A0_000185_A_000238_lat_05561_lon_02201_size_0235,WD_MERGE_2022-02-28---2022-03-28_duration_21_days_cluster_341_A0_000185_A_000238_lat_05561_lon_02201_size_0235.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2022\WD_MERGE_2022-02-28---2022-03-28_duration_21_days_cluster_341_A0_000185_A_000238_lat_05561_lon_02201_size_0235.tif,2022,2022-02-28,2022-03-28,21,341,185,238,5561,2201,235,LT,Lietuva,1065.0,168762,67504800.0,16
WD_MERGE_2022-02-28---2022-03-28_duration_21_days_cluster_341_A0_000185_A_000238_lat_05561_lon_02201_size_0235,WD_MERGE_2022-02-28---2022-03-28_duration_21_days_cluster_341_A0_000185_A_000238_lat_05561_lon_02201_size_0235.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2022\WD_MERGE_2022-02-28---2022-03-28_duration_21_days_cluster_341_A0_000185_A_000238_lat_05561_lon_02201_size_0235.tif,2022,2022-02-28,2022-03-28,21,341,185,238,5561,2201,235,LV,Latvija,618.0,72694,29077600.0,19
WD_MERGE_2022-02-28---2022-03-28_duration_21_days_cluster_341_A0_000185_A_000238_lat_05561_lon_02201_size_0235,WD_MERGE_2022-02-28---2022-03-28_duration_21_days_cluster_341_A0_000185_A_000238_lat_05561_lon_02201_size_0235.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2022\WD_MERGE_2022-02-28---2022-03-28_duration_21_days_cluster_341_A0_000185_A_000238_lat_05561_lon_02201_size_0235.tif,2022,2022-02-28,2022-03-28,21,341,185,238,5561,2201,235,PL,Polska,714.0,165007,66002800.0,53
WD_MERGE_2022-02-28---2022-03-28_duration_21_days_cluster_341_A0_000185_A_000238_lat_05561_lon_02201_size_0235,WD_MERGE_2022-02-28---2022-03-28_duration_21_days_cluster_341_A0_000185_A_000238_lat_05561_lon_02201_size_0235.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2022\WD_MERGE_2022-02-28---2022-03-28_duration_21_days_cluster_341_A0_000185_A_000238_lat_05561_lon_02201_size_0235.tif,2022,2022-02-28,2022-03-28,21,341,185,238,5561,2201,235,SE,Sverige,223.0,32929,13171600.0,25
WD_MERGE_2022-03-07---2022-03-14_duration_7_days_cluster_034_A0_000002_A_000004_lat_04331_lon_02147_size_0009,WD_MERGE_2022-03-07---2022-03-14_duration_7_days_cluster_034_A0_000002_A_000004_lat_04331_lon_02147_size_0009.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2022\WD_MERGE_2022-03-07---2022-03-14_duration_7_days_cluster_034_A0_000002_A_000004_lat_04331_lon_02147_size_0009.tif,2022,2022-03-07,2022-03-14,7,34,2,4,4331,2147,9,RS,Srbija/Сpбија,423.0,10317,4126800.0,5
WD_MERGE_2022-03-07---2022-03-21_duration_14_days_cluster_036_A0_000041_A_000075_lat_03526_lon_03667_size_0086,WD_MERGE_2022-03-07---2022-03-21_duration_14_days_cluster_036_A0_000041_A_000075_lat_03526_lon_03667_size_0086.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2022\WD_MERGE_2022-03-07---2022-03-21_duration_14_days_cluster_036_A0_000041_A_000075_lat_03526_lon_03667_size_0086.tif,2022,2022-03-07,2022-03-21,14,36,41,75,3526,3667,86,CY,Κύπρος ,242.0,23888,9555200.0,23
WD_MERGE_2022-03-14---2022-03-21_duration_7_days_cluster_038_A0_000008_A_000009_lat_04823_lon_-0321_size_0070,WD_MERGE_2022-03-14---2022-03-21_duration_7_days_cluster_038_A0_000008_A_000009_lat_04823_lon_-0321_size_0070.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2022\WD_MERGE_2022-03-14---2022-03-21_duration_7_days_cluster_038_A0_000008_A_000009_lat_04823_lon_-0321_size_0070.tif,2022,2022-03-14,2022-03-21,7,38,8,9,4823,-321,70,FR,France,783.0,10225,4090000.0,37
WD_MERGE_2022-03-14---2022-03-21_duration_7_days_cluster_040_A0_000012_A_000018_lat_06128_lon_00924_size_0129,WD_MERGE_2022-03-14---2022-03-21_duration_7_days_cluster_040_A0_000012_A_000018_lat_06128_lon_00924_size_0129.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2022\WD_MERGE_2022-03-14---2022-03-21_duration_7_days_cluster_040_A0_000012_A_000018_lat_06128_lon_00924_size_0129.tif,2022,2022-03-14,2022-03-21,7,40,12,18,6128,924,129,NO,Norge,16723.0,39490,15796000.0,23
WD_MERGE_2022-03-14---2022-03-21_duration_7_days_cluster_040_A0_000012_A_000018_lat_06128_lon_00924_size_0129,WD_MERGE_2022-03-14---2022-03-21_duration_7_days_cluster_040_A0_000012_A_000018_lat_06128_lon_00924_size_0129.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2022\WD_MERGE_2022-03-14---2022-03-21_duration_7_days_cluster_040_A0_000012_A_000018_lat_06128_lon_00924_size_0129.tif,2022,2022-03-14,2022-03-21,7,40,12,18,6128,924,129,SE,Sverige,98.0,6710,2684000.0,9
WD_MERGE_2022-03-14---2022-03-21_duration_7_days_cluster_041_A0_000001_A_000001_lat_04137_lon_01553_size_0011,WD_MERGE_2022-03-14---2022-03-21_duration_7_days_cluster_041_A0_000001_A_000001_lat_04137_lon_01553_size_0011.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2022\WD_MERGE_2022-03-14---2022-03-21_duration_7_days_cluster_041_A0_000001_A_000001_lat_04137_lon_01553_size_0011.tif,2022,2022-03-14,2022-03-21,7,41,1,1,4137,1553,11,IT,Italia,623.0,4484,1793600.0,5
WD_MERGE_2022-03-14---2022-03-21_duration_7_days_cluster_042_A0_000011_A_000014_lat_05056_lon_01536_size_0154,WD_MERGE_2022-03-14---2022-03-21_duration_7_days_cluster_042_A0_000011_A_000014_lat_05056_lon_01536_size_0154.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2022\WD_MERGE_2022-03-14---2022-03-21_duration_7_days_cluster_042_A0_000011_A_000014_lat_05056_lon_01536_size_0154.tif,2022,2022-03-14,2022-03-21,7,42,11,14,5056,1536,154,AT,Österreich,32.0,88,35200.0,3
WD_MERGE_2022-03-14---2022-03-21_duration_7_days_cluster_042_A0_000011_A_000014_lat_05056_lon_01536_size_0154,WD_MERGE_2022-03-14---2022-03-21_duration_7_days_cluster_042_A0_000011_A_000014_lat_05056_lon_01536_size_0154.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2022\WD_MERGE_2022-03-14---2022-03-21_duration_7_days_cluster_042_A0_000011_A_000014_lat_05056_lon_01536_size_0154.tif,2022,2022-03-14,2022-03-21,7,42,11,14,5056,1536,154,DE,Deutschland,6591.0,22388,8955200.0,42
WD_MERGE_2022-03-14---2022-03-21_duration_7_days_cluster_042_A0_000011_A_000014_lat_05056_lon_01536_size_0154,WD_MERGE_2022-03-14---2022-03-21_duration_7_days_cluster_042_A0_000011_A_000014_lat_05056_lon_01536_size_0154.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2022\WD_MERGE_2022-03-14---2022-03-21_duration_7_days_cluster_042_A0_000011_A_000014_lat_05056_lon_01536_size_0154.tif,2022,2022-03-14,2022-03-21,7,42,11,14,5056,1536,154,HU,Magyarország,414.0,8069,3227600.0,24
WD_MERGE_2022-03-14---2022-03-21_duration_7_days_cluster_042_A0_000011_A_000014_lat_05056_lon_01536_size_0154,WD_MERGE_2022-03-14---2022-03-21_duration_7_days_cluster_042_A0_000011_A_000014_lat_05056_lon_01536_size_0154.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2022\WD_MERGE_2022-03-14---2022-03-21_duration_7_days_cluster_042_A0_000011_A_000014_lat_05056_lon_01536_size_0154.tif,2022,2022-03-14,2022-03-21,7,42,11,14,5056,1536,154,PL,Polska,507.0,6434,2573600.0,25
WD_MERGE_2022-03-21---2022-03-28_duration_7_days_cluster_048_A0_000005_A_000006_lat_04161_lon_02141_size_0103,WD_MERGE_2022-03-21---2022-03-28_duration_7_days_cluster_048_A0_000005_A_000006_lat_04161_lon_02141_size_0103.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2022\WD_MERGE_2022-03-21---2022-03-28_duration_7_days_cluster_048_A0_000005_A_000006_lat_04161_lon_02141_size_0103.tif,2022,2022-03-21,2022-03-28,7,48,5,6,4161,2141,103,EL,Ελλάδα ,2386.0,5933,2373200.0,20
WD_MERGE_2022-03-21---2022-03-28_duration_7_days_cluster_048_A0_000005_A_000006_lat_04161_lon_02141_size_0103,WD_MERGE_2022-03-21---2022-03-28_duration_7_days_cluster_048_A0_000005_A_000006_lat_04161_lon_02141_size_0103.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2022\WD_MERGE_2022-03-21---2022-03-28_duration_7_days_cluster_048_A0_000005_A_000006_lat_04161_lon_02141_size_0103.tif,2022,2022-03-21,2022-03-28,7,48,5,6,4161,2141,103,MK,Северна Македонија,1156.0,261,104400.0,1
WD_MERGE_2022-03-21---2022-03-28_duration_7_days_cluster_049_A0_000039_A_000060_lat_06779_lon_02449_size_0061,WD_MERGE_2022-03-21---2022-03-28_duration_7_days_cluster_049_A0_000039_A_000060_lat_06779_lon_02449_size_0061.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2022\WD_MERGE_2022-03-21---2022-03-28_duration_7_days_cluster_049_A0_000039_A_000060_lat_06779_lon_02449_size_0061.tif,2022,2022-03-21,2022-03-28,7,49,39,60,6779,2449,61,FI,Suomi/Finland,438.0,103321,41328400.0,5
WD_MERGE_2022-03-21---2022-03-28_duration_7_days_cluster_049_A0_000039_A_000060_lat_06779_lon_02449_size_0061,WD_MERGE_2022-03-21---2022-03-28_duration_7_days_cluster_049_A0_000039_A_000060_lat_06779_lon_02449_size_0061.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2022\WD_MERGE_2022-03-21---2022-03-28_duration_7_days_cluster_049_A0_000039_A_000060_lat_06779_lon_02449_size_0061.tif,2022,2022-03-21,2022-03-28,7,49,39,60,6779,2449,61,SE,Sverige,556.0,47167,18866800.0,1
WD_MERGE_2022-03-28---2022-04-04_duration_7_days_cluster_053_A0_000009_A_000012_lat_03982_lon_-0866_size_0109,WD_MERGE_2022-03-28---2022-04-04_duration_7_days_cluster_053_A0_000009_A_000012_lat_03982_lon_-0866_size_0109.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2022\WD_MERGE_2022-03-28---2022-04-04_duration_7_days_cluster_053_A0_000009_A_000012_lat_03982_lon_-0866_size_0109.tif,2022,2022-03-28,2022-04-04,7,53,9,12,3982,-866,109,ES,España,25.0,192,76800.0,1
WD_MERGE_2022-03-28---2022-04-04_duration_7_days_cluster_053_A0_000009_A_000012_lat_03982_lon_-0866_size_0109,WD_MERGE_2022-03-28---2022-04-04_duration_7_days_cluster_053_A0_000009_A_000012_lat_03982_lon_-0866_size_0109.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2022\WD_MERGE_2022-03-28---2022-04-04_duration_7_days_cluster_053_A0_000009_A_000012_lat_03982_lon_-0866_size_0109.tif,2022,2022-03-28,2022-04-04,7,53,9,12,3982,-866,109,PT,Portugal,1592.0,28903,11561200.0,34
WD_MERGE_2022-03-28---2022-04-04_duration_7_days_cluster_054_A0_000001_A_000001_lat_03777_lon_-0417_size_0041,WD_MERGE_2022-03-28---2022-04-04_duration_7_days_cluster_054_A0_000001_A_000001_lat_03777_lon_-0417_size_0041.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2022\WD_MERGE_2022-03-28---2022-04-04_duration_7_days_cluster_054_A0_000001_A_000001_lat_03777_lon_-0417_size_0041.tif,2022,2022-03-28,2022-04-04,7,54,1,1,3777,-417,41,ES,España,1055.0,3197,1278800.0,7
WD_MERGE_2022-03-28---2022-04-04_duration_7_days_cluster_055_A0_000014_A_000016_lat_03931_lon_-0034_size_0006,WD_MERGE_2022-03-28---2022-04-04_duration_7_days_cluster_055_A0_000014_A_000016_lat_03931_lon_-0034_size_0006.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2022\WD_MERGE_2022-03-28---2022-04-04_duration_7_days_cluster_055_A0_000014_A_000016_lat_03931_lon_-0034_size_0006.tif,2022,2022-03-28,2022-04-04,7,55,14,16,3931,-34,6,ES,España,2171.0,41960,16784000.0,23
WD_MERGE_2022-03-28---2022-04-04_duration_7_days_cluster_057_A0_000002_A_000002_lat_04370_lon_01066_size_0010,WD_MERGE_2022-03-28---2022-04-04_duration_7_days_cluster_057_A0_000002_A_000002_lat_04370_lon_01066_size_0010.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2022\WD_MERGE_2022-03-28---2022-04-04_duration_7_days_cluster_057_A0_000002_A_000002_lat_04370_lon_01066_size_0010.tif,2022,2022-03-28,2022-04-04,7,57,2,2,4370,1066,10,IT,Italia,434.0,5923,2369200.0,14
WD_MERGE_2022-03-28---2022-04-11_duration_14_days_cluster_058_A0_000011_A_000013_lat_04588_lon_01688_size_0062,WD_MERGE_2022-03-28---2022-04-11_duration_14_days_cluster_058_A0_000011_A_000013_lat_04588_lon_01688_size_0062.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2022\WD_MERGE_2022-03-28---2022-04-11_duration_14_days_cluster_058_A0_000011_A_000013_lat_04588_lon_01688_size_0062.tif,2022,2022-03-28,2022-04-11,14,58,11,13,4588,1688,62,HR,Hrvatska,637.0,23773,9509200.0,14
WD_MERGE_2022-03-28---2022-04-11_duration_14_days_cluster_058_A0_000011_A_000013_lat_04588_lon_01688_size_0062,WD_MERGE_2022-03-28---2022-04-11_duration_14_days_cluster_058_A0_000011_A_000013_lat_04588_lon_01688_size_0062.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2022\WD_MERGE_2022-03-28---2022-04-11_duration_14_days_cluster_058_A0_000011_A_000013_lat_04588_lon_01688_size_0062.tif,2022,2022-03-28,2022-04-11,14,58,11,13,4588,1688,62,HU,Magyarország,212.0,10267,4106800.0,32
