cod_commune,commune_name,n_flood_events,first_event,last_event
56032,Campénéac,3,1999-12-25,2013-06-17
56034,Carnac,3,1995-01-17,2004-07-07
56035,Caro,3,1995-01-17,2013-06-17
56042,Colpo,3,1995-01-17,2001-01-06
56047,Crédin,3,1988-01-15,1999-12-29
56053,Elven,3,1995-01-17,2001-01-06
56068,La Grée-Saint-Laurent,3,1997-08-16,2025-07-01
56071,Guéhenno,3,1995-01-17,2001-01-07
56072,Gueltas,3,1988-01-15,2000-12-12
56076,Guern,3,1995-01-17,2000-12-15
56077,Le Guerno,3,1995-01-17,2018-06-09
56078,Guidel,3,1988-01-15,1999-12-29
56080,Guilliers,3,1988-01-15,1999-12-29
56097,Landévant,3,1995-01-17,1999-12-29
56100,Langonnet,3,1999-12-25,2013-12-24
56103,Lantillac,3,1995-01-17,2022-05-24
56110,Lignol,3,1999-12-25,2014-02-08
56111,Limerzel,3,1995-01-17,2001-01-06
56112,Lizio,3,1988-01-15,1999-12-29
56120,Locqueltas,3,1995-01-17,2001-01-04
56126,Marzan,3,1999-12-25,2020-08-16
56135,Molac,3,1995-01-17,2001-01-07
56141,Moustoir-Ac,3,1995-01-17,2022-05-24
56171,Pluherlin,3,1995-01-17,2001-01-06
56172,Plumelec,3,1988-01-15,1999-12-29
56177,Pluvigner,3,1997-08-07,2014-07-24
56181,Port-Louis,3,1988-01-15,2018-07-02
56189,Radenac,3,1995-01-17,2001-01-06
56210,Saint-Caradec-Trégomel,3,1995-01-17,2013-12-24
56213,Saint-Gérand,3,1995-01-17,2001-01-06
56219,Saint-Guyomard,3,1988-01-15,1999-12-29
56222,Saint-Jean-Brévelay,3,1995-01-17,2022-05-20
56230,Saint-Nicolas-du-Tertre,3,1995-01-17,2001-01-05
56234,Saint-Pierre-Quiberon,3,1999-12-25,2022-05-24
56237,Saint-Thuriau,3,1995-01-17,2022-05-20
56238,Saint-Tugdual,3,1995-01-17,2001-01-04
56240,Sarzeau,3,1993-01-10,1999-12-29
56241,Sauzon,3,1999-12-25,2022-05-24
56242,Séglien,3,1995-01-17,2014-02-09
56248,Surzur,3,1993-01-10,1999-12-29
56264,Kernascléden,3,1999-12-25,2014-02-08
57002,Aboncourt-sur-Seille,3,1982-12-08,1999-12-29
57004,Achain,3,1982-12-08,1999-12-29
57010,Alaincourt-la-Côte,3,1982-12-08,1999-12-29
57015,Altviller,3,1995-07-22,2021-08-22
57018,Amelécourt,3,1982-12-08,1999-12-29
57024,Antilly,3,1982-12-08,1999-12-29
57031,Ars-Laquenexy,3,1982-12-08,1999-12-29
57046,Baerenthal,3,1993-12-19,2012-05-21
57052,Barst,3,1995-07-22,2024-06-19
57053,Bassing,3,1982-12-08,1999-12-29
57059,Bellange,3,1982-12-08,1999-12-29
57060,Bénestroff,3,1982-12-08,1999-12-29
57074,Bettviller,3,1997-02-25,2000-06-11
57075,Beux,3,1982-12-08,1999-12-29
57077,Bezange-la-Petite,3,1982-12-08,1999-12-29
57081,Bidestroff,3,1982-12-08,1999-12-29
57090,Blanche-Église,3,1982-12-08,1999-12-29
57096,Boulange,3,1995-01-17,2000-07-07
57100,Bourscheid,3,1983-04-01,1999-12-29
57101,Bousbach,3,1995-07-22,2024-06-19
57116,Buchy,3,1982-12-08,2024-10-22
57118,Budling,3,1982-12-08,1999-12-29
57120,Burlioncourt,3,1982-12-08,1999-12-29
57127,Chanville,3,1982-12-08,1999-12-29
57129,Charly-Oradour,3,1982-12-08,1999-12-29
57133,Château-Voué,3,1982-12-08,1999-12-29
57137,Cheminot,3,1982-12-08,2024-06-19
57139,Chérisey,3,1982-12-08,1999-12-29
57141,Chicourt,3,1982-12-08,1999-12-29
57145,Coincy,3,1982-12-08,1999-12-29
57148,Colligny-Maizery,3,1982-12-08,1999-12-29
57166,Dalhain,3,1982-12-08,1999-12-29
57173,Desseling,3,1983-04-01,1999-12-29
57182,Donjeux,3,1982-12-08,1999-12-29
57183,Donnelay,3,1982-12-08,1999-12-29
57189,Eincheville,3,1993-12-19,1999-12-29
57192,Enchenberg,3,1999-12-25,2024-06-19
57201,Etting,3,1997-02-25,2006-09-18
57206,Fameck,3,1982-12-08,1999-12-29
57212,Féy,3,1982-12-08,1999-12-29
57218,Fleury,3,1982-12-08,1999-12-29
57225,Fonteny,3,1982-12-08,1999-12-29
57228,Fossieux,3,1982-12-08,1999-12-29
57237,Frémestroff,3,1997-02-25,2024-06-19
57238,Fresnes-en-Saulnois,3,1982-12-08,1999-12-29
57249,Glatigny,3,1982-12-08,1999-12-29
57262,Grostenquin,3,1993-12-19,1999-12-29
57264,Guebenhouse,3,1995-07-22,2024-06-19
57265,Guébestroff,3,1982-12-08,1999-12-29
57292,Hannocourt,3,1982-12-08,1999-12-29
57294,Hanviller,3,1993-12-19,1999-12-29
57301,Haspelschiedt,3,1993-12-19,1999-12-29
57311,Hellimer,3,1997-02-25,2024-06-19
57316,Henriville,3,1995-07-22,2024-06-19
57325,Hilsprich,3,1997-02-25,2024-06-19
57330,Holving,3,1997-02-25,2024-06-19
57335,Honskirch,3,1982-12-08,1999-12-29
57336,L'Hôpital,3,1995-07-22,1999-12-29
57339,Hultehouse,3,1983-04-01,1999-12-29
57343,Illange,3,1982-12-08,2016-06-06
57349,Jallaucourt,3,1982-12-08,1999-12-29
57351,Jury,3,1982-12-08,2022-05-20
57353,Juvelize,3,1982-12-08,1999-12-29
57354,Juville,3,1982-12-08,1999-12-29
57356,Kanfen,3,1982-12-08,1999-12-29
57357,Kappelkinger,3,1987-07-22,2024-06-19
57364,Kirsch-lès-Sierck,3,1982-12-08,1999-12-29
57365,Kirschnaumen,3,1982-12-08,1999-12-29
57376,Lambach,3,1997-02-25,2024-06-19
57383,Languimberg,3,1983-04-01,1999-12-29
57389,Lelling,3,1999-12-25,2025-10-28
57391,Lemoncourt,3,1982-12-08,1999-12-29
57397,Ley,3,1982-12-08,1999-12-29
57399,Lezey,3,1982-12-08,1999-12-29
57401,Lidrezing,3,1982-12-08,1999-12-29
57403,Liéhon,3,1982-12-08,2024-10-22
57405,Lindre-Haute,3,1982-12-08,1999-12-29
57406,Liocourt,3,1982-12-08,1999-12-29
57408,Lixing-lès-Rouhling,3,1995-07-22,2024-06-19
57409,Lixing-lès-Saint-Avold,3,1999-12-25,2025-10-28
57421,Loutzviller,3,1993-12-19,1999-12-29
57423,Lubécourt,3,1982-12-08,1999-12-29
57424,Lucy,3,1982-12-08,1999-12-29
57436,Malaucourt-sur-Seille,3,1982-12-08,1999-12-29
57440,Manhoué,3,1982-12-08,1999-12-29
57445,Marieulles,3,1982-12-08,1999-12-29
57446,Marimont-lès-Bénestroff,3,1982-12-08,1999-12-29
57449,Marsilly,3,1982-12-08,1999-12-29
57466,Metzing,3,1997-02-25,2024-06-19
57473,Moncourt,3,1982-12-08,1999-12-29
57478,Montdidier,3,1982-12-08,1999-12-29
57481,Montois-la-Montagne,3,1983-05-23,1999-12-29
57485,Morville-lès-Vic,3,1982-12-08,1999-12-29
57494,Munster,3,1982-12-08,1999-12-29
57496,Nébing,3,1982-12-08,1999-12-29
57501,Neufvillage,3,1982-12-08,1999-12-29
57513,Nousseviller-lès-Bitche,3,1993-12-19,1999-12-29
57524,Ommeray,3,1982-12-08,1999-12-29
57526,Ormersviller,3,1993-12-19,1999-12-29
57528,Oron,3,1982-12-08,1999-12-29
57547,Pommérieux,3,1982-12-08,2024-10-22
57548,Pontoy,3,1982-12-08,2021-06-29
57550,Porcelette,3,1999-12-25,2024-06-19
57553,Pournoy-la-Chétive,3,1982-12-08,2021-08-22
57554,Pournoy-la-Grasse,3,1982-12-08,2024-06-19
57555,Prévocourt,3,1982-12-08,1999-12-29
57559,Puzieux,3,1982-12-08,1999-12-29
57574,Basse-Rentgen,3,1982-12-08,1999-12-29
57575,Retonfey,3,1982-12-08,1999-12-29
57577,Reyersviller,3,1993-12-19,1999-12-29
57581,Richeling,3,1997-02-25,2024-06-19
57587,Rodalbe,3,1982-12-08,1999-12-29
57595,Rorbach-lès-Dieuze,3,1982-12-08,1999-12-29
57596,Rosbruck,3,1989-08-06,2024-06-19
57600,Roussy-le-Village,3,1982-12-08,1999-12-29
57604,Rustroff,3,1982-12-08,1999-12-29
57607,Sainte-Barbe,3,1982-12-08,1999-12-29
57613,Saint-Jean-de-Bassel,3,1983-04-01,1999-12-29
57614,Saint-Jean-Kourtzerode,3,1983-04-01,1999-12-29
57617,Saint-Jure,3,1982-12-08,1999-12-29
57621,Saint-Médard,3,1982-12-08,1999-12-29
57638,Schœneck,3,1999-12-25,2024-06-19
57641,Schweyen,3,1993-12-19,1999-12-29
57643,Secourt,3,1982-12-08,1999-12-29
57648,Servigny-lès-Raville,3,1982-12-08,1999-12-29
57649,Servigny-lès-Sainte-Barbe,3,1982-12-08,1999-12-29
57653,Silly-en-Saulnois,3,1982-12-08,2024-11-15
57654,Silly-sur-Nied,3,1982-12-08,1999-12-29
57665,Tenteling,3,1995-07-22,2024-06-19
57674,Tincry,3,1982-12-08,1999-12-29
57692,Vannecourt,3,1982-12-08,1999-12-29
57702,Vaxy,3,1982-12-08,1999-12-29
57708,Verny,3,1982-12-08,2024-10-22
57713,Vieux-Lixheim,3,1983-04-01,1999-12-29
57715,Vigny,3,1982-12-08,1999-12-29
57719,Villers-sur-Nied,3,1982-12-08,1999-12-29
57725,Vittersbourg,3,1982-12-08,1999-12-29
57727,Viviers,3,1982-12-08,1999-12-29
57731,Volmerange-les-Mines,3,1982-12-08,1999-12-29
57737,Vulmont,3,1982-12-08,1999-12-29
57754,Xanrey,3,1982-12-08,1999-12-29
57755,Xocourt,3,1982-12-08,1999-12-29
57763,Zommange,3,1982-12-08,1999-12-29
57764,Zoufftgen,3,1982-12-08,2021-07-17
58003,Alligny-en-Morvan,3,1982-11-06,2001-07-06
58004,Alluy,3,1982-11-06,2017-06-14
58005,Amazy,3,1982-11-06,2024-07-10
58007,Annay,3,1982-11-06,2016-06-01
58008,Anthien,3,1982-11-06,2024-07-10
58016,Asnois,3,1982-11-06,2001-03-14
58020,Avril-sur-Loire,3,1982-11-06,2003-12-08
58023,Bazoches,3,1982-11-06,2001-03-14
58025,Béard,3,1982-11-06,2003-12-08
58027,Beaumont-la-Ferrière,3,1982-11-06,2024-07-10
58029,Beuvron,3,1982-11-06,2024-07-10
58031,Billy-Chevannes,3,1982-11-06,2001-07-06
58035,Bona,3,1982-11-06,2024-07-10
58038,Breugnon,3,1982-11-06,2024-07-10
58039,Brèves,3,1982-11-06,2024-07-10
58041,Brinon-sur-Beuvron,3,1982-11-06,2024-07-10
58042,Bulcy,3,1982-11-06,2024-07-10
58045,La Celle-sur-Nièvre,3,1982-11-06,2024-07-10
58046,Cercy-la-Tour,3,1982-11-06,1999-12-29
58047,Cervon,3,1982-11-06,2022-05-24
58049,Chalaux,3,1982-11-06,2001-03-15
58056,Champvoux,3,1982-11-06,2024-07-10
58057,Chantenay-Saint-Imbert,3,1982-11-06,2003-12-07
58058,La Chapelle-Saint-André,3,1982-11-06,2001-03-16
58059,La Charité-sur-Loire,3,1982-11-06,2003-12-08
58061,Chasnay,3,1982-11-06,2024-07-10
58062,Château-Chinon (Ville),3,1982-11-06,2022-05-24
58063,Château-Chinon (Campagne),3,1982-11-06,1999-12-29
58064,Châteauneuf-Val-de-Bargis,3,1982-11-06,2024-07-10
58065,Châtillon-en-Bazois,3,1982-11-06,2024-07-10
58075,Chitry-les-Mines,3,1982-11-06,2024-07-10
58077,Ciez,3,1982-11-06,2012-06-21
58082,Corancy,3,1982-11-06,1999-12-29
58085,Corvol-l'Orgueilleux,3,1982-11-06,2001-03-17
58090,Courcelles,3,1982-11-06,2001-03-15
58096,Devay,3,1982-11-06,2008-11-04
58101,Dompierre-sur-Nièvre,3,1982-11-06,2024-07-10
58111,Fâchin,3,1982-11-06,2001-07-06
58112,La Fermeté,3,1982-11-06,2024-07-10
58115,Fleury-sur-Loire,3,1982-11-06,2003-12-08
58118,Fours,3,1982-11-06,2001-07-06
58122,Garchy,3,1982-11-06,2024-07-10
58126,Gimouille,3,1982-11-06,2003-12-08
58128,Glux-en-Glenne,3,1982-11-06,2001-07-06
58131,Guérigny,3,1982-11-06,2024-07-10
58138,Langeron,3,1982-11-06,2003-12-07
58147,Lurcy-le-Bourg,3,1982-11-06,2024-07-10
58148,Luthenay-Uxeloup,3,1982-11-06,2003-12-08
58156,Marcy,3,1982-11-06,2024-07-10
58158,Mars-sur-Allier,3,1982-11-06,2003-12-07
58162,Menestreau,3,1982-11-06,2001-03-15
58163,Menou,3,1982-11-06,2001-03-14
58165,Metz-le-Comte,3,1982-11-06,2001-03-16
58168,Millay,3,1982-11-06,1999-12-29
58169,Moissy-Moulinot,3,1982-11-06,2024-07-10
58171,Montapas,3,1982-11-06,2024-07-10
58172,Montambert,3,1982-11-06,2001-07-06
58174,Montenoison,3,1982-11-06,1999-12-29
58176,Montigny-aux-Amognes,3,1982-11-06,2024-07-10
58185,Moux-en-Morvan,3,1982-11-06,2001-07-06
58186,Murlin,3,1982-11-06,2024-07-10
58188,Nannay,3,1982-11-06,2024-07-10
58189,Narcy,3,1982-11-06,2024-07-10
58197,Nuars,3,1982-11-06,2024-07-10
58198,Oisy,3,1982-11-06,2001-03-17
58203,Oulon,3,1982-11-06,1999-12-29
58204,Vaux d'Amognes,3,1982-11-06,2024-07-10
58206,Parigny-la-Rose,3,1982-11-06,2001-03-14
58207,Parigny-les-Vaux,3,1982-11-06,2024-07-10
58210,Planchez,3,1982-11-06,2001-07-06
58214,Pougues-les-Eaux,3,1982-11-06,2024-07-10
58217,Pousseaux,3,1982-11-06,2001-03-16
58218,Prémery,3,1982-11-06,2024-07-10
58220,Raveau,3,1982-11-06,2024-07-10
58221,Rémilly,3,1982-11-06,2001-07-06
58224,Ruages,3,1982-11-06,2024-07-10
58226,Saint-Agnan,3,1982-11-06,1999-12-29
58233,Saint-Benin-des-Bois,3,1982-11-06,2024-07-10
58236,Sainte-Colombe-des-Bois,3,1982-11-06,2024-07-10
58239,Saint-Firmin,3,1982-11-06,2024-07-10
58242,Saint-Germain-des-Bois,3,1982-11-06,2024-07-10
58247,Saint-Jean-aux-Amognes,3,1982-11-06,2024-07-10
58252,Saint-Malo-en-Donziois,3,1982-11-06,1999-12-29
58254,Saint-Martin-d'Heuille,3,1982-11-06,2024-07-10
58259,Saint-Parize-en-Viry,3,1982-11-06,2022-12-14
58261,Saint-Père,3,1982-11-06,2001-03-15
58263,Saint-Pierre-du-Mont,3,1982-11-06,2024-08-22
58266,Saint-Révérien,3,1982-11-06,2024-07-10
58267,Saint-Saulge,3,1982-11-06,2024-07-10
58268,Saint-Seine,3,1982-11-06,2022-12-14
58269,Saint-Sulpice,3,1982-11-06,2024-07-10
58270,Saint-Vérain,3,1982-11-06,2001-03-13
58276,Sémelay,3,1982-11-06,2001-07-06
58277,Sermages,3,1982-11-06,2001-07-06
58278,Sermoise-sur-Loire,3,1982-11-06,2003-12-08
58279,Sichamps,3,1982-11-06,2024-07-10
58280,Sougy-sur-Loire,3,1982-11-06,2003-12-08
58281,Suilly-la-Tour,3,1982-11-06,2001-03-17
58282,Surgy,3,1982-11-06,2001-03-15
58283,Taconnay,3,1982-11-06,2024-07-10
58286,Tannay,3,1982-11-06,2001-03-14
58288,Teigny,3,1982-11-06,2024-08-22
58292,Tintury,3,1982-11-06,2002-06-19
58296,Tresnay,3,1982-11-06,2003-12-07
58299,Trucy-l'Orgueilleux,3,1982-11-06,2001-03-13
58300,Urzy,3,1982-11-06,2024-07-10
58302,Varennes-lès-Narcy,3,1982-11-06,2024-07-10
58305,Vauclaix,3,1982-11-06,2022-05-24
58307,Vielmanay,3,1982-11-06,2024-07-10
58312,Villiers-sur-Yonne,3,1982-11-06,2001-03-14
59002,Abscon,3,1991-07-07,1999-12-29
59011,Annœullin,3,1993-05-11,2015-08-31
59019,Artres,3,1992-05-25,1999-12-29
59024,Auberchicourt,3,1999-12-25,2020-04-17
59025,Aubers,3,1998-06-06,2016-06-07
59037,Avesnes-les-Aubert,3,1991-07-07,2007-06-13
59049,Bantouzelle,3,1999-12-25,2018-05-24
59050,Bas-Lieu,3,1993-12-19,2016-06-23
59051,La Bassée,3,1999-12-25,2016-06-07
59053,Bavay,3,1993-12-19,2002-01-27
59091,Borre,3,1991-11-19,2012-03-06
59097,Boursies,3,1999-12-25,2022-05-24
59107,Bray-Dunes,3,1992-05-28,2007-08-08
59110,Brouckerque,3,1993-12-19,2024-03-13
59116,Bry,3,1993-12-19,1999-12-29
59121,Cagnoncles,3,1995-07-10,2002-07-23
59123,Camphin-en-Carembault,3,1999-06-26,2024-10-22
59124,Camphin-en-Pévèle,3,1999-12-25,2024-10-22
59131,Cappelle-la-Grande,3,1993-12-17,2024-03-13
59143,La Chapelle-d'Armentières,3,1993-12-17,1999-12-29
59150,Cobrieux,3,1999-12-25,2016-06-08
59153,Condé-sur-l'Escaut,3,1992-08-20,2021-07-04
59170,Dechy,3,1989-07-07,2022-05-20
59173,Deûlémont,3,1991-11-19,1999-12-29
59190,Élesmes,3,1999-12-25,2022-05-24
59195,Englos,3,1998-08-01,2007-07-20
59202,Erquinghem-Lys,3,1995-01-17,2007-07-20
59205,Escaudain,3,1991-07-07,2022-05-24
59206,Escaudœuvres,3,1995-07-10,2022-10-10
59215,Estreux,3,1999-06-29,2007-06-07
59216,Eswars,3,1995-07-10,2022-05-20
59219,Estrun,3,1995-07-10,2022-05-20
59226,Felleries,3,1993-12-19,2016-06-23
59250,Fournes-en-Weppes,3,1999-12-25,2024-03-04
59257,Fromelles,3,1998-06-06,2023-11-07
59260,Ghyvelde,3,1993-12-17,2001-04-14
59269,Gouzeaucourt,3,1999-12-25,2015-06-05
59270,Grand-Fayt,3,1993-12-19,1999-12-29
59280,Hamel,3,1993-12-19,1999-12-29
59285,Haspres,3,1993-05-11,1999-12-29
59288,Haulchin,3,1991-07-07,1999-12-29
59297,Hélesmes,3,1991-07-07,1999-12-29
59302,Hérin,3,1991-07-07,1999-12-29
59303,Herlies,3,1998-06-06,2007-07-20
59309,Hondschoote,3,1993-12-19,1999-12-29
59312,Honnecourt-sur-Escaut,3,1999-12-25,2022-05-20
59313,Hordain,3,1999-12-25,2021-06-20
59320,Illies,3,1999-12-25,2007-07-20
59323,Jenlain,3,1993-12-19,2007-06-07
59330,Landas,3,1983-06-21,1999-12-29
59337,Lederzeele,3,1999-12-25,2024-03-13
59342,Lez-Fontaine,3,1993-12-17,2016-06-23
59346,Lezennes,3,1991-07-06,1999-12-29
59347,Liessies,3,1993-12-19,1999-12-29
59353,Locquignol,3,1993-12-19,1999-12-29
59354,Loffre,3,1989-07-07,2022-05-20
59359,Loon-Plage,3,1989-05-01,1999-12-29
59363,Louvignies-Quesnoy,3,1993-12-19,2002-02-13
59367,Lys-lez-Lannoy,3,1983-06-21,1999-12-29
59370,Mairieux,3,1995-07-02,2016-06-07
59374,Marbaix,3,1993-12-19,2013-05-08
59388,Marquillies,3,1993-12-17,1999-12-29
59394,Maurois,3,1992-05-30,1999-12-29
59424,Neuf-Mesnil,3,1999-12-25,2022-05-24
59432,Niergnies,3,1999-12-25,2008-08-03
59439,Noyelles-sur-Sambre,3,1993-12-19,1999-12-29
59461,Petit-Fayt,3,1993-12-19,1999-12-29
59469,Pradelles,3,1991-11-19,2007-07-24
59481,Le Quesnoy,3,1993-12-19,2022-05-20
59487,Radinghem-en-Weppes,3,1998-06-06,2023-08-23
59492,Ramillies,3,1995-07-10,2022-05-20
59493,Ramousies,3,1993-12-19,1999-12-29
59496,Rejet-de-Beaulieu,3,1993-12-19,2022-05-24
59501,Rieulay,3,1991-07-06,1999-12-29
59504,Rœulx,3,1991-07-07,1999-12-29
59519,Rumegies,3,1999-12-25,2024-10-22
59523,Sainghin-en-Mélantois,3,1983-06-21,2016-06-08
59524,Sainghin-en-Weppes,3,1999-12-25,2007-07-20
59526,Saint-Amand-les-Eaux,3,1993-12-19,2018-05-24
59529,Saint-Aubin,3,1993-12-19,2022-05-20
59537,Saint-Martin-sur-Écaillon,3,1992-05-25,2022-05-20
59539,Saint-Pierre-Brouck,3,1999-12-25,2024-01-05
59553,Santes,3,1990-01-01,2000-12-03
59554,Sars-et-Rosières,3,1993-12-19,1999-12-29
59556,Sassegnies,3,1993-12-19,1999-12-29
59566,Sequedin,3,1998-08-01,2007-07-20
59572,Solre-le-Château,3,1993-12-19,2016-06-23
59576,Spycker,3,1993-12-17,2024-11-15
59577,Staple,3,1988-02-05,1999-12-29
59593,Thun-l'Évêque,3,1995-07-10,2022-05-20
59598,Toufflers,3,1993-07-24,2024-10-22
59602,Tressin,3,1995-01-17,2003-01-04
59614,Viesly,3,1999-12-25,2012-07-05
59617,Vieux-Mesnil,3,1993-12-19,2002-01-27
59619,Villereau,3,1992-07-04,1999-12-29
59623,Villers-Guislain,3,1999-12-25,2022-05-20
59625,Villers-Plouich,3,1999-12-25,2022-05-20
59626,Villers-Pol,3,1993-12-19,2002-02-13
59629,Vred,3,1983-06-21,1999-12-29
59637,Wandignies-Hamage,3,1991-07-06,1999-12-29
59638,Wannehain,3,1999-12-25,2024-10-22
59641,Warhem,3,1994-07-04,2024-01-05
59651,Wavrechain-sous-Denain,3,1991-07-07,1999-12-29
59655,Wemaers-Cappel,3,1999-12-25,2016-06-22
59658,Wicres,3,1999-12-25,2007-07-20
59668,Zuydcoote,3,1993-12-17,2001-05-11
60007,Agnetz,3,1999-12-25,2022-05-20
60011,Amy,3,1999-12-25,2001-07-07
60015,Angy,3,1995-01-17,2025-04-04
60027,Auger-Saint-Vincent,3,1999-12-25,2001-04-07
60030,Auteuil,3,1999-12-25,2021-06-29
60042,Bailleval,3,1999-12-25,2022-05-20
60047,Baron,3,1999-09-06,2002-05-16
60056,Beaurepaire,3,1993-12-19,1999-12-29
60060,Belle-Église,3,1999-12-25,2021-06-02
60062,Berlancourt,3,1993-12-19,2007-06-08
60063,Berneuil-en-Bray,3,1999-12-25,2021-06-22
60069,Betz,3,1988-05-08,1999-12-29
60070,Bienville,3,1999-12-25,2022-05-20
60076,Blargies,3,1993-12-19,2001-05-22
60087,Borest,3,1999-12-25,2022-05-20
60090,Bouconvillers,3,1993-05-11,1999-12-29
60099,Braisnes-sur-Aronde,3,1999-09-06,2022-05-20
60104,Breteuil,3,1992-05-28,2001-04-06
60116,Bury,3,1995-01-17,2001-03-28
60117,Bussy,3,1993-12-19,2007-06-08
60124,Candor,3,1999-12-25,2016-06-23
60125,Canly,3,1997-06-11,2003-01-02
60129,Carlepont,3,1995-07-10,2001-07-07
60137,Cernoy,3,1999-12-25,2016-06-06
60138,Chamant,3,1997-06-11,2001-07-07
60141,Chantilly,3,1988-05-25,2022-05-20
60146,Chepoix,3,1999-12-25,2022-05-20
60157,Clermont,3,1999-12-25,2009-05-26
60167,Couloisy,3,1993-12-19,1999-12-29
60168,Courcelles-Epayelles,3,1999-12-25,2001-07-07
60176,Crépy-en-Valois,3,1988-07-23,2000-07-02
60178,Crèvecœur-le-Grand,3,1999-07-06,2022-05-20
60181,Crisolles,3,1993-12-19,2007-06-08
60184,Croutoy,3,1999-12-25,2022-05-20
60189,Cuts,3,1997-06-11,2006-07-04
60198,Dives,3,1999-12-25,2016-06-23
60200,Domfront,3,1995-08-06,2001-07-07
60201,Dompierre,3,1999-12-25,2001-07-07
60204,Écuvilly,3,1999-12-25,2016-06-23
60208,Énencourt-Léage,3,1993-07-01,2001-01-18
60216,Erquinvillers,3,1993-05-11,2022-05-20
60217,Escames,3,1995-01-17,2018-05-27
60219,Escles-Saint-Pierre,3,1993-12-19,1999-12-29
60220,Espaubourg,3,1993-12-19,2016-06-08
60222,Essuiles,3,1983-08-10,2001-04-12
60225,Étouy,3,1999-12-25,2022-05-20
60226,Ève,3,1999-12-25,2024-12-04
60236,Flavy-le-Meldeux,3,1993-12-19,2007-06-08
60239,Fleury,3,1992-06-09,1999-12-29
60242,Fontaine-Lavaganne,3,1999-12-25,2024-10-22
60245,Formerie,3,1999-12-25,2016-05-27
60249,Foulangues,3,1999-12-25,2024-06-19
60257,Fresne-Léguillon,3,1993-07-01,2003-01-02
60260,Fresnoy-la-Rivière,3,1999-12-25,2018-05-28
60262,Le Frestoy-Vaux,3,1999-12-25,2001-07-07
60263,Frétoy-le-Château,3,1993-12-19,2007-06-08
60265,Froissy,3,1999-12-25,2018-05-27
60284,Grandfresnoy,3,1999-12-25,2009-05-13
60285,Grandvillers-aux-Bois,3,1993-04-29,2016-06-06
60286,Grandvilliers,3,1995-01-17,2025-03-26
60287,Grandrû,3,1999-12-25,2024-07-02
60310,Herchies,3,1995-01-17,2021-06-20
60319,La Houssoye,3,1993-06-10,1999-12-29
60329,Laberlière,3,1999-12-25,2016-06-23
60330,Laboissière-en-Thelle,3,1988-05-25,2001-03-28
60333,Lachapelle-aux-Pots,3,1995-01-17,2016-06-08
60335,Lachapelle-sous-Gerberoy,3,1993-01-10,1999-12-29
60341,Lagny-le-Sec,3,1997-08-04,2024-12-24
60343,Lalande-en-Son,3,1988-12-05,2024-10-22
60348,Larbroye,3,1999-12-25,2022-05-20
60350,Lassigny,3,1999-12-25,2016-06-23
60374,Maignelay-Montigny,3,1999-12-25,2022-05-24
60378,Marest-sur-Matz,3,1999-12-25,2022-05-20
60379,Mareuil-la-Motte,3,1999-12-25,2018-05-26
60390,Maulers,3,1999-12-25,2022-05-20
60391,Maysel,3,1999-12-25,2024-07-02
60392,Mélicocq,3,1999-12-25,2022-05-20
60398,Le Mesnil-en-Thelle,3,1999-12-25,2021-06-02
60404,Mogneville,3,1999-12-25,2013-07-26
60405,Moliens,3,1999-12-25,2022-05-20
60407,Monceaux-l'Abbaye,3,1993-12-19,2001-03-30
60408,Monchy-Humières,3,1999-09-06,2022-05-20
60410,Mondescourt,3,1997-06-11,2007-06-08
60420,Montjavoult,3,1993-05-11,1999-12-29
60422,Montlognon,3,1995-01-17,1999-12-29
60424,Montmartin,3,1993-04-29,1999-12-29
60449,Neufvy-sur-Aronde,3,1999-12-25,2018-05-29
60450,Neuilly-en-Thelle,3,1992-05-28,2001-04-06
60456,La Neuville-Roy,3,1999-12-25,2001-04-10
60459,La Neuville-sur-Ressons,3,1999-12-25,2016-05-11
60461,Nivillers,3,1999-12-25,2022-05-20
60477,Ons-en-Bray,3,1993-07-01,2016-06-08
60485,Oursel-Maison,3,1992-05-31,2022-05-20
60490,Pierrefitte-en-Beauvaisis,3,1999-12-25,2021-06-22
60500,Le Plessis-Belleville,3,1983-06-24,1999-12-29
60516,Puiseux-en-Bray,3,1999-12-25,2024-06-19
60519,Quesmy,3,1999-12-25,2024-08-22
60524,Rantigny,3,1995-07-01,2003-01-02
60528,Reilly,3,1997-08-04,2022-05-24
60533,Ressons-sur-Matz,3,1999-12-25,2016-06-23
60536,Rhuis,3,1993-12-19,1999-12-29
60538,Ricquebourg,3,1999-12-25,2016-06-23
60544,Rocquencourt,3,1998-06-06,2022-05-24
60545,Romescamps,3,1993-12-19,1999-12-29
60547,Rosoy,3,1991-08-22,2001-01-12
60554,Rouvres-en-Multien,3,1988-05-08,2021-06-22
60558,Roye-sur-Matz,3,1999-12-25,2001-12-31
60560,Rully,3,1999-12-25,2022-05-20
60562,Sacy-le-Grand,3,1988-12-05,2001-05-16
60568,Saint-Aubin-sous-Erquery,3,1999-12-25,2022-05-24
60573,Sainte-Eusoye,3,1993-05-08,2009-05-26
60578,Saintines,3,1988-05-16,2004-10-20
60593,Saint-Pierre-lès-Bitry,3,1999-12-25,2022-05-20
60596,Saint-Samson-la-Poterie,3,1993-12-19,1999-12-29
60600,Saint-Vaast-de-Longmont,3,1988-05-16,2001-01-16
60643,Tricot,3,1999-12-25,2001-07-07
60653,Valescourt,3,1999-12-25,2022-05-20
