jrc_event_id,gaspar_event_uid,cod_nat_catnat,jrc_start_date,jrc_end_date,gaspar_start_date,gaspar_end_date,matched_departments,exact_date_department_matches,start_end_window_unit_matches,cross_start_end_window_unit_matches,expanded_interval_overlap_unit_matches,mean_abs_start_diff_days,mean_abs_end_diff_days,mean_total_abs_date_diff_days,min_total_abs_date_diff_days,max_interval_overlap_days,jrc_event_start_date,jrc_event_end_date,jrc_total_communes,jrc_total_nuts3,jrc_total_departments,gaspar_event_start_date,gaspar_event_end_date,gaspar_total_communes,gaspar_total_departments,jrc_match_share,gaspar_match_share,jrc_match_rank,reciprocal_best_match
WD_MERGE_2019-11-04---2020-01-06_duration_56_days_cluster_351_A0_000915_A_001176_lat_04685_lon_00678_size_0668,INTE2002329A__20191202__20191204,INTE2002329A,2019-11-04,2020-01-06,2019-12-02,2019-12-04,1,0,0,0,1,28.0,33.0,61.0,61,3,2019-11-04,2020-01-06,686,33,33,2019-12-02,2019-12-04,5,1,0.030303030303030304,1.0,29,False
WD_MERGE_2019-11-04---2020-01-06_duration_56_days_cluster_351_A0_000915_A_001176_lat_04685_lon_00678_size_0668,INTE2005870A__20191122__20191124,INTE2005870A,2019-11-04,2020-01-06,2019-11-22,2019-11-24,1,0,0,0,1,18.0,43.0,61.0,61,3,2019-11-04,2020-01-06,686,33,33,2019-11-22,2019-11-24,3,1,0.030303030303030304,1.0,30,False
WD_MERGE_2019-11-04---2020-01-06_duration_56_days_cluster_351_A0_000915_A_001176_lat_04685_lon_00678_size_0668,INTE2005870A__20191130__20191202,INTE2005870A,2019-11-04,2020-01-06,2019-11-30,2019-12-02,1,0,0,0,1,26.0,35.0,61.0,61,3,2019-11-04,2020-01-06,686,33,33,2019-11-30,2019-12-02,1,1,0.030303030303030304,1.0,31,False
WD_MERGE_2019-11-04---2020-01-06_duration_56_days_cluster_351_A0_000915_A_001176_lat_04685_lon_00678_size_0668,INTE2010310A__20191130__20191202,INTE2010310A,2019-11-04,2020-01-06,2019-11-30,2019-12-02,1,0,0,0,1,26.0,35.0,61.0,61,3,2019-11-04,2020-01-06,686,33,33,2019-11-30,2019-12-02,1,1,0.030303030303030304,1.0,32,False
WD_MERGE_2019-11-04---2020-01-06_duration_56_days_cluster_351_A0_000915_A_001176_lat_04685_lon_00678_size_0668,INTE2010310A__20191221__20191223,INTE2010310A,2019-11-04,2020-01-06,2019-12-21,2019-12-23,1,0,0,0,1,47.0,14.0,61.0,61,3,2019-11-04,2020-01-06,686,33,33,2019-12-21,2019-12-23,1,1,0.030303030303030304,1.0,33,False
WD_MERGE_2019-11-04---2020-01-06_duration_56_days_cluster_351_A0_000915_A_001176_lat_04685_lon_00678_size_0668,INTE2014521A__20191223__20191225,INTE2014521A,2019-11-04,2020-01-06,2019-12-23,2019-12-25,1,0,0,0,1,49.0,12.0,61.0,61,3,2019-11-04,2020-01-06,686,33,33,2019-12-23,2019-12-25,1,1,0.030303030303030304,1.0,34,False
WD_MERGE_2019-11-04---2020-01-06_duration_56_days_cluster_351_A0_000915_A_001176_lat_04685_lon_00678_size_0668,INTE2014521A__20191226__20191228,INTE2014521A,2019-11-04,2020-01-06,2019-12-26,2019-12-28,1,0,0,0,1,52.0,9.0,61.0,61,3,2019-11-04,2020-01-06,686,33,33,2019-12-26,2019-12-28,1,1,0.030303030303030304,1.0,35,False
WD_MERGE_2019-11-04---2020-01-06_duration_56_days_cluster_351_A0_000915_A_001176_lat_04685_lon_00678_size_0668,IOME2304949A__20191122__20191124,IOME2304949A,2019-11-04,2020-01-06,2019-11-22,2019-11-24,1,0,0,0,1,18.0,43.0,61.0,61,3,2019-11-04,2020-01-06,686,33,33,2019-11-22,2019-11-24,1,1,0.030303030303030304,1.0,36,False
WD_MERGE_2019-11-04---2020-01-06_duration_56_days_cluster_351_A0_000915_A_001176_lat_04685_lon_00678_size_0668,IOME2330890A__20191130__20191202,IOME2330890A,2019-11-04,2020-01-06,2019-11-30,2019-12-02,1,0,0,0,1,26.0,35.0,61.0,61,3,2019-11-04,2020-01-06,686,33,33,2019-11-30,2019-12-02,1,1,0.030303030303030304,1.0,37,False
WD_MERGE_2019-11-04---2020-01-06_duration_56_days_cluster_351_A0_000915_A_001176_lat_04685_lon_00678_size_0668,INTE1935602A__20191122__20191123,INTE1935602A,2019-11-04,2020-01-06,2019-11-22,2019-11-23,1,0,0,0,1,18.0,44.0,62.0,62,2,2019-11-04,2020-01-06,686,33,33,2019-11-22,2019-11-23,1,1,0.030303030303030304,1.0,38,False
WD_MERGE_2019-11-04---2020-01-06_duration_56_days_cluster_351_A0_000915_A_001176_lat_04685_lon_00678_size_0668,INTE1935602A__20191123__20191124,INTE1935602A,2019-11-04,2020-01-06,2019-11-23,2019-11-24,1,0,0,0,1,19.0,43.0,62.0,62,2,2019-11-04,2020-01-06,686,33,33,2019-11-23,2019-11-24,5,1,0.030303030303030304,1.0,39,False
WD_MERGE_2019-11-04---2020-01-06_duration_56_days_cluster_351_A0_000915_A_001176_lat_04685_lon_00678_size_0668,INTE2000953A__20191115__20191116,INTE2000953A,2019-11-04,2020-01-06,2019-11-15,2019-11-16,1,0,0,0,1,11.0,51.0,62.0,62,2,2019-11-04,2020-01-06,686,33,33,2019-11-15,2019-11-16,1,1,0.030303030303030304,1.0,40,False
WD_MERGE_2019-11-04---2020-01-06_duration_56_days_cluster_351_A0_000915_A_001176_lat_04685_lon_00678_size_0668,INTE2000953A__20191122__20191123,INTE2000953A,2019-11-04,2020-01-06,2019-11-22,2019-11-23,1,0,0,0,1,18.0,44.0,62.0,62,2,2019-11-04,2020-01-06,686,33,33,2019-11-22,2019-11-23,3,1,0.030303030303030304,1.0,41,False
WD_MERGE_2019-11-04---2020-01-06_duration_56_days_cluster_351_A0_000915_A_001176_lat_04685_lon_00678_size_0668,INTE2002329A__20191107__20191108,INTE2002329A,2019-11-04,2020-01-06,2019-11-07,2019-11-08,1,0,0,0,1,3.0,59.0,62.0,62,2,2019-11-04,2020-01-06,686,33,33,2019-11-07,2019-11-08,1,1,0.030303030303030304,1.0,42,False
WD_MERGE_2019-11-04---2020-01-06_duration_56_days_cluster_351_A0_000915_A_001176_lat_04685_lon_00678_size_0668,INTE2002329A__20191126__20191127,INTE2002329A,2019-11-04,2020-01-06,2019-11-26,2019-11-27,1,0,0,0,1,22.0,40.0,62.0,62,2,2019-11-04,2020-01-06,686,33,33,2019-11-26,2019-11-27,1,1,0.030303030303030304,1.0,43,False
WD_MERGE_2019-11-04---2020-01-06_duration_56_days_cluster_351_A0_000915_A_001176_lat_04685_lon_00678_size_0668,INTE2002329A__20191130__20191201,INTE2002329A,2019-11-04,2020-01-06,2019-11-30,2019-12-01,1,0,0,0,1,26.0,36.0,62.0,62,2,2019-11-04,2020-01-06,686,33,33,2019-11-30,2019-12-01,1,1,0.030303030303030304,1.0,44,False
WD_MERGE_2019-11-04---2020-01-06_duration_56_days_cluster_351_A0_000915_A_001176_lat_04685_lon_00678_size_0668,INTE2005870A__20191219__20191220,INTE2005870A,2019-11-04,2020-01-06,2019-12-19,2019-12-20,1,0,0,0,1,45.0,17.0,62.0,62,2,2019-11-04,2020-01-06,686,33,33,2019-12-19,2019-12-20,1,1,0.030303030303030304,1.0,45,False
WD_MERGE_2019-11-04---2020-01-06_duration_56_days_cluster_351_A0_000915_A_001176_lat_04685_lon_00678_size_0668,INTE2010310A__20191130__20191201,INTE2010310A,2019-11-04,2020-01-06,2019-11-30,2019-12-01,1,0,0,0,1,26.0,36.0,62.0,62,2,2019-11-04,2020-01-06,686,33,33,2019-11-30,2019-12-01,2,1,0.030303030303030304,1.0,46,False
WD_MERGE_2019-11-04---2020-01-06_duration_56_days_cluster_351_A0_000915_A_001176_lat_04685_lon_00678_size_0668,INTE2010310A__20191220__20191221,INTE2010310A,2019-11-04,2020-01-06,2019-12-20,2019-12-21,1,0,0,0,1,46.0,16.0,62.0,62,2,2019-11-04,2020-01-06,686,33,33,2019-12-20,2019-12-21,2,1,0.030303030303030304,1.0,47,False
WD_MERGE_2019-11-04---2020-01-06_duration_56_days_cluster_351_A0_000915_A_001176_lat_04685_lon_00678_size_0668,INTE2023938A__20191201__20191202,INTE2023938A,2019-11-04,2020-01-06,2019-12-01,2019-12-02,1,0,0,0,1,27.0,35.0,62.0,62,2,2019-11-04,2020-01-06,686,33,33,2019-12-01,2019-12-02,1,1,0.030303030303030304,1.0,48,False
WD_MERGE_2019-11-04---2020-01-06_duration_56_days_cluster_351_A0_000915_A_001176_lat_04685_lon_00678_size_0668,INTE2023938A__20191214__20191215,INTE2023938A,2019-11-04,2020-01-06,2019-12-14,2019-12-15,1,0,0,0,1,40.0,22.0,62.0,62,2,2019-11-04,2020-01-06,686,33,33,2019-12-14,2019-12-15,1,1,0.030303030303030304,1.0,49,False
WD_MERGE_2019-11-04---2020-01-06_duration_56_days_cluster_351_A0_000915_A_001176_lat_04685_lon_00678_size_0668,INTE2023938A__20191220__20191221,INTE2023938A,2019-11-04,2020-01-06,2019-12-20,2019-12-21,1,0,0,0,1,46.0,16.0,62.0,62,2,2019-11-04,2020-01-06,686,33,33,2019-12-20,2019-12-21,1,1,0.030303030303030304,1.0,50,False
WD_MERGE_2019-11-04---2020-01-06_duration_56_days_cluster_351_A0_000915_A_001176_lat_04685_lon_00678_size_0668,INTE2031566A__20191123__20191124,INTE2031566A,2019-11-04,2020-01-06,2019-11-23,2019-11-24,1,0,0,0,1,19.0,43.0,62.0,62,2,2019-11-04,2020-01-06,686,33,33,2019-11-23,2019-11-24,1,1,0.030303030303030304,1.0,51,False
WD_MERGE_2019-11-04---2020-01-06_duration_56_days_cluster_351_A0_000915_A_001176_lat_04685_lon_00678_size_0668,INTE2031566A__20191220__20191221,INTE2031566A,2019-11-04,2020-01-06,2019-12-20,2019-12-21,1,0,0,0,1,46.0,16.0,62.0,62,2,2019-11-04,2020-01-06,686,33,33,2019-12-20,2019-12-21,1,1,0.030303030303030304,1.0,52,False
WD_MERGE_2019-11-04---2020-01-06_duration_56_days_cluster_351_A0_000915_A_001176_lat_04685_lon_00678_size_0668,INTE2034504A__20191123__20191124,INTE2034504A,2019-11-04,2020-01-06,2019-11-23,2019-11-24,1,0,0,0,1,19.0,43.0,62.0,62,2,2019-11-04,2020-01-06,686,33,33,2019-11-23,2019-11-24,1,1,0.030303030303030304,1.0,53,False
WD_MERGE_2019-11-04---2020-01-06_duration_56_days_cluster_351_A0_000915_A_001176_lat_04685_lon_00678_size_0668,INTE1935602A__20191109__20191109,INTE1935602A,2019-11-04,2020-01-06,2019-11-09,2019-11-09,1,0,0,0,1,5.0,58.0,63.0,63,1,2019-11-04,2020-01-06,686,33,33,2019-11-09,2019-11-09,2,1,0.030303030303030304,1.0,54,False
WD_MERGE_2019-11-04---2020-01-06_duration_56_days_cluster_351_A0_000915_A_001176_lat_04685_lon_00678_size_0668,INTE1935602A__20191201__20191201,INTE1935602A,2019-11-04,2020-01-06,2019-12-01,2019-12-01,1,0,0,0,1,27.0,36.0,63.0,63,1,2019-11-04,2020-01-06,686,33,33,2019-12-01,2019-12-01,1,1,0.030303030303030304,1.0,55,False
WD_MERGE_2019-11-04---2020-01-06_duration_56_days_cluster_351_A0_000915_A_001176_lat_04685_lon_00678_size_0668,INTE1935602A__20191202__20191202,INTE1935602A,2019-11-04,2020-01-06,2019-12-02,2019-12-02,1,0,0,0,1,28.0,35.0,63.0,63,1,2019-11-04,2020-01-06,686,33,33,2019-12-02,2019-12-02,1,1,0.030303030303030304,1.0,56,False
WD_MERGE_2019-11-04---2020-01-06_duration_56_days_cluster_351_A0_000915_A_001176_lat_04685_lon_00678_size_0668,INTE2000953A__20191105__20191105,INTE2000953A,2019-11-04,2020-01-06,2019-11-05,2019-11-05,1,0,0,0,1,1.0,62.0,63.0,63,1,2019-11-04,2020-01-06,686,33,33,2019-11-05,2019-11-05,2,1,0.030303030303030304,1.0,57,False
WD_MERGE_2019-11-04---2020-01-06_duration_56_days_cluster_351_A0_000915_A_001176_lat_04685_lon_00678_size_0668,INTE2000953A__20191114__20191114,INTE2000953A,2019-11-04,2020-01-06,2019-11-14,2019-11-14,1,0,0,0,1,10.0,53.0,63.0,63,1,2019-11-04,2020-01-06,686,33,33,2019-11-14,2019-11-14,1,1,0.030303030303030304,1.0,58,False
WD_MERGE_2019-11-04---2020-01-06_duration_56_days_cluster_351_A0_000915_A_001176_lat_04685_lon_00678_size_0668,INTE2000953A__20191201__20191201,INTE2000953A,2019-11-04,2020-01-06,2019-12-01,2019-12-01,1,0,0,0,1,27.0,36.0,63.0,63,1,2019-11-04,2020-01-06,686,33,33,2019-12-01,2019-12-01,4,1,0.030303030303030304,1.0,59,False
WD_MERGE_2019-11-04---2020-01-06_duration_56_days_cluster_351_A0_000915_A_001176_lat_04685_lon_00678_size_0668,INTE2002329A__20191122__20191122,INTE2002329A,2019-11-04,2020-01-06,2019-11-22,2019-11-22,1,0,0,0,1,18.0,45.0,63.0,63,1,2019-11-04,2020-01-06,686,33,33,2019-11-22,2019-11-22,1,1,0.030303030303030304,1.0,60,False
WD_MERGE_2019-11-04---2020-01-06_duration_56_days_cluster_351_A0_000915_A_001176_lat_04685_lon_00678_size_0668,INTE2002329A__20191123__20191123,INTE2002329A,2019-11-04,2020-01-06,2019-11-23,2019-11-23,1,0,0,0,1,19.0,44.0,63.0,63,1,2019-11-04,2020-01-06,686,33,33,2019-11-23,2019-11-23,1,1,0.030303030303030304,1.0,61,False
WD_MERGE_2019-11-04---2020-01-06_duration_56_days_cluster_351_A0_000915_A_001176_lat_04685_lon_00678_size_0668,INTE2002329A__20191130__20191130,INTE2002329A,2019-11-04,2020-01-06,2019-11-30,2019-11-30,1,0,0,0,1,26.0,37.0,63.0,63,1,2019-11-04,2020-01-06,686,33,33,2019-11-30,2019-11-30,1,1,0.030303030303030304,1.0,62,False
WD_MERGE_2019-11-04---2020-01-06_duration_56_days_cluster_351_A0_000915_A_001176_lat_04685_lon_00678_size_0668,INTE2002329A__20191220__20191220,INTE2002329A,2019-11-04,2020-01-06,2019-12-20,2019-12-20,1,0,0,0,1,46.0,17.0,63.0,63,1,2019-11-04,2020-01-06,686,33,33,2019-12-20,2019-12-20,1,1,0.030303030303030304,1.0,63,False
WD_MERGE_2019-11-04---2020-01-06_duration_56_days_cluster_351_A0_000915_A_001176_lat_04685_lon_00678_size_0668,INTE2005870A__20191105__20191105,INTE2005870A,2019-11-04,2020-01-06,2019-11-05,2019-11-05,1,0,0,0,1,1.0,62.0,63.0,63,1,2019-11-04,2020-01-06,686,33,33,2019-11-05,2019-11-05,1,1,0.030303030303030304,1.0,64,False
WD_MERGE_2019-11-04---2020-01-06_duration_56_days_cluster_351_A0_000915_A_001176_lat_04685_lon_00678_size_0668,INTE2010310A__20191130__20191130,INTE2010310A,2019-11-04,2020-01-06,2019-11-30,2019-11-30,1,0,0,0,1,26.0,37.0,63.0,63,1,2019-11-04,2020-01-06,686,33,33,2019-11-30,2019-11-30,2,1,0.030303030303030304,1.0,65,False
WD_MERGE_2019-11-04---2020-01-06_duration_56_days_cluster_351_A0_000915_A_001176_lat_04685_lon_00678_size_0668,INTE2010310A__20191201__20191201,INTE2010310A,2019-11-04,2020-01-06,2019-12-01,2019-12-01,1,0,0,0,1,27.0,36.0,63.0,63,1,2019-11-04,2020-01-06,686,33,33,2019-12-01,2019-12-01,1,1,0.030303030303030304,1.0,66,False
WD_MERGE_2019-11-04---2020-01-06_duration_56_days_cluster_351_A0_000915_A_001176_lat_04685_lon_00678_size_0668,INTE2014521A__20191201__20191201,INTE2014521A,2019-11-04,2020-01-06,2019-12-01,2019-12-01,1,0,0,0,1,27.0,36.0,63.0,63,1,2019-11-04,2020-01-06,686,33,33,2019-12-01,2019-12-01,1,1,0.030303030303030304,1.0,67,False
WD_MERGE_2019-11-04---2020-01-06_duration_56_days_cluster_351_A0_000915_A_001176_lat_04685_lon_00678_size_0668,INTE2005870A__20191103__20191104,INTE2005870A,2019-11-04,2020-01-06,2019-11-03,2019-11-04,1,0,0,0,1,1.0,63.0,64.0,64,1,2019-11-04,2020-01-06,686,33,33,2019-11-03,2019-11-04,1,1,0.030303030303030304,1.0,68,False
WD_MERGE_2019-11-04---2020-01-06_duration_56_days_cluster_351_A0_000915_A_001176_lat_04685_lon_00678_size_0668,INTE2010310A__20191103__20191104,INTE2010310A,2019-11-04,2020-01-06,2019-11-03,2019-11-04,1,0,0,0,1,1.0,63.0,64.0,64,1,2019-11-04,2020-01-06,686,33,33,2019-11-03,2019-11-04,2,1,0.030303030303030304,1.0,69,False
WD_MERGE_2019-11-04---2020-01-06_duration_56_days_cluster_351_A0_000915_A_001176_lat_04685_lon_00678_size_0668,INTE1935602A__20191103__20191103,INTE1935602A,2019-11-04,2020-01-06,2019-11-03,2019-11-03,1,0,0,0,1,1.0,64.0,65.0,65,0,2019-11-04,2020-01-06,686,33,33,2019-11-03,2019-11-03,1,1,0.030303030303030304,1.0,70,False
WD_MERGE_2019-11-04---2020-01-06_duration_56_days_cluster_351_A0_000915_A_001176_lat_04685_lon_00678_size_0668,INTE2002329A__20191103__20191103,INTE2002329A,2019-11-04,2020-01-06,2019-11-03,2019-11-03,1,0,0,0,1,1.0,64.0,65.0,65,0,2019-11-04,2020-01-06,686,33,33,2019-11-03,2019-11-03,1,1,0.030303030303030304,1.0,71,False
WD_MERGE_2019-11-04---2020-01-06_duration_56_days_cluster_351_A0_000915_A_001176_lat_04685_lon_00678_size_0668,INTE2005870A__20191103__20191103,INTE2005870A,2019-11-04,2020-01-06,2019-11-03,2019-11-03,1,0,0,0,1,1.0,64.0,65.0,65,0,2019-11-04,2020-01-06,686,33,33,2019-11-03,2019-11-03,3,1,0.030303030303030304,1.0,72,False
WD_MERGE_2019-11-04---2020-01-06_duration_56_days_cluster_351_A0_000915_A_001176_lat_04685_lon_00678_size_0668,INTE2014521A__20191103__20191103,INTE2014521A,2019-11-04,2020-01-06,2019-11-03,2019-11-03,1,0,0,0,1,1.0,64.0,65.0,65,0,2019-11-04,2020-01-06,686,33,33,2019-11-03,2019-11-03,1,1,0.030303030303030304,1.0,73,False
WD_MERGE_2019-11-04---2020-01-06_duration_56_days_cluster_351_A0_000915_A_001176_lat_04685_lon_00678_size_0668,INTE1935602A__20191102__20191103,INTE1935602A,2019-11-04,2020-01-06,2019-11-02,2019-11-03,1,0,0,0,1,2.0,64.0,66.0,66,0,2019-11-04,2020-01-06,686,33,33,2019-11-02,2019-11-03,8,1,0.030303030303030304,1.0,74,False
WD_MERGE_2019-11-04---2020-01-06_duration_56_days_cluster_351_A0_000915_A_001176_lat_04685_lon_00678_size_0668,INTE2002329A__20191102__20191103,INTE2002329A,2019-11-04,2020-01-06,2019-11-02,2019-11-03,1,0,0,0,1,2.0,64.0,66.0,66,0,2019-11-04,2020-01-06,686,33,33,2019-11-02,2019-11-03,1,1,0.030303030303030304,1.0,75,False
WD_MERGE_2019-11-04---2020-01-06_duration_56_days_cluster_351_A0_000915_A_001176_lat_04685_lon_00678_size_0668,INTE2005870A__20191102__20191103,INTE2005870A,2019-11-04,2020-01-06,2019-11-02,2019-11-03,1,0,0,0,1,2.0,64.0,66.0,66,0,2019-11-04,2020-01-06,686,33,33,2019-11-02,2019-11-03,6,1,0.030303030303030304,1.0,76,False
WD_MERGE_2019-11-04---2020-01-06_duration_56_days_cluster_351_A0_000915_A_001176_lat_04685_lon_00678_size_0668,INTE2010310A__20191102__20191103,INTE2010310A,2019-11-04,2020-01-06,2019-11-02,2019-11-03,1,0,0,0,1,2.0,64.0,66.0,66,0,2019-11-04,2020-01-06,686,33,33,2019-11-02,2019-11-03,2,1,0.030303030303030304,1.0,77,False
WD_MERGE_2019-11-04---2020-01-06_duration_56_days_cluster_351_A0_000915_A_001176_lat_04685_lon_00678_size_0668,INTE2023938A__20191102__20191103,INTE2023938A,2019-11-04,2020-01-06,2019-11-02,2019-11-03,1,0,0,0,1,2.0,64.0,66.0,66,0,2019-11-04,2020-01-06,686,33,33,2019-11-02,2019-11-03,1,1,0.030303030303030304,1.0,78,False
WD_MERGE_2019-11-04---2020-01-06_duration_56_days_cluster_351_A0_000915_A_001176_lat_04685_lon_00678_size_0668,INTE2034504A__20191102__20191103,INTE2034504A,2019-11-04,2020-01-06,2019-11-02,2019-11-03,1,0,0,0,1,2.0,64.0,66.0,66,0,2019-11-04,2020-01-06,686,33,33,2019-11-02,2019-11-03,1,1,0.030303030303030304,1.0,79,False
WD_MERGE_2019-11-04---2020-01-06_duration_56_days_cluster_351_A0_000915_A_001176_lat_04685_lon_00678_size_0668,INTE2023938A__20191031__20191031,INTE2023938A,2019-11-04,2020-01-06,2019-10-31,2019-10-31,1,0,0,0,1,4.0,67.0,71.0,71,0,2019-11-04,2020-01-06,686,33,33,2019-10-31,2019-10-31,1,1,0.030303030303030304,1.0,80,False
WD_MERGE_2019-11-04---2020-01-06_duration_56_days_cluster_351_A0_000915_A_001176_lat_04685_lon_00678_size_0668,INTE2005870A__20191220__20191222,INTE2005870A,2019-11-04,2020-01-06,2019-12-20,2019-12-22,1,0,0,0,1,46.0,15.0,61.0,61,3,2019-11-04,2020-01-06,686,33,33,2019-12-20,2019-12-22,2,2,0.030303030303030304,0.5,81,False
WD_MERGE_2019-11-04---2020-01-06_duration_56_days_cluster_351_A0_000915_A_001176_lat_04685_lon_00678_size_0668,INTE2010310A__20191214__20191216,INTE2010310A,2019-11-04,2020-01-06,2019-12-14,2019-12-16,1,0,0,0,1,40.0,21.0,61.0,61,3,2019-11-04,2020-01-06,686,33,33,2019-12-14,2019-12-16,4,2,0.030303030303030304,0.5,82,False
WD_MERGE_2019-11-04---2020-01-06_duration_56_days_cluster_351_A0_000915_A_001176_lat_04685_lon_00678_size_0668,INTE2010310A__20191220__20191222,INTE2010310A,2019-11-04,2020-01-06,2019-12-20,2019-12-22,1,0,0,0,1,46.0,15.0,61.0,61,3,2019-11-04,2020-01-06,686,33,33,2019-12-20,2019-12-22,3,2,0.030303030303030304,0.5,83,False
WD_MERGE_2019-11-04---2020-01-06_duration_56_days_cluster_351_A0_000915_A_001176_lat_04685_lon_00678_size_0668,INTE2000953A__20191124__20191124,INTE2000953A,2019-11-04,2020-01-06,2019-11-24,2019-11-24,1,0,0,0,1,20.0,43.0,63.0,63,1,2019-11-04,2020-01-06,686,33,33,2019-11-24,2019-11-24,2,2,0.030303030303030304,0.5,84,False
WD_MERGE_2024-02-05---2024-02-26_duration_21_days_cluster_342_A0_002659_A_002896_lat_05242_lon_01873_size_0503,IOME2420215A__20240220__20240226,IOME2420215A,2024-02-05,2024-02-26,2024-02-20,2024-02-26,1,0,0,0,1,15.0,0.0,15.0,15,7,2024-02-05,2024-02-26,772,35,35,2024-02-20,2024-02-26,1,1,0.02857142857142857,1.0,1,True
WD_MERGE_2024-02-05---2024-02-26_duration_21_days_cluster_342_A0_002659_A_002896_lat_05242_lon_01873_size_0503,INTE2424582A__20240221__20240224,INTE2424582A,2024-02-05,2024-02-26,2024-02-21,2024-02-24,1,0,0,0,1,16.0,2.0,18.0,18,4,2024-02-05,2024-02-26,772,35,35,2024-02-21,2024-02-24,1,1,0.02857142857142857,1.0,2,False
WD_MERGE_2024-02-05---2024-02-26_duration_21_days_cluster_342_A0_002659_A_002896_lat_05242_lon_01873_size_0503,IOME2415880A__20240222__20240225,IOME2415880A,2024-02-05,2024-02-26,2024-02-22,2024-02-25,1,0,0,0,1,17.0,1.0,18.0,18,4,2024-02-05,2024-02-26,772,35,35,2024-02-22,2024-02-25,1,1,0.02857142857142857,1.0,3,False
WD_MERGE_2024-02-05---2024-02-26_duration_21_days_cluster_342_A0_002659_A_002896_lat_05242_lon_01873_size_0503,IOME2420215A__20240209__20240211,IOME2420215A,2024-02-05,2024-02-26,2024-02-09,2024-02-11,1,0,0,0,1,4.0,15.0,19.0,19,3,2024-02-05,2024-02-26,772,35,35,2024-02-09,2024-02-11,1,1,0.02857142857142857,1.0,4,False
WD_MERGE_2024-02-05---2024-02-26_duration_21_days_cluster_342_A0_002659_A_002896_lat_05242_lon_01873_size_0503,IOME2420215A__20240221__20240223,IOME2420215A,2024-02-05,2024-02-26,2024-02-21,2024-02-23,1,0,0,0,1,16.0,3.0,19.0,19,3,2024-02-05,2024-02-26,772,35,35,2024-02-21,2024-02-23,1,1,0.02857142857142857,1.0,5,False
WD_MERGE_2024-02-05---2024-02-26_duration_21_days_cluster_342_A0_002659_A_002896_lat_05242_lon_01873_size_0503,IOME2421328A__20240209__20240211,IOME2421328A,2024-02-05,2024-02-26,2024-02-09,2024-02-11,1,0,0,0,1,4.0,15.0,19.0,19,3,2024-02-05,2024-02-26,772,35,35,2024-02-09,2024-02-11,1,1,0.02857142857142857,1.0,6,False
WD_MERGE_2024-02-05---2024-02-26_duration_21_days_cluster_342_A0_002659_A_002896_lat_05242_lon_01873_size_0503,INTE2424582A__20240220__20240221,INTE2424582A,2024-02-05,2024-02-26,2024-02-20,2024-02-21,1,0,0,0,1,15.0,5.0,20.0,20,2,2024-02-05,2024-02-26,772,35,35,2024-02-20,2024-02-21,1,1,0.02857142857142857,1.0,7,False
WD_MERGE_2024-02-05---2024-02-26_duration_21_days_cluster_342_A0_002659_A_002896_lat_05242_lon_01873_size_0503,INTE2433751A__20240221__20240222,INTE2433751A,2024-02-05,2024-02-26,2024-02-21,2024-02-22,1,0,0,0,1,16.0,4.0,20.0,20,2,2024-02-05,2024-02-26,772,35,35,2024-02-21,2024-02-22,1,1,0.02857142857142857,1.0,8,False
WD_MERGE_2024-02-05---2024-02-26_duration_21_days_cluster_342_A0_002659_A_002896_lat_05242_lon_01873_size_0503,INTE2514336A__20240220__20240221,INTE2514336A,2024-02-05,2024-02-26,2024-02-20,2024-02-21,1,0,0,0,1,15.0,5.0,20.0,20,2,2024-02-05,2024-02-26,772,35,35,2024-02-20,2024-02-21,1,1,0.02857142857142857,1.0,9,False
WD_MERGE_2024-02-05---2024-02-26_duration_21_days_cluster_342_A0_002659_A_002896_lat_05242_lon_01873_size_0503,IOME2410378A__20240223__20240224,IOME2410378A,2024-02-05,2024-02-26,2024-02-23,2024-02-24,1,0,0,0,1,18.0,2.0,20.0,20,2,2024-02-05,2024-02-26,772,35,35,2024-02-23,2024-02-24,1,1,0.02857142857142857,1.0,10,False
WD_MERGE_2024-02-05---2024-02-26_duration_21_days_cluster_342_A0_002659_A_002896_lat_05242_lon_01873_size_0503,IOME2410378A__20240225__20240226,IOME2410378A,2024-02-05,2024-02-26,2024-02-25,2024-02-26,1,0,0,0,1,20.0,0.0,20.0,20,2,2024-02-05,2024-02-26,772,35,35,2024-02-25,2024-02-26,1,1,0.02857142857142857,1.0,11,False
WD_MERGE_2024-02-05---2024-02-26_duration_21_days_cluster_342_A0_002659_A_002896_lat_05242_lon_01873_size_0503,IOME2411920A__20240210__20240211,IOME2411920A,2024-02-05,2024-02-26,2024-02-10,2024-02-11,1,0,0,0,1,5.0,15.0,20.0,20,2,2024-02-05,2024-02-26,772,35,35,2024-02-10,2024-02-11,3,1,0.02857142857142857,1.0,12,False
WD_MERGE_2024-02-05---2024-02-26_duration_21_days_cluster_342_A0_002659_A_002896_lat_05242_lon_01873_size_0503,IOME2413412A__20240222__20240223,IOME2413412A,2024-02-05,2024-02-26,2024-02-22,2024-02-23,1,0,0,0,1,17.0,3.0,20.0,20,2,2024-02-05,2024-02-26,772,35,35,2024-02-22,2024-02-23,1,1,0.02857142857142857,1.0,13,False
