event_id,raster_file,raster_path,source_year_folder,start_date,end_date,duration_days,flood_id,gfm_extent_km2,enhanced_extent_km2,centroid_lat_cents,centroid_lon_cents,spatial_spread_units,nuts0_code,nuts0_name,nuts1_code,nuts1_name,nuts2_code,nuts2_name,max_depth_cm,flooded_pixels,flooded_area_m2,n_lau
WD_MERGE_2014-12-29---2015-02-09_duration_35_days_cluster_333_A0_000634_A_000739_lat_04463_lon_02251_size_0382,WD_MERGE_2014-12-29---2015-02-09_duration_35_days_cluster_333_A0_000634_A_000739_lat_04463_lon_02251_size_0382.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2015\WD_MERGE_2014-12-29---2015-02-09_duration_35_days_cluster_333_A0_000634_A_000739_lat_04463_lon_02251_size_0382.tif,2015,2014-12-29,2015-02-09,35,333,634,739,4463,2251,382,BG,България ,BG4,Югозападна и Южна централна България,BG42,Южен централен,964.0,13854,5541600.0,15
WD_MERGE_2014-12-29---2015-02-09_duration_35_days_cluster_333_A0_000634_A_000739_lat_04463_lon_02251_size_0382,WD_MERGE_2014-12-29---2015-02-09_duration_35_days_cluster_333_A0_000634_A_000739_lat_04463_lon_02251_size_0382.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2015\WD_MERGE_2014-12-29---2015-02-09_duration_35_days_cluster_333_A0_000634_A_000739_lat_04463_lon_02251_size_0382.tif,2015,2014-12-29,2015-02-09,35,333,634,739,4463,2251,382,CZ,Česko,CZ0,Česko,CZ02,Střední Čechy,258.0,1953,781200.0,19
WD_MERGE_2014-12-29---2015-02-09_duration_35_days_cluster_333_A0_000634_A_000739_lat_04463_lon_02251_size_0382,WD_MERGE_2014-12-29---2015-02-09_duration_35_days_cluster_333_A0_000634_A_000739_lat_04463_lon_02251_size_0382.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2015\WD_MERGE_2014-12-29---2015-02-09_duration_35_days_cluster_333_A0_000634_A_000739_lat_04463_lon_02251_size_0382.tif,2015,2014-12-29,2015-02-09,35,333,634,739,4463,2251,382,CZ,Česko,CZ0,Česko,CZ04,Severozápad,319.0,11,4400.0,2
WD_MERGE_2014-12-29---2015-02-09_duration_35_days_cluster_333_A0_000634_A_000739_lat_04463_lon_02251_size_0382,WD_MERGE_2014-12-29---2015-02-09_duration_35_days_cluster_333_A0_000634_A_000739_lat_04463_lon_02251_size_0382.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2015\WD_MERGE_2014-12-29---2015-02-09_duration_35_days_cluster_333_A0_000634_A_000739_lat_04463_lon_02251_size_0382.tif,2015,2014-12-29,2015-02-09,35,333,634,739,4463,2251,382,CZ,Česko,CZ0,Česko,CZ05,Severovýchod,376.0,11162,4464800.0,52
WD_MERGE_2014-12-29---2015-02-09_duration_35_days_cluster_333_A0_000634_A_000739_lat_04463_lon_02251_size_0382,WD_MERGE_2014-12-29---2015-02-09_duration_35_days_cluster_333_A0_000634_A_000739_lat_04463_lon_02251_size_0382.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2015\WD_MERGE_2014-12-29---2015-02-09_duration_35_days_cluster_333_A0_000634_A_000739_lat_04463_lon_02251_size_0382.tif,2015,2014-12-29,2015-02-09,35,333,634,739,4463,2251,382,CZ,Česko,CZ0,Česko,CZ06,Jihovýchod,115.0,767,306800.0,6
WD_MERGE_2014-12-29---2015-02-09_duration_35_days_cluster_333_A0_000634_A_000739_lat_04463_lon_02251_size_0382,WD_MERGE_2014-12-29---2015-02-09_duration_35_days_cluster_333_A0_000634_A_000739_lat_04463_lon_02251_size_0382.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2015\WD_MERGE_2014-12-29---2015-02-09_duration_35_days_cluster_333_A0_000634_A_000739_lat_04463_lon_02251_size_0382.tif,2015,2014-12-29,2015-02-09,35,333,634,739,4463,2251,382,CZ,Česko,CZ0,Česko,CZ07,Střední Morava,79.0,4401,1760400.0,10
WD_MERGE_2014-12-29---2015-02-09_duration_35_days_cluster_333_A0_000634_A_000739_lat_04463_lon_02251_size_0382,WD_MERGE_2014-12-29---2015-02-09_duration_35_days_cluster_333_A0_000634_A_000739_lat_04463_lon_02251_size_0382.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2015\WD_MERGE_2014-12-29---2015-02-09_duration_35_days_cluster_333_A0_000634_A_000739_lat_04463_lon_02251_size_0382.tif,2015,2014-12-29,2015-02-09,35,333,634,739,4463,2251,382,EL,Ελλάδα ,EL5,Βόρεια Ελλάδα,EL51,"Aνατολική Μακεδονία, Θράκη",487.0,77205,30882000.0,26
WD_MERGE_2014-12-29---2015-02-09_duration_35_days_cluster_333_A0_000634_A_000739_lat_04463_lon_02251_size_0382,WD_MERGE_2014-12-29---2015-02-09_duration_35_days_cluster_333_A0_000634_A_000739_lat_04463_lon_02251_size_0382.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2015\WD_MERGE_2014-12-29---2015-02-09_duration_35_days_cluster_333_A0_000634_A_000739_lat_04463_lon_02251_size_0382.tif,2015,2014-12-29,2015-02-09,35,333,634,739,4463,2251,382,EL,Ελλάδα ,EL5,Βόρεια Ελλάδα,EL52,Κεντρική Μακεδονία,569.0,11704,4681600.0,41
WD_MERGE_2014-12-29---2015-02-09_duration_35_days_cluster_333_A0_000634_A_000739_lat_04463_lon_02251_size_0382,WD_MERGE_2014-12-29---2015-02-09_duration_35_days_cluster_333_A0_000634_A_000739_lat_04463_lon_02251_size_0382.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2015\WD_MERGE_2014-12-29---2015-02-09_duration_35_days_cluster_333_A0_000634_A_000739_lat_04463_lon_02251_size_0382.tif,2015,2014-12-29,2015-02-09,35,333,634,739,4463,2251,382,HR,Hrvatska,HR0,Hrvatska,HR02,Panonska Hrvatska,715.0,131276,52510400.0,32
WD_MERGE_2014-12-29---2015-02-09_duration_35_days_cluster_333_A0_000634_A_000739_lat_04463_lon_02251_size_0382,WD_MERGE_2014-12-29---2015-02-09_duration_35_days_cluster_333_A0_000634_A_000739_lat_04463_lon_02251_size_0382.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2015\WD_MERGE_2014-12-29---2015-02-09_duration_35_days_cluster_333_A0_000634_A_000739_lat_04463_lon_02251_size_0382.tif,2015,2014-12-29,2015-02-09,35,333,634,739,4463,2251,382,HR,Hrvatska,HR0,Hrvatska,HR03,Jadranska Hrvatska,374.0,7568,3027200.0,6
WD_MERGE_2014-12-29---2015-02-09_duration_35_days_cluster_333_A0_000634_A_000739_lat_04463_lon_02251_size_0382,WD_MERGE_2014-12-29---2015-02-09_duration_35_days_cluster_333_A0_000634_A_000739_lat_04463_lon_02251_size_0382.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2015\WD_MERGE_2014-12-29---2015-02-09_duration_35_days_cluster_333_A0_000634_A_000739_lat_04463_lon_02251_size_0382.tif,2015,2014-12-29,2015-02-09,35,333,634,739,4463,2251,382,HR,Hrvatska,HR0,Hrvatska,HR06,Sjeverna Hrvatska,609.0,3163,1265200.0,3
WD_MERGE_2014-12-29---2015-02-09_duration_35_days_cluster_333_A0_000634_A_000739_lat_04463_lon_02251_size_0382,WD_MERGE_2014-12-29---2015-02-09_duration_35_days_cluster_333_A0_000634_A_000739_lat_04463_lon_02251_size_0382.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2015\WD_MERGE_2014-12-29---2015-02-09_duration_35_days_cluster_333_A0_000634_A_000739_lat_04463_lon_02251_size_0382.tif,2015,2014-12-29,2015-02-09,35,333,634,739,4463,2251,382,HU,Magyarország,HU1,Közép-Magyarország,HU11,Budapest,27.0,71,28400.0,1
WD_MERGE_2014-12-29---2015-02-09_duration_35_days_cluster_333_A0_000634_A_000739_lat_04463_lon_02251_size_0382,WD_MERGE_2014-12-29---2015-02-09_duration_35_days_cluster_333_A0_000634_A_000739_lat_04463_lon_02251_size_0382.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2015\WD_MERGE_2014-12-29---2015-02-09_duration_35_days_cluster_333_A0_000634_A_000739_lat_04463_lon_02251_size_0382.tif,2015,2014-12-29,2015-02-09,35,333,634,739,4463,2251,382,HU,Magyarország,HU1,Közép-Magyarország,HU12,Pest,1831.0,96484,38593600.0,29
WD_MERGE_2014-12-29---2015-02-09_duration_35_days_cluster_333_A0_000634_A_000739_lat_04463_lon_02251_size_0382,WD_MERGE_2014-12-29---2015-02-09_duration_35_days_cluster_333_A0_000634_A_000739_lat_04463_lon_02251_size_0382.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2015\WD_MERGE_2014-12-29---2015-02-09_duration_35_days_cluster_333_A0_000634_A_000739_lat_04463_lon_02251_size_0382.tif,2015,2014-12-29,2015-02-09,35,333,634,739,4463,2251,382,HU,Magyarország,HU2,Dunántúl,HU21,Közép-Dunántúl,274.0,34412,13764800.0,26
WD_MERGE_2014-12-29---2015-02-09_duration_35_days_cluster_333_A0_000634_A_000739_lat_04463_lon_02251_size_0382,WD_MERGE_2014-12-29---2015-02-09_duration_35_days_cluster_333_A0_000634_A_000739_lat_04463_lon_02251_size_0382.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2015\WD_MERGE_2014-12-29---2015-02-09_duration_35_days_cluster_333_A0_000634_A_000739_lat_04463_lon_02251_size_0382.tif,2015,2014-12-29,2015-02-09,35,333,634,739,4463,2251,382,HU,Magyarország,HU2,Dunántúl,HU22,Nyugat-Dunántúl,56.0,2530,1012000.0,13
WD_MERGE_2014-12-29---2015-02-09_duration_35_days_cluster_333_A0_000634_A_000739_lat_04463_lon_02251_size_0382,WD_MERGE_2014-12-29---2015-02-09_duration_35_days_cluster_333_A0_000634_A_000739_lat_04463_lon_02251_size_0382.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2015\WD_MERGE_2014-12-29---2015-02-09_duration_35_days_cluster_333_A0_000634_A_000739_lat_04463_lon_02251_size_0382.tif,2015,2014-12-29,2015-02-09,35,333,634,739,4463,2251,382,HU,Magyarország,HU2,Dunántúl,HU23,Dél-Dunántúl,181.0,5605,2242000.0,17
WD_MERGE_2014-12-29---2015-02-09_duration_35_days_cluster_333_A0_000634_A_000739_lat_04463_lon_02251_size_0382,WD_MERGE_2014-12-29---2015-02-09_duration_35_days_cluster_333_A0_000634_A_000739_lat_04463_lon_02251_size_0382.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2015\WD_MERGE_2014-12-29---2015-02-09_duration_35_days_cluster_333_A0_000634_A_000739_lat_04463_lon_02251_size_0382.tif,2015,2014-12-29,2015-02-09,35,333,634,739,4463,2251,382,HU,Magyarország,HU3,Alföld és Észak,HU31,Észak-Magyarország,213.0,18993,7597200.0,17
WD_MERGE_2014-12-29---2015-02-09_duration_35_days_cluster_333_A0_000634_A_000739_lat_04463_lon_02251_size_0382,WD_MERGE_2014-12-29---2015-02-09_duration_35_days_cluster_333_A0_000634_A_000739_lat_04463_lon_02251_size_0382.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2015\WD_MERGE_2014-12-29---2015-02-09_duration_35_days_cluster_333_A0_000634_A_000739_lat_04463_lon_02251_size_0382.tif,2015,2014-12-29,2015-02-09,35,333,634,739,4463,2251,382,HU,Magyarország,HU3,Alföld és Észak,HU32,Észak-Alföld,243.0,66673,26669200.0,97
WD_MERGE_2014-12-29---2015-02-09_duration_35_days_cluster_333_A0_000634_A_000739_lat_04463_lon_02251_size_0382,WD_MERGE_2014-12-29---2015-02-09_duration_35_days_cluster_333_A0_000634_A_000739_lat_04463_lon_02251_size_0382.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2015\WD_MERGE_2014-12-29---2015-02-09_duration_35_days_cluster_333_A0_000634_A_000739_lat_04463_lon_02251_size_0382.tif,2015,2014-12-29,2015-02-09,35,333,634,739,4463,2251,382,HU,Magyarország,HU3,Alföld és Észak,HU33,Dél-Alföld,546.0,370926,148370400.0,147
WD_MERGE_2014-12-29---2015-02-09_duration_35_days_cluster_333_A0_000634_A_000739_lat_04463_lon_02251_size_0382,WD_MERGE_2014-12-29---2015-02-09_duration_35_days_cluster_333_A0_000634_A_000739_lat_04463_lon_02251_size_0382.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2015\WD_MERGE_2014-12-29---2015-02-09_duration_35_days_cluster_333_A0_000634_A_000739_lat_04463_lon_02251_size_0382.tif,2015,2014-12-29,2015-02-09,35,333,634,739,4463,2251,382,MK,Северна Македонија,MK0,Северна Македонија,MK00,Северна Македонија,123.0,108,43200.0,2
WD_MERGE_2014-12-29---2015-02-09_duration_35_days_cluster_333_A0_000634_A_000739_lat_04463_lon_02251_size_0382,WD_MERGE_2014-12-29---2015-02-09_duration_35_days_cluster_333_A0_000634_A_000739_lat_04463_lon_02251_size_0382.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2015\WD_MERGE_2014-12-29---2015-02-09_duration_35_days_cluster_333_A0_000634_A_000739_lat_04463_lon_02251_size_0382.tif,2015,2014-12-29,2015-02-09,35,333,634,739,4463,2251,382,RO,România,RO1,Macroregiunea Unu,RO11,Nord-Vest,1250.0,3822,1528800.0,21
WD_MERGE_2014-12-29---2015-02-09_duration_35_days_cluster_333_A0_000634_A_000739_lat_04463_lon_02251_size_0382,WD_MERGE_2014-12-29---2015-02-09_duration_35_days_cluster_333_A0_000634_A_000739_lat_04463_lon_02251_size_0382.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2015\WD_MERGE_2014-12-29---2015-02-09_duration_35_days_cluster_333_A0_000634_A_000739_lat_04463_lon_02251_size_0382.tif,2015,2014-12-29,2015-02-09,35,333,634,739,4463,2251,382,RO,România,RO2,Macroregiunea Doi,RO21,Nord-Est,735.0,5731,2292400.0,42
WD_MERGE_2014-12-29---2015-02-09_duration_35_days_cluster_333_A0_000634_A_000739_lat_04463_lon_02251_size_0382,WD_MERGE_2014-12-29---2015-02-09_duration_35_days_cluster_333_A0_000634_A_000739_lat_04463_lon_02251_size_0382.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2015\WD_MERGE_2014-12-29---2015-02-09_duration_35_days_cluster_333_A0_000634_A_000739_lat_04463_lon_02251_size_0382.tif,2015,2014-12-29,2015-02-09,35,333,634,739,4463,2251,382,RO,România,RO2,Macroregiunea Doi,RO22,Sud-Est,1142.0,106174,42469600.0,101
WD_MERGE_2014-12-29---2015-02-09_duration_35_days_cluster_333_A0_000634_A_000739_lat_04463_lon_02251_size_0382,WD_MERGE_2014-12-29---2015-02-09_duration_35_days_cluster_333_A0_000634_A_000739_lat_04463_lon_02251_size_0382.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2015\WD_MERGE_2014-12-29---2015-02-09_duration_35_days_cluster_333_A0_000634_A_000739_lat_04463_lon_02251_size_0382.tif,2015,2014-12-29,2015-02-09,35,333,634,739,4463,2251,382,RO,România,RO3,Macroregiunea Trei,RO31,Sud-Muntenia,763.0,83669,33467600.0,87
WD_MERGE_2014-12-29---2015-02-09_duration_35_days_cluster_333_A0_000634_A_000739_lat_04463_lon_02251_size_0382,WD_MERGE_2014-12-29---2015-02-09_duration_35_days_cluster_333_A0_000634_A_000739_lat_04463_lon_02251_size_0382.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2015\WD_MERGE_2014-12-29---2015-02-09_duration_35_days_cluster_333_A0_000634_A_000739_lat_04463_lon_02251_size_0382.tif,2015,2014-12-29,2015-02-09,35,333,634,739,4463,2251,382,RO,România,RO4,Macroregiunea Patru,RO41,Sud-Vest Oltenia,416.0,54717,21886800.0,47
WD_MERGE_2014-12-29---2015-02-09_duration_35_days_cluster_333_A0_000634_A_000739_lat_04463_lon_02251_size_0382,WD_MERGE_2014-12-29---2015-02-09_duration_35_days_cluster_333_A0_000634_A_000739_lat_04463_lon_02251_size_0382.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2015\WD_MERGE_2014-12-29---2015-02-09_duration_35_days_cluster_333_A0_000634_A_000739_lat_04463_lon_02251_size_0382.tif,2015,2014-12-29,2015-02-09,35,333,634,739,4463,2251,382,RO,România,RO4,Macroregiunea Patru,RO42,Vest,521.0,49278,19711200.0,52
WD_MERGE_2014-12-29---2015-02-09_duration_35_days_cluster_333_A0_000634_A_000739_lat_04463_lon_02251_size_0382,WD_MERGE_2014-12-29---2015-02-09_duration_35_days_cluster_333_A0_000634_A_000739_lat_04463_lon_02251_size_0382.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2015\WD_MERGE_2014-12-29---2015-02-09_duration_35_days_cluster_333_A0_000634_A_000739_lat_04463_lon_02251_size_0382.tif,2015,2014-12-29,2015-02-09,35,333,634,739,4463,2251,382,RS,Srbija/Сpбија,RS1,Србија - север ,RS11,Београдски регион,1243.0,2276,910400.0,3
WD_MERGE_2014-12-29---2015-02-09_duration_35_days_cluster_333_A0_000634_A_000739_lat_04463_lon_02251_size_0382,WD_MERGE_2014-12-29---2015-02-09_duration_35_days_cluster_333_A0_000634_A_000739_lat_04463_lon_02251_size_0382.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2015\WD_MERGE_2014-12-29---2015-02-09_duration_35_days_cluster_333_A0_000634_A_000739_lat_04463_lon_02251_size_0382.tif,2015,2014-12-29,2015-02-09,35,333,634,739,4463,2251,382,RS,Srbija/Сpбија,RS1,Србија - север ,RS12,Регион Војводине,2929.0,123114,49245600.0,28
WD_MERGE_2014-12-29---2015-02-09_duration_35_days_cluster_333_A0_000634_A_000739_lat_04463_lon_02251_size_0382,WD_MERGE_2014-12-29---2015-02-09_duration_35_days_cluster_333_A0_000634_A_000739_lat_04463_lon_02251_size_0382.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2015\WD_MERGE_2014-12-29---2015-02-09_duration_35_days_cluster_333_A0_000634_A_000739_lat_04463_lon_02251_size_0382.tif,2015,2014-12-29,2015-02-09,35,333,634,739,4463,2251,382,RS,Srbija/Сpбија,RS2,Србија - југ ,RS21,Регион Шумадије и Западне Србије,4862.0,5859,2343600.0,6
WD_MERGE_2014-12-29---2015-02-09_duration_35_days_cluster_333_A0_000634_A_000739_lat_04463_lon_02251_size_0382,WD_MERGE_2014-12-29---2015-02-09_duration_35_days_cluster_333_A0_000634_A_000739_lat_04463_lon_02251_size_0382.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2015\WD_MERGE_2014-12-29---2015-02-09_duration_35_days_cluster_333_A0_000634_A_000739_lat_04463_lon_02251_size_0382.tif,2015,2014-12-29,2015-02-09,35,333,634,739,4463,2251,382,RS,Srbija/Сpбија,RS2,Србија - југ ,RS22,Регион Јужне и Источне Србије,709.0,4507,1802800.0,14
WD_MERGE_2014-12-29---2015-02-09_duration_35_days_cluster_333_A0_000634_A_000739_lat_04463_lon_02251_size_0382,WD_MERGE_2014-12-29---2015-02-09_duration_35_days_cluster_333_A0_000634_A_000739_lat_04463_lon_02251_size_0382.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2015\WD_MERGE_2014-12-29---2015-02-09_duration_35_days_cluster_333_A0_000634_A_000739_lat_04463_lon_02251_size_0382.tif,2015,2014-12-29,2015-02-09,35,333,634,739,4463,2251,382,SK,Slovensko,SK0,Slovensko,SK01,Bratislavský kraj,653.0,7760,3104000.0,8
WD_MERGE_2014-12-29---2015-02-09_duration_35_days_cluster_333_A0_000634_A_000739_lat_04463_lon_02251_size_0382,WD_MERGE_2014-12-29---2015-02-09_duration_35_days_cluster_333_A0_000634_A_000739_lat_04463_lon_02251_size_0382.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2015\WD_MERGE_2014-12-29---2015-02-09_duration_35_days_cluster_333_A0_000634_A_000739_lat_04463_lon_02251_size_0382.tif,2015,2014-12-29,2015-02-09,35,333,634,739,4463,2251,382,SK,Slovensko,SK0,Slovensko,SK02,Západné Slovensko,696.0,3145,1258000.0,9
WD_MERGE_2014-12-29---2015-02-09_duration_35_days_cluster_333_A0_000634_A_000739_lat_04463_lon_02251_size_0382,WD_MERGE_2014-12-29---2015-02-09_duration_35_days_cluster_333_A0_000634_A_000739_lat_04463_lon_02251_size_0382.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2015\WD_MERGE_2014-12-29---2015-02-09_duration_35_days_cluster_333_A0_000634_A_000739_lat_04463_lon_02251_size_0382.tif,2015,2014-12-29,2015-02-09,35,333,634,739,4463,2251,382,SK,Slovensko,SK0,Slovensko,SK03,Stredné Slovensko,279.0,7435,2974000.0,10
WD_MERGE_2015-01-05---2015-01-12_duration_7_days_cluster_009_A0_000036_A_000038_lat_03701_lon_-0629_size_0009,WD_MERGE_2015-01-05---2015-01-12_duration_7_days_cluster_009_A0_000036_A_000038_lat_03701_lon_-0629_size_0009.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2015\WD_MERGE_2015-01-05---2015-01-12_duration_7_days_cluster_009_A0_000036_A_000038_lat_03701_lon_-0629_size_0009.tif,2015,2015-01-05,2015-01-12,7,9,36,38,3701,-629,9,ES,España,ES6,Sur,ES61,Andalucía,372.0,97291,38916400.0,16
WD_MERGE_2015-01-05---2015-01-12_duration_7_days_cluster_010_A0_000001_A_000002_lat_04768_lon_01002_size_0005,WD_MERGE_2015-01-05---2015-01-12_duration_7_days_cluster_010_A0_000001_A_000002_lat_04768_lon_01002_size_0005.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2015\WD_MERGE_2015-01-05---2015-01-12_duration_7_days_cluster_010_A0_000001_A_000002_lat_04768_lon_01002_size_0005.tif,2015,2015-01-05,2015-01-12,7,10,1,2,4768,1002,5,AT,Österreich,AT3,Westösterreich,AT34,Vorarlberg,92.0,20,8000.0,1
WD_MERGE_2015-01-05---2015-01-12_duration_7_days_cluster_010_A0_000001_A_000002_lat_04768_lon_01002_size_0005,WD_MERGE_2015-01-05---2015-01-12_duration_7_days_cluster_010_A0_000001_A_000002_lat_04768_lon_01002_size_0005.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2015\WD_MERGE_2015-01-05---2015-01-12_duration_7_days_cluster_010_A0_000001_A_000002_lat_04768_lon_01002_size_0005.tif,2015,2015-01-05,2015-01-12,7,10,1,2,4768,1002,5,DE,Deutschland,DE1,Baden-Württemberg,DE14,Tübingen,489.0,4386,1754400.0,3
WD_MERGE_2015-01-05---2015-01-12_duration_7_days_cluster_010_A0_000001_A_000002_lat_04768_lon_01002_size_0005,WD_MERGE_2015-01-05---2015-01-12_duration_7_days_cluster_010_A0_000001_A_000002_lat_04768_lon_01002_size_0005.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2015\WD_MERGE_2015-01-05---2015-01-12_duration_7_days_cluster_010_A0_000001_A_000002_lat_04768_lon_01002_size_0005.tif,2015,2015-01-05,2015-01-12,7,10,1,2,4768,1002,5,DE,Deutschland,DE2,Bayern,DE27,Schwaben,656.0,1336,534400.0,8
WD_MERGE_2015-01-12---2015-01-26_duration_14_days_cluster_015_A0_000006_A_000009_lat_04879_lon_00478_size_0056,WD_MERGE_2015-01-12---2015-01-26_duration_14_days_cluster_015_A0_000006_A_000009_lat_04879_lon_00478_size_0056.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2015\WD_MERGE_2015-01-12---2015-01-26_duration_14_days_cluster_015_A0_000006_A_000009_lat_04879_lon_00478_size_0056.tif,2015,2015-01-12,2015-01-26,14,15,6,9,4879,478,56,FR,France,FRE,Hauts-de-France,FRE2,Picardie,395.0,44,17600.0,3
WD_MERGE_2015-01-12---2015-01-26_duration_14_days_cluster_015_A0_000006_A_000009_lat_04879_lon_00478_size_0056,WD_MERGE_2015-01-12---2015-01-26_duration_14_days_cluster_015_A0_000006_A_000009_lat_04879_lon_00478_size_0056.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2015\WD_MERGE_2015-01-12---2015-01-26_duration_14_days_cluster_015_A0_000006_A_000009_lat_04879_lon_00478_size_0056.tif,2015,2015-01-12,2015-01-26,14,15,6,9,4879,478,56,FR,France,FRF,Grand Est,FRF2,Champagne-Ardenne,775.0,10539,4215600.0,36
WD_MERGE_2015-01-12---2015-01-26_duration_14_days_cluster_015_A0_000006_A_000009_lat_04879_lon_00478_size_0056,WD_MERGE_2015-01-12---2015-01-26_duration_14_days_cluster_015_A0_000006_A_000009_lat_04879_lon_00478_size_0056.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2015\WD_MERGE_2015-01-12---2015-01-26_duration_14_days_cluster_015_A0_000006_A_000009_lat_04879_lon_00478_size_0056.tif,2015,2015-01-12,2015-01-26,14,15,6,9,4879,478,56,FR,France,FRF,Grand Est,FRF3,Lorraine,437.0,13634,5453600.0,27
